Date,Lag_.GSPC,X.GSPC,X.HSI,X.N225,X.DJI,X.GDAXI,JNJ,MSFT,GE
1991-11-13,-6.544754579529093e-4,0.3356184423748423,-0.7242600990951069,-1.096488924495259,0.5798025936498132,-0.5302739860514901,-1.0991481637331895,1.5149152122205645,1.0198349251298253
1991-11-14,-0.03727171148405948,-0.28793429056997477,1.1892535060189988,-0.5424695259984279,-0.28091465309638675,0.505035842763531,0.5372332150104556,-1.966955695766964,0.8467516016387682
1991-11-15,0.006824174247379253,-0.29780642825872444,0.9297016867191833,0.18284455527685503,-0.4690980928466994,1.9845343831021662,-0.9501647086184365,-0.69615126488265755,-0.6838601304916859
1991-11-18,-0.015222685547597753,-0.2688635524042036,0.3342855199458843,-1.0131864008698972,-0.03302524839008064,-1.7623011308260343,1.1776042463407554,0.9704892553778267,0.5949973108257489
1991-11-19,-0.0023484778546619973,-0.9700362847132701,-0.7157427717177995,1.5879652302491398,-0.6337683936786573,0.39450265034754295,-1.0754367426613196,0.31024789921836543,1.1022684129559979
1991-11-20,0.004033802398325587,0.355746658397626,1.1952001685690947,-3,0.5032130455330025,0,-0.31054659544881047,0.7570448035641602,-0.8056291064894308
1991-11-21,-0.010367675338184631,0.36079848944453363,0.09972146060327206,-3,-0.0406962067007437,0,1.2000201261178103,0.8380766513575877,-0.6394195582153458
1991-11-22,-0.002129183186577817,-0.6923891578136299,0.6156871052126917,-0.8080764501912862,-0.666799792184299,1.4151462541820792,0.9631561816215845,-1.3546037973284863,0.5278796565013462
1991-11-25,0.006956074896259065,0.09730224109391965,-0.2804744817104138,2.197446563572023,0.4108237765452357,-0.4713937534990273,-0.6426069600111737,-0.19746856343842917,-1.1136288225521342
1991-11-26,-0.00373753742329889,1.105938606116415,-0.6661266963110518,-0.749518002725307,0.8034459448274686,1.2428696981924905,-0.2680711022380939,-1.5801364157315938,0.11159796786967222
1991-11-27,0,-0.23404694816882415,-0.6849581976139528,-0.7195332646563057,-0.4201276614756492,-0.7311621908548839,2.060860096648479,0.9704457740063108,-0.24147760788517406
1991-11-28,-0.0035382853985143525,0,0.7743934359747168,-3,0,0.3545822954252981,0,0,0
1991-11-29,0.01633615415423491,0.13533336820779712,-0.5127363923096574,-1.669620796458707,0.24583302065640647,-0.33173193740917134,0.7927954406406529,1.7269878459013515,-0.3868605492286725
1991-12-02,-0.001154318320778173,0.15322606999234742,-0.43511657960169897,-0.39573863867088427,-0.0013395090316692436,-1.7971774699750707,0.674646168381569,1.7140423952364943,0.0874575636689121
1991-12-03,-0.002338894414293602,-0.501970886770442,0.5576926277839196,1.9632952959414136,-0.5887959908930511,-0.41163503116037414,0.5412260549297542,-0.2522133517257887,-1.307598718105431
1991-12-04,-0.007076289454975588,-0.09802801621641039,0.026880310915055324,-0.7785839914805772,-0.4672319444346141,0.46236187581686,1.7075933547766915,0.7292979455548535,-1.5822895349318586
1991-12-05,0.004520863104491998,-0.27554531514127195,1.5462320351923111,0.5109574844206457,-0.3620135187185178,0.8125853705964855,-0.9276855676578463,0.28829696495153956,-1.5928274536433462
1991-12-06,-0.002218222052097264,-0.37696582265623274,-0.4833723806732969,-1.045094062451166,-0.7987863511266831,-0.8365643114297996,1.2779017071794716,1.151168067714258,1.1117131534434486
1991-12-09,-9.52221818923474e-4,0.43555032106878755,-0.7845645926975913,-0.7898371127276166,0.21067868984477472,0.8284123682890729,-0.6282886816237079,-1.0817425493053154,1.8097915571515963
1991-12-10,-5.293329885692197e-4,-0.005817540751220281,-0.43868454813806396,-1.3003452560608966,-0.1222669885000001,-0.42049402598890095,2.209228428132099,-0.10415898207956577,0.18253891338654868
