Date,Lag_.GSPC,X.GSPC,X.HSI,X.N225,X.DJI,X.GDAXI,JNJ,MSFT,GE,PG,XOM
12/4/09,-0.002471433,0.273053557,-1.431295057,1.416455964,-0.152590755,0.617134248,-0.03398043,0.211386144,1.16613883,-0.352773214,-1.713529286
12/7/09,-0.010304492,0.531623552,-1.966118242,0.478623573,1.21603978,-0.314624664,1.226348244,-0.49620871,-0.781134015,0.635413046,-0.529962563
12/8/09,0.003665646,0.266403669,-0.494562171,-0.301668914,0.307738829,-0.890193826,1.777195286,0.784237758,-1.942606187,0.383411797,0.11004376
12/9/09,0.005822721,0.695727005,-0.172928334,-2.095465245,0.896013095,-0.991880425,0.44004912,0.860168849,-0.468922232,1.052856136,-0.21561797
12/10/09,0.003676327,-0.019786223,0.392748126,2.221084015,0.077058007,0.572950714,0.006160443,-0.07383971,-1.099592791,-0.716812958,-1.359969625
12/11/09,0.006935296,-0.28879125,0.489565262,-0.937191489,0.146698253,0.472266988,-0.695456446,-1.012676038,2.374037262,-0.633681172,0.085228629
12/14/09,-0.005562408,0.536847012,-0.650378165,-0.024479809,0.283828705,0.599465429,0.214786572,0.643594504,0.226347114,0.767586926,-2.597598289
12/15/09,0.001127594,-0.090349936,-0.638063513,2.076799259,0.03828426,0.950692291,0.226658054,0.284940507,-1.121115312,-1.355931662,-0.371913948
12/16/09,-0.011880914,0.252298121,-1.489595585,-0.06767447,-0.029170194,2.146184145,0.226198422,0.451344602,-0.389326824,0.189525005,-1.28978322
12/17/09,0.005812952,-0.701576101,-0.122443464,0.781464797,-0.842508676,-0.42166075,0.330200104,-1.443173328,2.075187213,-0.295166395,0.639676602
12/18/09,0.010448977,0.471098992,-1.125378178,0.304297997,0.104941538,-0.304603143,-0.236043855,2.347026229,-1.310883692,-0.149390646,-0.101065242
12/21/09,0.003557214,0.524577243,0.046196107,1.650556738,0.228441035,1.380061492,-0.946035435,-0.165178427,-1.033990245,-1.404098321,-0.280530187
12/22/09,0.00229602,0.25563329,1.374688531,-2.018701384,0.448157135,0.107823163,0.188926809,1.171803578,-1.121290423,-0.267967565,-0.139073134
12/23/09,0.005242407,-0.127085007,1.072700347,2.256683043,-0.524744888,-0.186548964,-0.436872839,0.04726082,-0.191216399,-0.521299088,-1.388877023
12/24/09,0,0.779340122,0,-3,0.749801464,0,0.043141406,0.173651488,0.028063867,-0.526629888,0.916172918
12/25/09,0.001153415,0,0.707106781,-3,0,0,0,0,0,0,0
12/28/09,-0.001402034,-0.231149513,-0.29538358,-0.427847139,0.118135334,1.368334592,0.400881182,0.838741514,-2.12804751,-0.638442244,0.994777363
12/29/09,1.95E-04,-0.427964335,-0.163176463,-1.938056238,-0.168834048,0.163477773,-0.135842404,1.32959623,1.218050553,0.983726887,-0.860977954
12/30/09,-0.010100436,0.393410464,1.882833725,-2.018701384,0.401968246,-0.409461357,0.336256313,-0.822253434,-0.131621466,0.079557904,0.288010989
12/31/09,0.015916082,0.313498371,1.27564809,-3,0.143704116,0,0.603801733,-0.363889936,-0.218063438,0.064522353,0.513466933
1/4/10,0.003110833,0.438552858,1.197788037,-1.688136582,0.267592464,0.314893771,-1.426187203,0.341017527,1.235340393,-0.811732801,0.130871536
1/5/10,5.45E-04,0.437820457,1.01259582,0.727481069,-0.368151521,-0.670989584,-2.370725275,-0.092153738,0.828222721,-0.091335794,0.587235844
1/6/10,0.003993218,0.266426567,-1.005045285,-0.659542019,0.197216737,0.242202263,1.612870617,-0.927850218,-0.751148051,-0.678088116,1.702957505
1/7/10,0.002877583,-0.006198381,-0.16507529,0.388067461,-0.055564777,-0.377966369,-0.646507886,-0.835431601,2.662217233,-0.547517102,-0.416023288
1/8/10,0.001745232,0.079872713,0.314885331,-2.018701384,-0.108627363,0.095464741,0.137626128,0.495974866,1.999506114,-0.357585089,-0.638416058
1/11/10,-0.009425446,0.043530421,-0.72506792,0.835940455,0.398550769,-0.132209918,-0.17701183,-1.97476615,1.132291548,-0.750604388,1.349347012
1/12/10,0.008291456,-0.287325498,-1.835339848,-0.64743383,0.263057525,-0.918042381,1.067254816,-0.029747564,0.635820441,1.630626317,0.121130022
1/13/10,0.002423486,0.453451985,-1.229404047,1.776456667,-0.11089778,-0.393915107,0.114932692,0.62213108,-0.361425731,0.799079694,-1.670409454
1/14/10,-0.010882127,-0.061814165,-0.801297559,0.546583418,-0.011645861,0.200074407,-0.120833199,2.367846401,-1.47684802,-0.263235287,-0.378830135
1/15/10,0,-0.020997513,0.410527468,-0.193846968,0.304972809,-1.896213528,0.5662325,1.738256312,-1.12736378,-0.374444552,0.592877252
1/18/10,0.012422151,0,0.646260461,-3,0,0.505579949,0,0,0,0,0
1/19/10,-0.010654386,0.70307895,-2.42048381,-0.821836746,0.543279907,0.429874049,0.676615053,0.226790364,0.055413682,0.934061789,-0.32679324
1/20/10,-0.019126658,-0.015573988,-0.938703291,2.210742878,-0.094961975,-1.039652434,0.726418094,-0.590495058,0.789352839,-0.307194125,-0.73993294
1/21/10,-0.022389779,-0.067990704,1.830318134,-1.091228173,-0.248147448,0.09766961,0.060257096,-0.0703816,-1.638835217,1.289592594,-0.161254292
1/22/10,0.004587559,-0.883068235,0.367425476,0.274712691,-0.783357604,0.147517672,-0.090185739,-1.903139047,1.275946305,1.447284201,0.146864281
1/25/10,-0.004212058,0.483984925,-1.747760839,-1.276142866,0.309111648,-0.754088441,0.150991077,1.089540996,1.374571988,0.538895559,-0.169104048
1/26/10,0.004868283,-0.698343091,-0.612371432,-1.303159992,0.126794127,1.564496164,-1.242799144,1.454642883,-0.075422827,0.385446774,0.400716539
1/27/10,-0.011888126,0.043464458,1.475832447,1.435831367,-0.0554645,-1.167288389,0.741637733,0.156352148,-0.97618831,-0.328484231,-1.325692723
1/28/10,-0.009877799,-0.271457681,-0.243324439,-1.103469998,-0.223827459,-0.866897138,1.333680297,-0.770067942,0.026966147,2.115515369,0.002882845
1/29/10,0.014165305,-0.303866943,0.957116075,0.533211194,0.06182874,1.452302654,-0.697401586,-2.230327919,0.085649376,0.311780338,-0.170291929
