date,AIG,BAC,BCS,C,CS,GS,JPM,LFC,MET,MS,RBS,SAN,TD,V,WFC
20110526,0.004522,0.00703,0.012965,-0.002728,0.020096,0.000147,0.004258,-0.005505,0.001382,-0.000424,0.005952,0.009555,-0.011523,0.006857,0.00508
20110527,-0.013158,0.02007,0.008904,0.018647,0.006098,0.020182,0.008009,0.013444,0.006903,0.022081,0.02145,0.014648,-0.003031,0.006432,0.015884
20110531,-0.01579,0.005133,0.014341,0.004393,0.005128,0.014929,0.010516,0.025166,0.00777,0.003739,0.022447,0.000444,0.00725,0.015789,0.008173
20110601,-0.001426,-0.042553,-0.050571,-0.036452,-0.013915,-0.032402,-0.034228,-0.014462,-0.033333,-0.042632,-0.042493,-0.009768,-0.037381,-0.023193,-0.050405
20110602,-0.012853,0.004448,0.005727,0.009079,0.002117,-0.013145,-0.003592,-0.000193,0.001173,-0.005188,0.014793,0.013339,-0.001327,0.019197,0.008166
20110603,-0.01519,-0.000886,-0.003986,-0.003999,0.004928,0.007069,-0.000961,-0.021051,-0.021321,0.004781,-0.005102,0.002434,0.00797,-0.019455,-0.011046
20110606,0.006978,-0.039894,-0.028016,-0.044667,-0.020084,-0.010567,-0.025018,-0.008088,-0.008619,-0.025952,-0.015385,-0.005076,-0.019768,-0.011753,-0.022338
20110607,-0.003647,-0.016621,0.014706,-0.012871,-0.005481,-0.006796,0.004688,0.007558,-0.000483,-0.011545,0.002976,0.016526,-0.003544,0.020716,-0.01866
20110608,0.028551,-0.010329,-0.001159,-0.02049,-0.014378,-0.010527,-0.008104,-0.005724,-0.003624,-0.014825,-0.000742,-0.007747,-0.004048,-0.038963,-0.01591
20110609,0.030605,0.010436,-0.003482,0.02608,-0.000243,0.014743,0.014608,0.033949,0.010184,0.026448,0.00297,0.002639,0.007759,-0.00365,0.033912
20110610,0.000691,0.014085,-0.021549,0.003971,-0.01143,0.017899,0.001708,-0.017665,-0.018003,0.007996,-0.018505,-0.014148,-0.011732,-0.022766,0.002098
20110613,-0.016218,0.015741,0.019048,0.032964,0.013038,0.011845,0.015104,-0.003909,0.004889,0.029528,0.003771,0.004784,0.005317,0.002276,0.023787
20110614,-0.021747,-0.015497,0.01285,-0.009957,-0.006799,-0.003127,-0.00156,0.005495,0.004135,-0.023973,0.024042,0.001993,0.007995,0.014293,0.004461
20110615,0.005378,-0.027778,-0.036332,-0.020113,-0.029584,-0.016411,-0.022233,-0.018931,-0.049419,-0.031579,-0.040352,-0.013481,-0.02111,-0.014355,-0.017395
20110616,-0.00214,0.009524,-0.017355,-0.009737,0,0.009195,-0.007866,-0.014124,0.016055,0.002717,-0.014526,-0.014785,0.000997,0.000534,0.009416
20110617,0.00143,0.007547,0.009135,0.017805,-0.005039,0.008377,0.010902,-0.030065,0.012541,0.031165,0.010085,0.013756,-0.003238,-0.00601,0.019776
20110620,0.027123,-0.007491,-0.004828,-0.003655,-0.002532,-0.01523,-0.007843,-0.001872,0.003716,-0.019273,-0.03533,0.006504,0.006747,-0.005105,-0.013904
20110621,0.000695,0.021698,0.026076,0.030136,0.024626,0.006068,0.010623,0.017507,0.027147,0.016525,0.011943,0.014039,0.023331,0.012694,0.018924
20110622,-0.004514,-0.003693,-0.037825,0.005088,-0.026511,-0.010591,-0.005378,-0.016182,-0.000481,-0.00703,-0.02439,-0.001428,-0.007761,-0.004401,-0.003277
20110623,-0.007674,-0.007414,-0.020885,-0.002531,-0.013235,-0.016057,-0.015237,-0.000625,-0.008413,-0.011062,-0.032258,-0.011334,-0.017844,0.008706,-0.012057
20110624,0.012654,-0.01774,-0.038268,0.004567,-0.020377,-0.010955,-0.014475,0.021875,-0.006303,-0.006264,-0.05,0.005342,-0.008089,-0.02576,0.008136
20110627,-0.001041,0.031369,0.003914,0.010104,0,-0.001528,0.009876,0.028542,0.009027,0.014858,-0.005263,0.016827,0.011165,0.007087,0.00697
20110628,0.012509,-0.002765,0.016244,0.004001,0.014218,-0.011093,-0.008526,0.013082,0.016199,-0.009317,0.045855,0.007186,0.013524,0.018812,0.001457
20110629,0.006177,0.029575,0.03133,0.033624,0.008048,0.025298,0.023015,-0.010174,0.034023,0.04747,-0.001686,0.011566,0.020198,0.149973,0.021099
20110630,0.02251,-0.016158,0.018599,0.003373,0.004893,0.004225,0.012114,0.024708,0.009434,-0.016246,0.05152,0.002458,0.018719,-0.026684,-0.000356
20110701,-0.010007,0.011861,0.04017,0.029779,0.021015,0.026749,0.021739,0.005208,0.011625,0.032595,0.032932,0.012046,0.014402,0.04403,0.021739
20110705,-0.010108,-0.008115,-0.02048,-0.00723,-0.01506,-0.015734,-0.013228,0.014585,-0.014872,-0.025673,-0.022551,0.010638,-0.014045,0.003979,-0.00872
20110706,0.028251,-0.023636,-0.03405,-0.013155,-0.014016,-0.004535,-0.011455,-0.006809,-0.009149,-0.018143,-0.0358,-0.002918,-0.006292,-0.001359,-0.010556
20110707,-0.008937,0.01676,0.001237,0.014758,-0.004135,0.008365,0.018738,0.003428,0.02193,0.011879,0.010726,0.007421,0.005495,0.022109,0.019203
20110708,-0.033734,-0.020147,-0.024089,-0.014075,-0.011939,-0.006888,-0.014037,-0.006643,-0.016941,-0.030435,-0.022857,-0.016912,-0.004396,-0.004659,-0.012561
20110711,-0.007259,-0.03271,-0.051899,-0.053295,-0.032046,-0.015364,-0.032155,-0.023118,-0.034926,-0.032287,-0.0401,-0.018047,-0.017303,-0.020395,-0.025088
20110712,0.004178,-0.013527,-0.025367,-0.018095,-0.005699,-0.012953,-0.001014,-0.015451,-0.011905,-0.016682,-0.006963,-0.015155,-0.000121,-0.002275,-0.007249
20110713,-0.011789,-0.000979,0.006164,0.010238,0.023472,-0.002993,0.005839,0.010131,0.008193,0.00377,-0.005258,0.014406,0.01093,0.011859,0.005111
20110714,-0.009474,-0.012745,-0.00885,-0.011401,-0.012,-0.000231,0.018425,-0.009833,-0.001195,-0.00892,0.000881,-0.009683,-0.008049,-0.009015,-0.009081
20110715,-0.020546,-0.006951,-0.003434,-0.016402,-0.005128,0.002079,-0.00917,-0.000397,-0.005264,-0.000947,-0.004401,0.00478,0.00654,0.009211,-0.003666
20110718,0.007957,-0.028,-0.070986,-0.016675,-0.042594,-0.006377,-0.003752,-0.014703,-0.026221,-0.018966,-0.06366,-0.003568,-0.01853,-0.007662,-0.011038
20110719,0.015788,-0.015432,0.035608,0.007419,-0.021536,-0.006495,0.01406,0.022585,0.000247,0.014016,0.014164,0.019857,0.02268,0.012944,0.05692
20110720,0.022607,0.029258,0.032235,0.015781,0.034173,0.033154,0.014112,-0.000789,0.009879,0.035272,0.028864,-0.009256,0.003356,-0.006389,0.010208
20110721,0.004836,0.038579,0.097155,0.044019,0.062167,0.021318,0.032471,0.004342,0.028124,0.114181,0.070588,0.01396,0.014695,-0.006656,0.023693
20110722,-0.004813,-0.009775,-0.013283,-0.001488,-0.008173,-0.000664,-0.002365,0.013362,-0.007136,-0.012397,0.01437,0.003389,0.001413,0.016695,-0.008169
20110725,0.017962,-0.011846,-0.039103,-0.008693,-0.022329,0.010038,-0.011851,-0.008338,-0.011021,-0.025105,-0.02,0.017944,-0.002234,-0.004915,-0.00652
20110726,-0.012555,-0.000999,0.00467,-0.004886,0.005982,0.00548,-0.005997,-0.006648,-0.00436,0.009442,0.001701,-0.017524,-0.015791,0.001347,0.000691
20110727,-0.005498,-0.032,-0.046481,-0.036384,-0.032973,-0.02093,-0.018581,-0.017323,-0.03674,-0.039541,-0.050085,-0.022797,-0.027778,-0.016256,-0.013462
20110728,-0.008293,0.011364,0.02298,-0.00209,-0.0109,0.008314,0.000246,-0.000401,0.005557,-0.007986,0.045576,0.004212,-0.00431,-0.009459,-0.009797
20110729,-0.003833,-0.008172,-0.00885,0.004191,0.015541,-0.006405,-0.005654,0.002806,0.035167,-0.00492,-0.01282,0,-0.012121,-0.015877,-0.012721
20110801,-0.029381,0.010299,-0.014423,0.003652,-0.010851,-0.006075,-0.000247,0.009592,-0.005096,0.001798,-0.033766,0.01054,0.004507,0.001637,-0.000358
20110802,0.015856,-0.03262,-0.022997,-0.037422,-0.043319,-0.021767,-0.014837,-0.025139,-0.034146,-0.043966,-0.043907,-0.029374,-0.020566,-0.024743,-0.026853
20110803,-0.063498,0.005269,0.017832,0.005939,0.003234,0.006477,0.001506,0.00264,-0.003788,-0.013609,-0.002812,-0.014145,0.013871,0.046912,0.00883
20110804,-0.049242,-0.074423,-0.117029,-0.065754,-0.084994,-0.044291,-0.049624,-0.053868,-0.064639,-0.062797,-0.105263,-0.052275,-0.035522,-0.028464,-0.057143
20110805,-0.100398,-0.074745,-0.010317,-0.039357,0.011531,-0.008318,-0.008439,-0.016695,-0.014905,0.016244,0.036765,-0.02042,-0.01861,-0.01859,-0.020591
20110808,0.062002,-0.203182,-0.130714,-0.164175,-0.090564,-0.060073,-0.094149,-0.092077,-0.099312,-0.144855,-0.158055,-0.096442,-0.048535,-0.049994,-0.09044
20110809,-0.076731,0.167435,0.109779,0.138462,0.054318,0.04309,0.068702,0.032846,0.065363,0.063668,0.040914,0.081676,0.061742,0.044422,0.08068
20110810,0.04607,-0.109211,-0.112623,-0.104651,-0.049538,-0.100953,-0.055769,-0.061746,-0.087443,-0.09665,-0.101734,-0.025987,-0.033736,-0.042049,-0.076675
20110811,-0.001295,0.070901,0.130066,0.06318,0.058026,0.070328,0.067501,0.042058,0.052466,0.106991,0.084942,0.042789,0.041978,0.066095,0.061626
20110812,0.060095,-0.008276,0.009174,-0.014526,-0.003612,-0.013802,-0.021259,0.032526,-0.007164,-0.072488,0.024911,0.009775,-0.002086,-0.008164,-0.006587
20110815,-0.000408,0.079277,0.010744,0.047571,0.008899,0.022838,0.027012,0.046677,0.034877,0.060983,0.012731,0.017808,0.025346,0.024335,0.036884
20110816,0.013872,-0.046392,-0.031889,-0.042533,-0.025809,-0.018971,-0.023048,-0.017794,-0.023242,-0.047433,-0.043429,-0.014913,-0.012487,-0.000466,-0.018785
20110817,-0.086519,0.008108,-0.021959,-0.003006,-0.016767,0.003251,0.014988,0.002013,0.005057,-0.003515,-0.017921,0.009655,0.007742,-0.01969,0.013442
20110818,-0.023789,-0.060322,-0.113126,-0.062647,-0.090382,-0.035053,-0.037736,-0.058259,-0.056822,-0.047619,-0.109489,-0.049114,-0.043662,-0.044053,-0.046624
20110819,-0.016697,-0.005706,-0.037001,-0.043245,-0.017998,-0.012197,-0.02387,-0.011614,-0.023219,-0.012346,-0.069672,-0.015396,-0.037622,-0.008594,-0.015177
20110822,0.051859,-0.07891,-0.0273,-0.026522,-0.013364,-0.046976,-0.027365,0.010312,-0.01831,-0.020625,-0.0558,0.040984,-0.005982,0.002387,-0.02012
20110823,0.027487,-0.018692,0.032225,0.04835,0.055341,0.003286,0.041006,-0.009494,0.035013,0.005743,0.054432,0.049182,0.040028,0.049881,0.045872
20110824,-0.023355,0.109524,0.011078,0.041362,0.015035,0.032285,0.03019,-0.050084,0.030667,0.036167,0.073746,0.001501,0.022339,0.031157,0.020468
20110825,0.011304,0.094421,0.022908,0.048506,-0.010116,-0.004261,-0.00307,-0.050202,-0.032822,0.026944,0.020604,-0.011183,-0.00487,-0.026279,0.013508
20110826,0.074807,0.014379,-0.006816,0.000335,-0.026277,0.017389,0.013718,0,-0.00222,-0.009541,-0.02961,-0.008278,-0.007275,0.020687,-0.006866
20110829,-0.004,0.081186,0.065686,0.048593,0.043103,0.038658,0.039492,-0.032138,0.058805,0.042745,0.058252,0.042441,0.020919,0.008503,0.033754
20110830,0.017269,-0.032181,-0.0046,-0.011186,0.002875,-0.004652,-0.015409,0.0118,-0.009907,-0.016166,0.018349,0.007105,0.006265,0.015592,-0.000787
20110831,-0.021319,0.007389,0.032348,0.003555,0.028305,0.009029,0.013492,0.029563,0.018799,0.026995,0.016731,0.01187,0.022698,-0.000569,0.027559
20110901,-0.045583,-0.031824,0.027753,-0.033816,-0.004181,-0.034934,-0.033546,-0.028714,-0.036607,-0.032571,0.053165,0.015494,0.022448,-0.001707,-0.033333
20110902,-0.01437,-0.083439,-0.076655,-0.053333,-0.041987,-0.045471,-0.046005,-0.030377,-0.049428,-0.057295,-0.046875,-0.026591,-0.028033,-0.024849,-0.040824
20110906,0.088765,-0.035862,-0.066981,-0.024648,-0.129291,-0.023351,-0.034363,-0.020699,-0.041274,-0.039474,-0.127364,-0.018921,-0.014293,0.003624,-0.01157
20110907,-0.031508,0.0701,0.052578,0.046209,0.051174,0.036151,0.041268,0.040845,0.064407,0.065232,0.056358,0.020084,0.021362,0.030515,0.043478
20110908,-0.05002,-0.037433,-0.039385,-0.034507,-0.028332,-0.032767,-0.037622,-0.020582,-0.043312,-0.030006,-0.025992,-0.000671,-0.020915,-0.011528,-0.022436
20110909,0.009418,-0.030556,-0.089,-0.044317,-0.061191,-0.024239,-0.042674,-0.001121,-0.005326,-0.035354,-0.047753,-0.053957,-0.035474,-0.012692,-0.036066
20110912,0.024597,0.010029,0.007684,0.008227,0.003937,0.006553,0.010598,-0.012623,0.014056,-0.015052,-0.00295,-0.024967,-0.015839,0.012739,0.02466
20110913,0.013659,-0.007092,0.03268,0.003338,0.014379,0.011368,0.002159,0.003125,0.008251,0.032558,0.035503,0.004854,0.02114,0.003659,0.010788
20110914,0.022458,0.007143,0.040084,0.012569,0.019759,0.004323,0.009541,0.017559,0.020949,-0.003861,0.04,-0.007609,-0.009483,0.020622,0.013547
20110915,0.015974,0.039716,0.034483,0.043812,0.073715,0.03281,0.030793,0.025327,0.042642,0.071705,0.048077,-0.00645,0.028991,0.01027,0.020251
20110916,-0.03066,-0.013643,0.019608,0.013991,0.024716,-0.004446,-0.011239,-0.004615,0.01599,-0.008439,0.018349,-0.039686,-0.010615,0.003867,-0.009528
20110919,-0.002433,-0.033195,-0.070192,-0.044153,-0.073124,-0.024933,-0.028118,-0.044178,-0.046308,-0.079027,-0.070785,-0.004464,-0.014967,-0.009026,-0.02485
20110920,-0.067073,-0.012875,-0.007239,-0.028149,-0.005783,-0.02099,-0.007387,0.015977,-0.013964,-0.00198,-0.006925,-0.004484,-0.005648,0.031212,0.013975
20110921,-0.058388,-0.075362,-0.0375,-0.052358,0.001246,-0.046292,-0.059225,-0.011233,-0.065658,-0.085979,-0.019526,-0.034878,-0.028398,-0.015295,-0.038914
20110922,0.026839,-0.050157,-0.074675,-0.061129,-0.047303,-0.039648,-0.035267,-0.023005,-0.07165,-0.054993,-0.036984,-0.057874,-0.048713,-0.034128,-0.022775
20110923,0.057233,0.041254,0.061988,0.042571,0.033101,0.012769,0.010933,0.006395,-0.004824,0.050536,0.050222,0.025478,0.010388,0.020159,0.022443
20110926,-0.00341,0.045959,0.101322,0.069656,0.068297,0.041605,0.069618,0.014443,0.06525,0.064869,0.063291,0.016425,0.033304,0.00222,0.046433
20110927,-0.028657,-0.018182,0.033,0.010105,0.055643,0.004136,-0.002528,0.022779,0.023101,0.024641,0.009259,0.019826,0.011631,-0.008861,0.006858
20110928,0.007926,-0.049383,-0.017425,-0.039644,-0.02729,-0.032446,-0.034843,-0.021436,-0.03558,-0.054108,-0.039319,-0.023435,-0.015515,-0.020675,-0.020433
20110929,-0.041066,0.030844,0.044335,0.037809,0.075327,0.036856,0.030194,0.017639,0.039376,0.065678,0.047749,0.014999,0.01787,0.000685,0.022086
20110930,-0.067882,-0.03622,-0.077359,-0.04777,-0.062187,-0.053269,-0.040459,-0.007269,-0.044027,-0.104705,-0.071615,-0.012896,-0.019215,-0.022466,-0.034814
20111003,0.004399,-0.096405,-0.04908,-0.097794,-0.076601,-0.047277,-0.048805,-0.05604,-0.050339,-0.07698,-0.063114,-0.067774,-0.034993,-0.017032,-0.038972
20111004,0.039416,0.041591,0.01828,0.055387,0.031366,0.049956,0.064921,0.017005,0.033459,0.123496,0.038922,-0.020292,-0.008994,0.006171,0.044435
20111005,0.030899,0.001736,0.041183,0.01312,0.018807,-0.003066,0.019167,0.028747,0.062204,0.033547,0.024496,0.031739,0.037346,0.002477,0.011979
20111006,-0.047684,0.088388,0.076065,0.053015,0.044776,0.038604,0.049935,0.014257,0.051027,0.048343,0.074543,0.058203,0.017929,0.025179,0.03551
20111007,0.058178,-0.06051,-0.043355,-0.05342,-0.043233,-0.053508,-0.051884,-0.013495,-0.061584,-0.061924,-0.041885,0.011874,-0.00775,-0.0101,-0.032716
20111010,0.008112,0.064407,0.075862,0.075518,0.074656,0.037221,0.052117,0.053577,0.055556,0.073736,0.069672,0.015781,0.033087,0.034783,0.064792
20111011,0.062137,0.014331,0.002747,0.050963,0,0.005825,0,0.024074,0.005921,0.00654,0.019157,-0.025627,-0.009347,0.014118,-0.003062
20111012,-0.030724,0.032967,0.07032,0.048851,0.052651,0.024922,0.027864,0.035129,0.03826,0.02924,0.031328,0.02085,0.024976,0.007292,0.034549
20111013,0.014763,-0.054711,-0.053754,-0.053425,-0.023967,-0.029866,-0.048193,0.010717,-0.016063,-0.044192,-0.060753,-0.007609,-0.011777,0.015685,-0.030798
20111014,-0.048353,-0.004823,0.016231,0.027496,-0.001779,0.006032,0.009177,0.001262,0.029769,0.005284,0.003881,-0.00834,0.015753,0.014255,0.021057
20111017,0.053957,-0.025848,-0.025732,-0.016549,-0.025668,0.001757,-0.026654,-0.032022,-0.041343,0.001971,-0.03866,0.006375,-0.022252,-0.029067,-0.084364
20111018,-0.037969,0.101161,0.051002,0.069817,-0.020856,0.055212,0.058956,-0.01615,0.051556,0.090492,0.037533,0.025205,0.008,0.029828,0.058968
20111019,0.015965,-0.036145,-0.034662,-0.016399,-0.042601,-0.014279,-0.018862,-0.049775,-0.032377,0.000601,-0.015504,-0.009992,-0.014094,-0.040784,-0.026295
20111020,0.048014,0.010937,-0.001795,0.023477,0.017955,0.000695,0.027287,-0.060741,0.022945,-0.001803,-0.006562,-0.019655,0.009715,0.014099,0.023034
20111021,0.047064,-0.001546,0.05036,0.007314,0.034509,0.012195,0.008753,0.020469,0.043925,0.024684,0.03963,0.057031,0.017732,0.02277,0.021351
20111024,-0.038186,0.040248,0.028253,0.042904,0.035211,0.018513,0.034411,0.043605,0.035213,0.007638,0.026684,0.019992,0.006753,0.008348,0.007982
20111025,0.047146,-0.03869,-0.045795,-0.022152,-0.021482,-0.034045,-0.031241,-0.034819,-0.053618,-0.036735,-0.012376,-0.022867,-0.02549,-0.037469,-0.036576
20111026,0.047393,0.020124,0.029668,0.008091,0.023783,0.058642,0.020603,0.054545,0.010965,0.007264,0.010025,0.014144,0.01239,0.014777,0.008219
20111027,-0.006787,0.095599,0.173729,0.09695,0.142959,0.094705,0.08309,0.085659,0.074721,0.169471,0.124069,0.046532,0.046097,0.025864,0.050854
20111028,-0.062642,0.018006,-0.052708,-0.000293,-0.035022,-0.004639,-0.008914,-0.021679,0.03224,-0.005152,-0.062914,-0.02205,-0.005849,0.007415,0.000369
20111031,-0.051438,-0.070748,-0.046494,-0.075234,-0.061244,-0.054462,-0.052603,-0.001546,-0.045084,-0.086484,-0.088339,0.011893,-0.01569,-0.019348,-0.043205
20111101,0.032878,-0.062958,-0.092726,-0.076607,-0.078012,-0.054861,-0.058976,-0.037677,-0.062571,-0.079932,-0.081395,-0.068438,-0.050478,-0.034634,-0.043998
20111102,0.018189,0.05,0.027313,0.022626,-0.008611,0.025014,0.028432,0.079914,0.047027,0.032656,0.037975,0.040478,0.014549,0.016328,0.027453
20111103,-0.029233,0.028274,0.030017,0.032182,0.02568,0.014605,0.021998,0.051155,0.01275,0.011337,0.00813,0.001768,0.011445,0.018361,0.01895
20111104,-0.007946,-0.060781,-0.009992,-0.014295,-0.031664,-0.024517,-0.011926,0.016773,-0.00515,-0.013569,0,-0.011096,-0.021677,-0.005795,-0.015885
20111107,0.014334,-0.006163,-0.00841,0.006922,-0.003802,0.005046,0.007948,0.039033,-0.005464,0.011962,-0.026882,0.00102,0.009476,0.003454,0.000787
20111108,-0.063175,0.012403,0.027498,0.028478,0.017939,0.028512,0.02278,-0.014088,0.01182,0.023641,0.022099,0.021016,0.012286,0.016997,0.043666
20111109,0.027063,-0.056662,-0.111203,-0.081795,-0.101237,-0.082059,-0.070817,-0.042186,-0.06396,-0.090069,-0.109459,-0.031063,-0.035047,-0.014914,-0.058048
20111110,0.030238,-0.021104,0.024276,-0.007626,0.014184,-0.001706,0.006146,-0.003315,0.008112,0.006345,0.034901,0.004249,-0.001696,-0.000966,0.003601
20111111,-0.012998,0.029851,0.042844,0.02445,0.029617,0.021709,0.016493,-0.009979,0.023522,0.031526,0.06305,0.030513,0.013448,0.022786,0.022727
20111114,-0.017842,-0.025765,-0.041958,-0.03239,-0.03356,-0.023313,-0.021935,0.024238,-0.020865,-0.026895,-0.044138,-0.007465,-0.007403,-0.014082,-0.021442
20111115,-0.028979,0.013223,0.007299,-0.012685,-0.031831,0.004633,0.004608,0.002109,-0.006177,0.000628,-0.01443,0,-0.002674,0.019292,0.00757
20111116,-0.02539,-0.03752,-0.033514,-0.041399,-0.02263,-0.041604,-0.037615,-0.061258,-0.006526,-0.079724,-0.040996,-0.032966,-0.010442,-0.021018,-0.013839
20111117,0,-0.016949,-0.032802,-0.032018,-0.02097,-0.033996,-0.031141,-0.035367,-0.039412,-0.036153,-0.029008,-0.021517,-0.020105,-0.021413,-0.010826
20111118,-0.039762,-0.003448,0.01938,0.010769,-0.002231,-0.004764,0.004264,-0.001033,-0.002931,0.005662,0.023585,-0.020532,0.000873,-0.006455,0.000811
20111121,0,-0.050173,-0.043726,-0.048706,-0.00805,-0.006637,-0.023187,-0.02533,-0.023514,-0.042927,-0.0553,-0.02759,-0.012794,0.004405,-0.020656
20111122,-0.043313,-0.021858,-0.044732,-0.0216,-0.017133,-0.020811,-0.016717,0.018828,-0.016388,-0.005882,-0.055285,-0.089013,0.002504,-0.004057,-0.010339
20111123,-0.001493,-0.042831,-0.038502,-0.038839,-0.025229,-0.01689,-0.035022,-0.040864,-0.052703,-0.036243,-0.077453,-0.03542,-0.029969,-0.017063,-0.030088
20111125,0.039861,0.005837,0.041126,0.005104,-0.002353,0.009785,0.003524,0.001086,0.001795,0.017652,0.070895,-0.007756,-0.011207,-0.003024,0.012926
20111128,0.012458,0.015474,0.0842,0.060093,0.071698,0.022873,0.023876,0.044728,0.04407,0.040724,0.060976,0.028394,0.021443,0.049989,0.027222
20111129,0.103171,-0.032381,0.008629,0.007585,-0.011444,-0.017845,-0.020576,-0.011157,-0.008236,-0.035507,-0.00821,-0.012254,0.013045,-0.006098,-0.002899
20111130,-0.013299,0.072835,0.107414,0.088748,0.077916,0.079383,0.084384,0.056416,0.089273,0.111195,0.110927,0.047582,0.049586,0.043811,0.07392
20111201,0.007826,0.016544,-0.037768,-0.017831,-0.019,-0.014918,-0.016468,0.011426,-0.011118,-0.018932,-0.031297,-0.020387,-0.000423,0.008147,-0.008507
20111202,0.016825,0.019891,0.057984,0.04372,0.036211,0.029863,0.061392,-0.00835,0.020238,0.069607,0.038462,-0.003213,0.008183,-0.005728,0.016771
20111205,0.020789,0.026596,0.005059,0.058928,0.02438,0.026427,0.036498,-0.000248,0.036524,0.067655,0.053333,0.00568,0.011055,-0.011728,0.0257
20111206,0.016625,-0.001727,-0.006711,-0.002682,0.001587,0.013424,-0.008356,0.009908,-0.000911,0.000604,0.001406,0.016333,-0.001246,-0.007183,-0.003366
20111207,-0.055192,0.019031,0.016047,0.002689,0.000396,0.039245,0.023172,0.027962,0.002736,0.045838,-0.008427,0.085461,0.011779,0.017825,0.015009
20111208,0.043271,-0.050934,-0.068994,-0.069728,-0.057007,-0.049558,-0.052353,-0.050346,-0.061249,-0.084198,-0.07932,-0.012038,-0.02575,-0.013083,-0.031793
20111209,-0.034011,0.023256,0.070536,0.036757,0.040722,0.015312,0.029795,0.001005,0.026809,0.031486,0.066154,0.033333,0.013356,0.014509,0.027491
20111212,-0.019751,-0.047203,-0.048374,-0.053876,-0.044373,-0.033711,-0.034358,-0.05748,-0.022649,-0.06105,-0.070707,0.004337,-0.006382,-0.002778,-0.02304
20111213,-0.00219,-0.023853,-0.051709,-0.011756,-0.037147,-0.030501,-0.023408,-0.00506,-0.018346,-0.013654,-0.032609,-0.006613,-0.013683,-0.010421,-0.019019
20111214,0.019315,-0.016917,-0.016636,-0.031599,-0.010083,-0.018834,0.007031,-0.013383,0.000984,-0.007251,-0.022472,-0.042929,-0.015006,0.004692,0.002714
20111215,0.006029,0.005736,-0.003759,-0.005182,0.025686,-0.014477,0.007934,0,-0.005568,-0.00332,0.004926,0.007097,-0.002012,-0.005604,-0.009667
20111216,-0.042808,-0.011407,-0.004717,0.004438,-0.016839,-0.019587,0.004093,0.005426,-0.004282,-0.001999,0.026144,0.016068,0.008209,0.016907,0.014447
20111219,0.062165,-0.041346,-0.036019,-0.046485,-0.016249,-0.026637,-0.037316,-0.034539,-0.039696,-0.05474,-0.052548,-0.008184,0.007856,0.0117,-0.025789
20111220,0.013895,0.037111,0.07178,0.045528,0.039286,0.0374,0.049186,0.029346,0.03927,0.045198,0.043698,0.006294,0.014597,0.028099,0.047017
20111221,0.003738,0.011605,0.002752,0.00578,0.000859,0.011211,0.003415,-0.013304,0.007955,0.007432,0.017713,0.001112,-0.000978,-0.006216,0.014717
20111222,0.001241,0.045889,0.030192,0.059387,0.013305,0.026304,0.034963,0.010182,0.020388,0.065057,0.026899,0.01666,0.02307,-0.001787,0.013388
20111223,-0.015289,0.023766,0.006217,-0.006872,0.011436,-0.006672,0.003587,0.012258,0.002256,-0.007557,-0.003082,0.009832,0.005877,0.019296,0.019633
20111227,-0.036089,-0.021429,-0.017652,-0.020393,-0.014238,-0.020151,-0.016086,-0.008342,0.003215,-0.029822,-0.010819,0.001082,-0.006793,-0.005562,-0.006298
20111228,0.011754,-0.035584,-0.035939,-0.028625,-0.024214,-0.019369,-0.011505,-0.012754,-0.011859,-0.025507,-0.0375,-0.010131,-0.002599,-0.011677,-0.018109
20111229,-0.001721,0.033113,0.015843,0.02411,0.022203,0.009876,0.023583,0.013194,0.019137,0.022819,0.016234,0.018422,0.009464,0.024126,0.023976
20111230,0.0375,0.018315,0.008257,-0.016816,0,-0.006373,-0.005087,0.002984,-0.007638,-0.007218,0.017572,0.014337,0.01644,-0.015705,-0.007205
20120103,-0.006232,0.043166,0.053685,0.076777,0.046422,0.054517,0.05203,0.047606,0.027582,0.062789,0.037677,0.005284,0.019736,0.01438,0.031568
20120104,-0.000418,0.001724,0.020725,-0.005648,-0.007326,-0.006502,0.006289,-0.026594,0.005306,-0.008706,-0.009077,-0.001971,-0.000529,-0.017866,0.004573
20120105,-0.015475,0.086059,-0.021151,0.01207,-0.053711,-0.001689,0.020887,-0.01565,0.024216,0.02133,-0.027481,-0.00237,-0.005292,0.007514,0.016106
20120106,0.019541,-0.020602,-0.008643,0.001403,-0.032929,-0.012265,-0.008969,-0.025061,-0.002728,-0.023342,-0.012559,-0.001188,-0.00971,-0.011775,-0.002757
20120109,0.044583,0.014563,-0.025283,0.018564,-0.006272,0.013595,-0.001697,0.022112,0.010942,0.018868,-0.006359,0.001982,0.007656,-0.008043,0.012439
20120110,0.011967,0.057416,0.059928,0.031637,0.024346,0.038441,0.021246,0.037047,0.038785,0.042593,0.0576,0.015429,0.007331,-0.001001,0.003754
20120111,0.002365,0.036199,-0.005063,0.042333,0.002641,0.014543,0.016921,0.004433,0.03589,0.012433,0.028744,0.01039,-0.000397,-0.006914,0.00714
20120112,-0.018875,-0.011645,0.031383,0.010553,0.019754,0.014535,0.005183,0.00026,0.003912,0.004094,0.054412,0.007326,0.011252,0.0225,-0.000338
20120113,-0.015631,-0.02651,0.01727,-0.027215,-0.025829,-0.022231,-0.025237,-0.000519,-0.019204,-0.03145,0.026499,0.002297,-0.005498,-0.005921,0
