Date,Lag_.GSPC,X.GSPC,X.HSI,X.N225,X.DJI,X.GDAXI,JNJ,MSFT,GE,PG,XOM
1991-11-13,-6.544754579529093e-4,0.3722534030181938,-0.8279220224168256,-1.2494230448492827,0.6487603858225406,-0.6082578282274486,-1.2524342894955705,1.707654533510714,1.14704011314558,-0.07306577187658769,0.13539452136868652
1991-11-14,-0.03727171148405948,-0.21581835964585594,1.3421216642670273,-0.48426806636951325,-0.20841498534320152,0.6205004288930891,0.6544579087775938,-1.9866254663679057,0.9808964860381701,0.3212586731355263,-1.0241082833849298
1991-11-15,0.006824174247379253,-0.23366679606335758,1.121966484263374,0.2971537024343933,-0.42283758713564473,2.286900785670653,-0.9541171008405757,-0.6735901749678118,-0.6600161133139144,-0.15758626712520812,-0.60420693292191
1991-11-18,-0.015222685547597753,-0.35941595881790583,0.3131883923320193,-1.1894508697358266,-0.09641983278615394,-2.024829468455685,1.2536189936248456,1.0226537969658258,0.6039222970674375,-0.038191216345997515,0.5149238661514406
1991-11-19,-0.0023484778546619973,-0.6958644719752747,-0.5815988868623719,0.4535613878659774,-0.544764088520207,-0.08271536727578442,-0.743225668321704,-0.12057484046057207,0.23531582445491225,-0.5225921364528103,2.6024582475478346
1991-11-20,0.004033802398325587,0.4419397896731788,1.4173961110569857,-3,0.6132977240672493,0,-0.33230197414663487,0.9082536566344761,-0.9075945414533064,0.08109949808686491,-0.3412898037091648
1991-11-21,-0.010367675338184631,0.37952969131325015,0.09507349045803175,-3,-0.05791843055290499,0,1.2939027386207744,0.8995476082150698,-0.710256825435966,-0.6208582392234553,0.7118444278447504
1991-11-22,-0.002129183186577817,-0.14842659983034473,0.8138970010342245,-0.23353525512967133,-0.12960105336007582,1.402041919435564,1.0695225346902566,-0.6356036815157924,0.749298947682856,-1.4495460052013756,-1.4380478078056427
1991-11-25,0.006956074896259065,-0.2944572140860451,-0.523261033155618,0.9775138009972557,-0.1045701185040016,-0.6388929815587542,-0.7425897769418212,-0.4729877633653993,-1.027868340995792,2.2611665779891634,0.565946849621012
1991-11-26,-0.00373753742329889,1.0718831776022961,-0.8527968323514876,-0.943370007188546,0.74333908978396,1.2206071187002574,-0.4204596923414577,-1.845523360805249,-0.008092569847071197,0.7090512423568077,0.3253618340904901
1991-11-27,0,-0.3538803227389518,-0.8549006937800686,-0.8933180385228485,-0.5606399193099092,-0.9062392706411224,2.19605645642574,0.9844659512187746,-0.36213674103134785,0.4283758085161152,0.322216769863619
1991-11-28,-0.0035382853985143525,0,0.7743934359747168,-3,0,0.3545822954252981,0,0,0,0,0
1991-11-29,0.01633615415423491,0.09288986930919364,-0.6213034289825959,-1.8962264985018815,0.21466396841135849,-0.42183081580640397,0.8174337913055821,1.8469432605015441,-0.4825842832636421,-0.20633697531939202,0.6563511123462376
1991-12-02,-0.001154318320778173,0.16162217703038215,-0.5035873807927561,-0.45906471582422614,-0.01313737940868907,-2.043601390041677,0.7511657590381096,1.926358998804557,0.08726102194450173,0.19816872695302315,-0.10518581770322451
1991-12-03,-0.002338894414293602,-0.3087114514087114,0.6714262785620161,1.971541069235039,-0.38902049224135254,-0.2251551344868712,0.6561954915093292,-0.07769775689201432,-1.053878405786669,0.38833074441006227,-1.6330303429008284
1991-12-04,-0.007076289454975588,-0.051626032431411194,0.08088697806016022,-0.7736156960618054,-0.443307877325671,0.5428815824549684,1.8639253897438703,0.8260692851654537,-1.6262525342719694,0.501855761803456,-0.9208168571370523
1991-12-05,0.004520863104491998,-0.19067815251382736,1.7520092063975456,0.64802425323162,-0.2828851864889352,0.9696709580068587,-0.8861004688409233,0.41058592059340454,-1.5953873273859007,0.1416181272780224,-0.9668573302778641
1991-12-06,-0.002218222052097264,-0.30480924328299386,-0.4213828372789975,-1.0367764416828207,-0.7669342846475327,-0.8083218897767803,1.5081791583275503,1.369336251386754,1.3261114610818663,-0.1774250076052099,-0.6879771665218359
1991-12-09,-9.52221818923474e-4,0.5823620810145111,-0.7517655990772951,-0.757530805974227,0.33647748088512014,1.0119348415311278,-0.5808865971547316,-1.076713137501861,2.0850183074859028,-0.12422645602344418,-0.7246701151851024
1991-12-10,-5.293329885692197e-4,-0.06315003778809226,-0.5498286013165311,-1.5186060512597566,-0.1940758163457737,-0.5293767372605689,2.427257805474017,-0.1737167259030481,0.14862181584536577,0.11864778818439273,0.3342265603699955
1991-12-11,0.010141610795322248,-0.05439267826319179,-0.026883226628578533,1.1365927366059587,0.07059039906400683,-0.3277457337092294,-1.960709945508363,-1.1423129121154156,1.3426005226719275,0.1834191441919992,0.7788416936908862
1991-12-12,0.007623892810695473,-0.3366014675081165,0.017664332134096655,2.704895869524587,-0.3210885436887346,-0.8432369601852107,-0.27359074153938145,-0.15543258945756885,-0.08181936956488682,-0.8011879033319754,0.09039737361719083
1991-12-13,-2.6036180418824547e-5,0.14752522915275754,-0.6002954940753618,-0.6611683150951352,-0.053521974342237925,-0.5003550882421416,0.0631315929620293,-1.37975562416896,2.3438282962522736,0.7209829518636431,-0.08037157430686745
1991-12-16,-0.004483847560735221,-0.3251748623152443,0.16126171298689013,-0.9889904689291797,-0.07749065635634717,-0.8331964525099113,2.196157098184357,-0.135645787278183,-0.6006515584273071,1.2519705004358919,-0.648239525790966
1991-12-17,0.0019316155389511244,-0.9768818942272404,-0.4487899468985539,-1.0166867038125458,-1.2233229219498218,1.2638741419881114,0.5674369836155362,-0.584768022379567,1.6590195396680352,0.4561059758954974,0.30401284810054874
