Date,Lead_GOOG,AMZN,CSCO,EBAY,FB,GOOG,IBM,INTC,MSFT,AAPL
2012-07-12,0.010588,-0.154123421,-1.153264038,1.572860511,0.655447267,1.02397196,0.045404096,-1.264206598,-1.00737598,0.281286203
2012-07-13,-0.002775,-0.070040373,0.714279401,0.193544456,-2.094591112,-0.48484091,0.153863738,0.709870433,1.416735352,-0.538820985
2012-07-16,0.003148,0.182617007,0.31576323,-0.678227282,-2.436990747,0.488052412,0.345769072,0.41367703,0.656355856,0.712983422
2012-07-17,0.006988,0.184089972,-0.099011693,1.437622344,-1.359194105,0.008180604,-1.467019739,1.084853602,0.692976298,-0.482497282
2012-07-18,0.021179,-1.296724955,0.507812612,0.95898109,1.009088197,-0.990014925,0.241188266,0.763052077,0.349378713,-1.542761075
2012-07-19,0.029946,0.622796458,-0.78205823,2.188402295,-0.859302728,-0.014487575,0.543487142,-0.925106104,-0.492374438,-0.281356822
2012-07-20,0.007678,0.707517135,-0.773843409,1.289568185,-0.217527348,1.785818464,-0.559210446,-0.869812384,-0.723841004,-0.638669193
2012-07-23,-0.0129,-0.093561287,-0.835099429,-0.439848772,0.830031703,1.599069709,0.05677769,-0.112820773,-1.793378658,0.788829817
2012-07-24,6.91E-04,0.10018542,-2.570834038,-0.081891252,0.257396483,0.114186848,0.714447273,0.277149536,0.605689287,0.583670442
2012-07-25,0.008832,-1.050585678,1.014533448,-0.198260242,1.52054225,0.167647539,0.309031051,0.358163701,-0.348400067,-1.772672002
2012-07-26,0.035216,0.459886592,-0.045334648,0.46782396,-2.611563463,0.310321682,0.50293514,0.493690441,0.391687483,0.030552813
2012-07-27,-0.004189,1.236809458,0.127468348,0.362256957,-2.471849692,0.412945213,-0.016123103,0.131941956,0.132188384,0.084362479
2012-07-30,0.00106,-0.349180183,1.016125626,0.773723388,-1.843597768,-0.267696306,0.196778189,-0.743401476,-0.241136169,1.458384698
2012-07-31,-4.58E-04,-0.111543302,0.572569109,-0.788919287,-2.15625133,0.411016641,0.223573574,0.273488052,0.135269587,1.440796956
2012-08-01,-0.006212,0.069315491,0.606238297,-0.239831092,-2.441313365,0.428530296,0.153193059,1.143237079,0.308640075,-0.02800984
2012-08-02,0.020008,0.267380133,-0.483683117,0.487151481,-2.47600799,0.212299,0.40765131,0.642279549,0.112094012,0.830835622
2012-08-03,0.002323,-0.505977298,1.126949436,-0.611914326,2.201284795,-0.349631573,-0.27693278,-0.26882013,-0.414454007,-0.900504117
2012-08-06,-0.003547,-1.045496331,0.84874919,-0.268708474,2.256952222,-0.552777016,-0.637299547,-0.497617339,-0.21893578,0.115133075
2012-08-07,0.002638,0.378467719,1.062234316,0.711386182,-2.434137005,-0.243293884,0.160359055,0.217528601,0.351423443,-0.203968425
2012-08-08,1.87E-04,-1.208639594,0.47757993,-2.097875954,0.28803859,0.716496219,0.24743419,0.901002613,0.663710499,0.012253506
2012-08-09,-5.45E-04,-0.466203408,2.102091445,-1.525623079,0.735343075,-0.344805052,-0.599178411,-0.065401104,0.078994105,0.084782428
2012-08-10,0.028053,-0.606134462,-0.850482343,-0.657800235,2.483237483,-0.247596706,0.102282775,0.269557813,-0.395071262,-0.097993065
2012-08-13,0.013106,-0.367130352,-1.007811305,1.64098552,-0.886240329,1.502238111,-0.371774351,-0.73203413,-0.345119071,0.566885907
2012-08-14,-0.001675,0.49715178,-0.158776487,0.379164223,-2.50835976,0.994421011,0.152601939,-0.061326013,0.235354304,0.469769002
2012-08-15,0.007985,0.80010664,0.302769775,-0.92222347,2.235284304,-0.48691569,-0.342072905,-0.893189961,-0.227237907,-0.466520787
2012-08-16,0.006346,0.075704882,2.048899936,0.091043252,-1.929317918,-0.159750367,-0.051831293,-0.054758845,0.120994361,-0.140984008
2012-08-17,-0.002363,-0.106810158,0.091045792,1.247340509,-2.243342244,0.319419785,0.07968899,-0.548433682,0.187713172,0.973377836
2012-08-20,-0.008926,-0.400719902,-0.544389703,-0.729533245,2.270566046,-0.349274604,-0.409550435,-0.420464578,-0.488926016,1.072292436
2012-08-21,0.011456,0.355343846,1.39407881,-0.192999479,-2.270537029,0.004996483,-0.01535761,0.299217942,0.74058394,-0.315326903
2012-08-22,-5.61E-04,0.625814949,-0.249913217,1.334158374,0.580531077,0.353175803,-0.978990752,-1.519373489,-1.079349603,0.933946858
2012-08-23,0.002704,0.004109141,0.374310477,0.46796523,0.998212694,0.920840236,-1.82E-04,-2.39317486,-0.18622963,-0.185850972
2012-08-24,-0.013866,1.884753694,-0.172081208,0.156399837,-0.933202555,-0.340115611,0.746037799,-1.429442085,0.677609996,-0.589959867
2012-08-27,0.011999,-0.484687271,0.959677534,-0.038869607,-1.029616315,-1.077520148,-0.770183104,-0.062913293,0.58534854,1.918763664
2012-08-28,0.015888,0.941494594,-1.386761799,-0.470340318,1.077090499,1.37543022,-0.949953378,0.577080597,-0.62891858,-0.535121836
2012-08-29,-0.0092,0.371790019,-0.162793785,1.162807803,-1.344073332,1.596189542,0.057377853,-1.434469427,0.013218841,-0.260047515
2012-08-30,0.005002,1.185420348,-0.751492995,-1.425363622,1.676801185,0.287033937,0.357185017,-0.833766957,0.033746513,-0.529563426
2012-08-31,-0.005912,0.179559074,0.231859528,0.678901813,-2.54071942,0.034444957,0.150221924,0.823404739,0.536014176,-0.093686791
2012-09-04,-4.70E-04,0.400565793,0.113622984,0.315796281,-1.255822512,-0.031340841,0.398575898,-1.10608294,-0.847396636,2.012081973
2012-09-05,0.027442,-0.559458786,-0.460934656,-0.40963937,2.618002476,-0.197719545,-0.02111969,-0.229902544,-0.160831088,-0.578396796
2012-09-06,0.009651,-0.553743617,1.657182368,1.019741251,-0.602942419,0.078046945,-0.567480312,0.220577337,0.466084232,-1.717465785
2012-09-07,-0.007619,1.694878915,-0.455152943,0.372966885,0.061051979,0.53210267,0.113330057,-1.97297077,-0.68733556,0.341128768
2012-09-10,-0.012244,0.449362601,-0.54102279,-0.044539937,0.369979987,0.471522948,1.60132121,-1.867987431,0.485790569,-0.924427157
2012-09-11,-0.001893,-0.572679086,-0.589174035,-0.468036921,2.29968117,-1.074319593,0.701238512,0.096224682,0.00964486,-0.402579589
2012-09-12,0.021943,-0.342767607,-0.257134725,-0.603763885,2.594170879,-0.408671159,-0.243513899,-0.580695745,-0.34917964,0.191555779
2012-09-13,0.005156,0.605041801,0.272924673,0.645283442,-2.207819218,0.991539524,0.078637637,-0.47456133,-0.680119981,0.769073452
2012-09-14,4.23E-04,-0.511250288,-0.368090745,0.446573769,2.509639345,-0.449043131,-0.603522507,-0.683436376,-0.255152042,-0.085718024
2012-09-17,0.011691,-0.794038444,-1.172521119,1.153398906,-1.591286144,0.314926078,0.419574481,0.058661767,0.278671963,1.33261251
2012-09-18,0.012836,0.10228091,-0.991913307,-1.519912065,1.742773912,1.181122756,-0.302161963,0.061382193,-0.392433907,0.118861471
2012-09-19,8.48E-04,0.082829125,-0.251657435,-0.040214469,2.510415379,0.15130241,-0.569976692,-0.856323635,-0.608651418,-0.417723265
2012-09-20,0.008067,0.012459704,0.258704847,-0.235982488,-2.336711938,0.379190962,0.198242085,0.413992202,1.431049679,-0.120945053
2012-09-21,0.020968,-1.108397193,-0.906408924,-1.038918564,1.643845823,1.211966668,0.207361283,0.057176279,-0.603815601,0.537190228
2012-09-24,-2.94E-04,0.142783019,0.317832933,0.376741749,-2.493649488,1.172339499,0.372928455,0.013952857,0.050935233,0.046135743
2012-09-25,0.00574,0.394289235,0.571709299,-1.296651133,-1.152636098,1.293399217,1.170678627,0.171959087,0.044293342,-1.197041575
2012-09-26,0.004035,-0.871142158,-0.230882309,-0.773186204,1.987979365,0.854753351,-0.226668044,0.76645937,-0.496278188,-1.011035183
2012-09-27,-0.002644,0.990875491,-0.062444002,1.349878733,-1.813862221,-0.580642951,-0.227081163,0.440956847,-0.859417927,0.761737193
2012-09-28,0.009649,-0.365383672,0.546211744,-0.60135714,2.382814335,-0.13745726,0.234507769,-0.724745322,-0.527647583,-0.806942869
2012-10-01,-0.006288,-0.963350017,-0.366500221,-0.367847295,1.376516714,0.839034373,1.311376087,0.335325091,-0.962387821,-1.202166911
2012-10-02,0.007279,-1.143150889,-0.482340143,0.356374864,1.870369726,-1.257095115,-0.715325668,0.390903418,0.724679435,0.255584372
2012-10-03,0.007279,1.42761409,0.001685402,0.060621786,-1.810489913,0.325519503,0.002712443,-1.252648345,0.28317379,0.961811245
2012-10-04,-5.21E-04,1.462934901,-0.718501235,1.545511172,0.085255956,0.295975485,-0.576354464,-0.9318881,0.119709043,-1.282642759
2012-10-05,-0.012779,0.143748675,0.48375498,-0.325655411,-2.23845309,0.563527304,0.65175034,1.168322585,0.235507824,-0.682503207
2012-10-08,-0.018144,1.15768742,1.156988065,-0.715584214,-1.491668163,-0.33163846,0.579820587,0.196174556,0.710799739,-1.262579531
2012-10-09,6.32E-04,-1.196105547,1.014428443,-1.554287622,0.743047442,-0.079350175,0.722453462,-0.841412536,0.035873995,1.155352538
2012-10-10,0.009294,-0.971259524,-1.126105342,1.443110088,-1.327370874,0.690933763,-0.062195458,0.212783489,-0.049467472,1.18957133
2012-10-11,-0.008956,-0.311708574,-0.270325996,1.572102694,0.566566325,0.937502876,-0.025345155,-0.365244772,-0.099974415,-2.003572982
2012-10-12,-0.005062,-0.827158388,0.884506047,0.844786894,-1.281122999,-0.974592362,1.101696096,-1.002648827,0.960973668,0.29355987
2012-10-15,0.00502,0.470939621,0.521601746,-1.851143119,-0.546696355,-1.255005044,0.186600157,1.03604886,0.897517465,0.54013667
2012-10-16,0.014489,-1.041788348,0.483588756,0.607851957,-1.13580153,-0.512368901,-0.081284067,1.561212647,-1.014889642,1.133479128
2012-10-17,-0.080067,0.853581583,-0.164795274,0.15370343,1.125715976,0.850669595,-2.044756627,-0.948620586,0.345712649,-0.171210748
2012-10-18,-0.019007,0.142700662,0.289380035,1.940866835,-0.818144337,-1.770388703,-0.342297815,0.284941889,0.348233721,-0.075292288
2012-10-19,-0.004576,-0.015226882,-0.936550243,0.236947745,1.828816446,0.054690694,0.99739958,0.082448233,-0.816529436,-1.431996136
2012-10-22,0.002475,-1.476357153,0.249944209,0.012531116,0.683007479,-0.399953327,0.102159981,0.293371588,-1.296241973,1.831538079
2012-10-23,-0.00448,0.594156876,-0.293054391,-0.734070531,1.104615188,0.609329115,-0.753181717,0.870685521,0.551266124,-1.949746185
2012-10-24,6.76E-04,-0.541238212,-0.689732895,-0.317149164,2.623036771,-0.243150729,-0.218128307,-0.265713371,-0.253311971,-0.094612122
2012-10-25,-0.003851,-1.258742836,-0.186846963,-0.239600754,-1.599807565,0.656678513,0.957757397,1.424437313,0.544978095,-0.2988532
2012-10-26,0.007624,2.211081561,-0.181261931,0.533566129,-1.409781993,-0.523547425,-0.050022348,0.073229067,0.06753938,-0.72080244
2012-10-31,0.010719,-0.693325115,0.143151781,-0.860180149,-1.615490759,1.095844042,1.030089829,-0.225369341,1.338271791,-0.212992078
2012-11-01,4.77E-04,-1.430295325,0.506730765,0.418876707,-0.793093602,-0.314892534,-0.09513748,1.156563008,1.559220777,-1.007972316
2012-11-02,-0.007207,0.909741095,0.011055227,-0.160186773,0.675052997,0.843796416,-0.882544244,-5.45E-04,0.755275278,-2.151644672
2012-11-05,-0.001816,0.535235247,-0.284470377,1.358172907,-0.219367959,-1.837232309,-0.163038207,-0.699402102,-0.048685733,1.358788532
2012-11-06,-0.021416,1.858976771,0.378849207,0.095101696,-0.959485165,-0.654629803,0.409785904,-1.167018836,0.888660182,-0.850239956
2012-11-07,-0.02223,0.314413042,1.206101035,0.444525635,-0.839815307,0.515022583,1.178203228,-1.374156703,-0.029737081,-1.414556432
2012-11-08,0.016465,-0.304684433,-0.47453079,0.587199782,-0.605159815,-0.488843686,1.103227366,1.267253146,0.746359177,-1.830820748
2012-11-09,0.004329,-0.169108916,0.076461335,-0.067240453,-2.294463908,1.129019855,-0.036204816,0.024262231,0.15593231,1.181342361
2012-11-12,-0.010282,-0.046320372,0.030627199,-0.390960365,2.421210133,0.156521041,-0.201111555,-0.180166583,-1.270873197,-0.518926303
2012-11-13,-0.009868,0.721732782,0.651015527,1.136780553,-0.174370943,-0.159675394,0.276157241,-1.22124613,-1.915671714,0.685278078
2012-11-14,-0.008107,-0.486591277,0.819208982,-0.699904313,2.400189563,-0.359725728,-0.462458359,-0.479902372,-0.346347919,-0.384468576
2012-11-15,-1.24E-04,-0.659102198,1.853137409,0.445587392,-0.464419788,-0.427346478,0.517547638,0.676677693,-0.291696186,-1.650385481
2012-11-16,0.032495,0.405025295,-0.493040806,0.155144875,2.455557971,-0.63247467,-0.33822893,-0.233923753,-0.884025544,-0.434034439
2012-11-19,0.002634,0.09071402,-0.008757371,-0.134703748,-1.700341598,0.570154713,0.027950045,-0.552863977,-0.36928886,2.077136776
2012-11-20,-0.00612,1.269118649,0.244426479,0.570267537,0.620133784,0.276793489,-0.293971102,-2.290134079,0.059960836,-0.456595592
2012-11-21,0.003154,0.464710693,-0.122238579,-0.120401754,2.392542657,-0.887805226,-0.226492348,-0.984155079,-0.047040052,-0.469120312
2012-11-23,-0.01021,-0.330607386,0.644721886,-0.327108895,-2.080852382,-0.715274785,0.422817609,0.570920388,1.340088592,0.475294972
2012-11-26,0.01446,-0.11585286,-0.253944447,0.980387482,2.04298886,-0.968425493,-0.735232784,-0.354563945,-1.006822818,0.411466006
2012-11-27,0.019323,-0.02269296,0.362269359,-0.49386214,1.045037197,1.800712766,-0.932139721,0.352413753,-1.238732165,-0.873006089
2012-11-28,0.012023,1.030135426,-1.664044057,-0.065671676,0.150951289,1.529039472,-0.35051562,0.150585166,0.432744206,-1.213224207
2012-11-29,0.009366,0.570060876,0.183971056,0.429336549,1.609255905,0.31471945,-0.447643447,-1.802406941,-1.118418792,0.261125344
2012-11-30,-0.004468,0.086239815,-0.623788436,0.83098848,1.935674949,0.617827202,-0.824385848,-0.025137166,-1.232456842,-0.764962154
2012-12-03,-0.00607,0.022084533,1.140983903,-0.651682313,-2.308220299,0.222372952,0.338132868,0.493101789,0.009693809,0.733532759
2012-12-04,-0.004645,0.483050089,0.375561406,-0.324669796,1.063522593,-0.75193521,-0.295003255,1.604999986,-0.430645737,-1.724880075
2012-12-05,0.004812,0.496249432,0.332660483,0.267758109,0.639340593,0.038436386,0.077552632,-0.019866488,0.738682746,-2.570813891
2012-12-06,-0.010013,-0.416121471,0.832547905,-0.281404241,-2.275021015,0.127855571,0.185341022,0.951635801,-0.081806218,0.956972647
2012-12-07,0.001768,0.205189551,-0.335785672,-0.134974931,1.70297341,-0.533139456,1.147248507,0.217020024,-0.540053368,-1.728478064
2012-12-10,0.01672,-1.624255862,1.488808825,-0.895153846,0.758261816,-0.008822865,0.109666534,-0.386516426,1.131001115,-0.57298929
2012-12-11,9.76E-04,-0.19908257,-1.609388899,0.298827859,-0.974349418,0.367220257,-0.610125472,1.705921123,0.067142873,0.953834248
2012-12-12,0.007369,1.364481754,0.08634585,0.091423788,-2.126130722,0.745349412,-0.648826789,0.74403291,0.011117133,-0.267793336
2012-12-13,-0.001049,0.03464298,0.236420197,-1.094210132,2.10204294,0.783042881,-0.200272539,-0.497641015,-0.184101684,-1.179923628
2012-12-14,0.026806,0.238545928,0.987730327,-0.010010347,-1.98455567,0.613715311,0.605897096,0.76273364,0.088110876,-1.302167163
2012-12-17,4.02E-04,0.66180561,-0.020426175,0.686420506,-1.672507046,1.556035961,-0.340641582,-1.182315803,-0.237525124,0.549153653
2012-12-18,-0.001331,0.710278941,-0.428482146,-0.604968762,1.650364933,-1.644113785,-0.688895064,0.07878922,-0.088134996,1.015161659
2012-12-19,0.003125,-0.449207374,0.143277603,-0.710371613,-0.695775295,0.794461755,0.514149657,2.051628555,-0.420328636,-1.227834652
2012-12-20,-0.009317,1.179556908,-0.530049985,1.396689462,-0.570776519,-0.009340254,-0.544117089,-0.744006096,1.173090578,-1.351047004
2012-12-21,-0.008566,-0.306794986,0.041233851,-0.083413433,-2.452752145,0.468420334,0.69407164,0.160963337,0.563749972,0.914521428
2012-12-24,-8.88E-04,0.681858437,-0.442755455,-0.335261895,2.300428787,-0.6185995,-0.336632331,-0.400528901,-1.10184943,0.253340288
2012-12-26,-0.00364,-2.181939407,1.108810291,-0.491048188,-0.426318877,0.6950459,0.584419011,0.799725928,0.199245305,-0.287939963
2012-12-27,-0.008891,0.258886913,-1.303225509,0.5503895,-1.787109611,-0.040132568,0.928017852,-0.440184195,0.897950277,0.93540734
2012-12-28,0.010528,-0.431897515,0.316771136,0.524248592,1.841917916,0.728601387,-1.163068067,-0.759049467,-1.245246638,0.187722658
2012-12-31,0.022435,0.321988073,-0.748507687,0.374833654,0.664573221,-0.728214321,-0.849726027,-0.003451253,-1.102026405,2.070530744
2013-01-02,5.81E-04,-0.868098087,0.028428107,1.512640232,1.609247435,-1.174288986,-0.926005637,0.190323233,-0.072342383,-0.299903914
2013-01-03,0.01976,1.177702728,1.27457265,-1.727607359,-0.258019768,0.731493543,0.047328626,0.350426848,-0.841039435,-0.754857833
2013-01-04,-0.004363,0.105007169,0.05110198,0.298480831,1.831749157,1.001755504,-0.372774578,-0.422396602,-1.007988726,-1.484934733
2013-01-07,-0.001973,1.96129777,-0.975373596,0.528472999,1.122786221,-0.651591908,-0.652824251,-0.092757169,-0.489895645,-0.750114421
2013-01-08,0.00657,-0.398546814,1.04150875,-1.681643592,-1.143853222,0.555101731,0.650103101,-0.362859343,0.014502625,1.325686764
2013-01-09,0.004555,-0.379453358,-0.399255014,-0.294186072,2.375902584,-0.030285909,-0.522558198,0.518308766,-0.078353252,-1.190119547
2013-01-10,-0.002009,-1.0394426,0.045306405,-0.192975068,1.700794339,-0.192366171,-0.359102313,1.001273814,-1.566848399,0.603359991
2013-01-11,-0.022622,0.408133987,-0.672658469,0.877965851,0.907046087,-1.219256643,0.179488911,0.321995848,0.984777144,-1.787492717
2013-01-14,0.002323,1.236986297,1.545020616,-0.166456561,-0.913550544,-0.825351595,-0.152605456,0.324341054,0.440496829,-1.488880639
2013-01-15,-0.013436,0.302588728,0.550828082,-0.377953819,-1.414071032,0.681012697,0.473253283,0.135732389,1.356407099,-1.707797427
2013-01-16,-0.005411,-0.808231106,-0.013504917,0.293491372,-0.651925797,-0.958324817,-0.127881939,0.472015089,-0.529007828,2.323369943
2013-01-17,-0.009574,-0.100855305,-0.911993068,1.445715159,0.234095082,-1.048228267,-0.122897092,1.596023192,0.068866455,-1.160726157
2013-01-18,-0.002328,0.693229463,0.555730428,0.445870557,-0.328211848,-0.033146351,0.608268066,-2.517280099,0.411588703,0.163951083
2013-01-22,0.05496,-0.580552904,-0.567769436,-1.137565881,2.291333031,-0.26336311,0.442856905,-0.359039376,-0.352714223,0.526814993
2013-01-23,0.016628,-0.87868242,-1.062531772,-0.541646749,-0.420927168,1.812191829,1.344258512,-0.669795888,0.179535722,0.237597933
2013-01-24,-2.12E-04,0.517670632,0.493039786,0.803255883,0.258640512,0.433793194,0.046947799,-0.083775285,0.093750682,-2.563323202
2013-01-25,-0.003901,1.743868258,-0.103080644,0.950729673,0.398694967,-0.475626906,-0.306563001,-0.435501163,0.063653754,-1.836174937
2013-01-28,0.00393,-1.719246784,-0.321651474,-0.675186157,1.662970368,-0.300810295,-0.082625527,0.181657103,-0.005678011,1.260570775
2013-01-29,1.99E-04,-1.744765142,-0.10370497,0.202008203,-1.551470904,0.545445598,0.207924989,0.809100598,0.531011655,1.104449973
2013-01-30,0.002467,2.44840141,-0.869504151,-0.187419145,0.533920052,-0.300723649,-0.420165238,-0.067398585,-0.642953041,-0.494157653
2013-01-31,0.026347,-1.956299946,0.671213161,1.06235032,-0.113171608,0.967982953,0.49785458,-0.831830864,-0.723393815,0.42529522
2013-02-01,-0.021377,-0.41014407,0.30877961,0.779795158,-2.315838822,0.987309313,0.197399159,0.424169756,0.548668348,-0.520138452
2013-02-04,0.008853,0.069710445,1.254609749,-0.419703089,-2.213770144,-0.086496287,0.850615755,0.699414825,0.159494019,-0.313875274
2013-02-05,0.005785,1.064628933,-0.103463887,-0.052068134,0.427321602,-0.40479221,-1.54544633,-0.185116816,-0.972549482,1.771486323
2013-02-06,0.004908,-1.659658558,0.769864815,-0.37580583,1.742914808,0.830506642,-0.273452693,-0.739656795,-0.391099977,0.096387588
2013-02-07,0.014755,-0.529995828,-0.284123923,0.098932789,-1.019206507,0.459270494,-0.433341096,-0.608127048,-0.094297513,2.410888633
2013-02-08,-0.003756,-0.256484361,-0.878901828,0.117424686,-2.068708636,1.180067144,0.290798551,0.187973563,0.303673721,1.124157159
2013-02-11,-0.002198,-1.697217986,0.705719457,-0.213202443,-0.860512156,-0.218050819,-0.608087157,0.316817845,1.330128333,1.244404927
2013-02-12,0.002767,0.811831189,-0.573767805,0.865174348,-1.78471322,0.255349229,0.366631693,0.938225227,0.458415353,-1.337146012
2013-02-13,0.006336,2.377784136,-0.085681943,-0.331999157,0.761658093,-0.478084665,-0.663043027,-0.473381711,-0.286071872,-0.821179854
2013-02-14,0.006435,-0.265514235,-1.020184546,-0.628462052,2.40460653,0.603771176,-0.428127431,-0.276032709,-0.119101908,-0.270954825
2013-02-15,0.017606,-1.541218881,0.447000341,0.151876066,-0.367687125,1.277037365,1.306317615,-0.251727019,0.308983307,-1.330581669
2013-02-19,-0.017835,0.778255317,1.227385154,-0.895086931,1.147879935,0.780774849,-1.168596083,-0.994748403,0.020716149,-0.896579986
2013-02-20,0.003874,0.430016047,-0.237360872,-0.838481381,-0.178804965,-0.44479317,1.607551285,-0.28468688,1.415359566,-1.46879963
2013-02-21,0.005254,0.857496309,-0.223657799,-0.226697456,-2.082815832,1.27548622,0.62373927,-0.728389142,-0.022595608,0.527434039
2013-02-22,-0.011179,-1.297060493,0.110691126,0.204390194,-1.888222312,-0.13043428,1.271329661,0.377871023,0.608801194,0.742633887
2013-02-25,-8.09E-04,-0.827243493,0.248797038,-1.365663265,2.148504534,0.283496977,-0.472596423,0.497403835,-0.044097839,-0.468601364
2013-02-26,0.012213,-0.938331784,-1.016070054,-0.113239681,-0.045464259,-0.776400443,0.495195584,1.764827105,-0.662880118,1.292363651
2013-02-27,0.001775,0.577358557,0.476346841,-0.103759985,-2.033122163,0.363351987,0.65570985,0.731603063,0.660088304,-1.327576453
2013-02-28,0.006228,0.361132916,-0.399667976,1.247637307,1.768546026,0.073262308,-1.186377223,-0.497543983,-0.219406143,-1.147583232
2013-03-01,0.018996,0.170149851,-0.393487163,-0.004001564,1.327935808,0.225671557,0.569889458,0.305369381,0.156311108,-2.357838436
2013-03-04,0.020815,1.429068536,-0.704958718,0.28606077,-0.56109246,0.847345555,0.33079845,0.342448887,0.059110251,-2.028781271
2013-03-05,-0.008614,-0.109193485,1.098564866,-1.237391641,-1.518446677,0.905544915,-0.329713591,0.081232112,-0.280074947,1.389478448
2013-03-06,0.001463,-0.227826931,1.676577618,-1.756996265,0.031442674,-0.36025915,0.756927093,0.896797896,-0.395671894,-0.620991041
2013-03-07,-0.001292,-0.450172715,-0.191476036,-1.248213626,2.411109646,-0.37038973,-0.122176001,-0.020442142,-0.34808708,0.339847685
2013-03-08,0.003969,0.49543818,0.512481014,0.685936701,-2.056165619,0.223649824,0.882489914,-1.219384886,-0.189302533,0.664857406
2013-03-11,-0.008637,-1.520592401,0.178905992,-1.02633258,0.719140442,0.397578519,-0.305064889,0.544488948,-0.724046139,1.735922108
2013-03-12,-0.002779,1.493236853,-0.465964237,0.781026479,-0.755351581,-0.50850594,0.619783047,0.148503979,0.536567324,-1.849295925
2013-03-13,-0.004568,0.689464234,0.071220454,-2.031725988,-1.337681185,0.269433479,0.931096616,0.500294138,0.466117185,0.441781067
2013-03-14,-0.00881,-2.296983656,-0.039241396,0.961555095,-0.180484409,-0.381489085,1.062480122,-0.099458261,0.428057083,0.545564507
2013-03-15,-0.007997,-0.607060477,1.256397172,-1.350978235,-0.598256353,-0.241289113,0.050047379,-0.480909068,0.082308647,1.889740048
2013-03-18,0.00437,-0.940038479,-0.667386975,-0.209067785,-0.198255326,-0.374159522,-0.370851232,-0.162993796,0.4582385,2.464514615
2013-03-19,0.004176,-0.830515083,-0.975795525,2.288286355,0.152430527,0.410938836,0.006781664,-0.818848438,0.223904083,-0.457182418
2013-03-20,-0.004232,0.057421505,0.321301987,1.717034676,-2.104705486,0.115644507,0.36693822,-0.05247349,0.160912706,-0.582074624
2013-03-21,-0.001171,-0.483230211,-2.227281144,1.37062298,0.304337765,0.335022232,-0.325897113,0.156179924,0.108799498,0.761446069
2013-03-22,-8.27E-04,1.229804022,-1.183416536,0.042251975,-0.742835062,-0.830502928,-0.794292288,0.845948815,-0.140931263,1.573973265
2013-03-25,0.003434,0.138507477,0.9985151,-2.105074981,-1.097170808,0.577423864,0.167892873,0.009703976,0.401484398,0.908718102
2013-03-26,-0.012014,0.839070983,-0.737774293,0.69481056,-0.44229555,-0.396930053,-0.002370839,1.9821145,-0.732022431,-1.204602877
2013-03-27,-0.010555,0.992485987,-0.213629482,-0.193253656,1.959306788,-0.898524052,-0.589733265,0.011111024,0.293097898,-1.36086124
2013-03-28,0.008817,0.132820934,0.060250621,2.091048891,-1.145831798,-0.667367852,0.502216595,-0.093615467,0.334889884,-1.214411808
2013-04-01,0.01479,-0.808219969,0.083631666,1.878482349,0.151454868,0.783454461,0.013109617,-0.822066228,0.276423224,-1.556269989
2013-04-02,-0.00841,-0.065401904,1.67585826,0.15391767,-1.617080741,1.113548035,0.331918237,-0.834164192,-0.051533587,-0.707061779
2013-04-03,-0.013808,-0.801407488,0.180436785,-0.507983504,2.357401394,-0.292319781,-0.261409271,-0.967769271,-0.287350868,0.580402003
2013-04-04,-0.015118,-0.093207642,-0.060735302,0.295841916,2.314384419,-1.175696289,-0.59892568,0.204068898,-0.013418464,-0.872311856
2013-04-05,-0.010472,-0.644627769,-1.306096143,0.270932628,1.946140212,-0.768286562,-0.148880378,-0.172540359,1.131589736,-0.308231365
2013-04-08,0.003614,1.34686408,-0.16445145,0.638279758,-1.898526106,-0.995027548,-0.017340855,0.721911791,-0.348656112,0.716946443
2013-04-09,0.016113,-0.128946936,0.594134138,-0.449855699,-1.320198166,-0.447618484,-0.716873899,1.373737794,1.662141138,-0.566519886
2013-04-10,2.66E-04,-1.055226024,0.347791436,0.078729258,2.183678724,-0.742989737,-1.141715335,0.291919059,0.176082642,-0.138270023
2013-04-11,-4.30E-04,1.011100886,0.550814172,0.468672087,0.862773455,0.061674863,0.266101776,-0.932259426,-2.180548163,-0.108329649
2013-04-12,-0.010278,1.9873091,-0.057649579,-0.223163351,-1.813788443,0.658051644,-0.12010329,-0.078925019,0.134058148,-0.485789211
2013-04-15,0.01463,-0.121402358,-0.547820651,-0.867166686,-1.57881755,0.824420926,0.851821741,0.457756216,1.57326647,-0.59205811
2013-04-16,-0.013625,0.366292704,-1.713726577,1.005287904,-0.009566487,-0.087884892,-0.353441339,1.708943334,-0.930023859,0.014119212
2013-04-17,-0.021271,-0.063944895,-0.495369961,0.072015205,0.384529831,0.217967779,0.382468883,1.111607223,0.756312318,-2.365586383
2013-04-18,0.044334,-0.491905338,0.776781662,-1.816348122,-0.735935217,-0.095275812,0.332817558,1.543018824,0.832768798,-0.345922352
2013-04-19,3.05E-04,0.123537941,-0.137306277,-0.202096616,0.069910614,1.269709875,-2.295834257,0.278473797,0.976105867,-0.082500944
2013-04-22,0.009731,0.22980467,-0.149934427,-1.458447363,0.036610679,-0.529359898,-1.26487702,0.681426986,1.695820889,0.758955484
2013-04-23,0.006875,0.736421798,0.266261611,0.376439965,-1.231472303,-0.307950421,0.719129232,0.868339379,-2.006673369,0.579504107
