Timestamp,Lead_Ret,Ret
2015-10-14 09:35:00,0.0021539099323186015,-0.004834080717488803
2015-10-14 09:40:00,0.0026753597122302106,0.0021539099323186015
2015-10-14 09:45:00,-0.005538240767730279,0.0026753597122302106
2015-10-14 09:50:00,-0.0022555916305915325,-0.005538240767730279
2015-10-14 09:55:00,0.0014471675378898462,-0.0022555916305915325
2015-10-14 10:00:00,-5.41565123206086e-4,0.0014471675378898462
2015-10-14 10:05:01,-0.005960444324031525,-5.41565123206086e-4
2015-10-14 10:10:00,-0.0034668847097300967,-0.005960444324031525
2015-10-14 10:15:00,-0.012384171890555457,-0.0034668847097300967
2015-10-14 10:20:00,0.0027693159789531725,-0.012384171890555457
2015-10-14 10:25:00,-0.0010678449783669305,0.0027693159789531725
2015-10-14 10:30:00,0.005131135153067897,-0.0010678449783669305
2015-10-14 10:35:00,0.00283485589176929,0.005131135153067897
2015-10-14 10:40:00,-9.965258731028952e-4,0.00283485589176929
2015-10-14 10:45:00,-0.003761290735876869,-9.965258731028952e-4
2015-10-14 10:50:01,0.0022965276501929082,-0.003761290735876869
2015-10-14 10:55:03,-5.499037668408237e-4,0.0022965276501929082
2015-10-14 11:00:00,0.005410362219165552,-5.499037668408237e-4
2015-10-14 11:05:01,-0.004501094491061632,0.005410362219165552
2015-10-14 11:10:00,-0.0033578722176157917,-0.004501094491061632
2015-10-14 11:15:00,-5.331862474720255e-4,-0.0033578722176157917
2015-10-14 11:20:01,0.0028329133018157038,-5.331862474720255e-4
2015-10-14 11:25:01,6.420251306979105e-4,0.0028329133018157038
2015-10-14 11:30:00,-0.0010999083409714973,6.420251306979105e-4
2015-10-14 11:35:00,0.0019269590750595866,-0.0010999083409714973
2015-10-14 11:40:00,-0.0013737521751075324,0.0019269590750595866
2015-10-14 11:45:00,-0.0012976889214967693,-0.0013737521751075324
2015-10-14 11:50:00,-4.4536885264722845e-4,-0.0012976889214967693
2015-10-14 11:55:04,0.0013780431786863177,-4.4536885264722845e-4
2015-10-14 12:00:00,-8.256880733945267e-4,0.0013780431786863177
2015-10-14 12:05:01,5.509135983840077e-4,-8.256880733945267e-4
2015-10-14 12:10:00,0.0038542718179315565,5.509135983840077e-4
2015-10-14 12:15:00,0.002376816893683199,0.0038542718179315565
2015-10-14 12:20:00,-6.611947104423631e-4,0.002376816893683199
2015-10-14 12:25:01,9.354110104720974e-4,-6.611947104423631e-4
2015-10-14 12:30:01,0.002917578409919704,9.354110104720974e-4
2015-10-14 12:35:00,0.0027254545454545886,0.002917578409919704
2015-10-14 12:40:00,0.007798744875330615,0.0027254545454545886
2015-10-14 12:45:00,-0.002397445124145318,0.007798744875330615
2015-10-14 12:50:00,8.70204295111903e-4,-0.002397445124145318
2015-10-14 12:55:00,-0.0018019641409134934,8.70204295111903e-4
2015-10-14 13:00:01,-0.0034299124469718352,-0.0018019641409134934
2015-10-14 13:05:00,-3.6228602481652066e-4,-0.0034299124469718352
2015-10-14 13:10:00,0.004167799220802697,-3.6228602481652066e-4
2015-10-14 13:15:00,0.0022827754218171987,0.004167799220802697
2015-10-14 13:20:00,-5.67143487302309e-4,0.0022827754218171987
2015-10-14 13:25:01,0.0029724373986668917,-5.67143487302309e-4
2015-10-14 13:30:00,-0.0025154916928602626,0.0029724373986668917
2015-10-14 13:35:00,-0.0017061328046573333,-0.0025154916928602626
2015-10-14 13:40:00,-8.333303270911524e-4,-0.0017061328046573333
2015-10-14 13:45:02,0.0010876629237824217,-8.333303270911524e-4
2015-10-14 13:50:02,7.70905746628943e-4,0.0010876629237824217
2015-10-14 13:55:00,5.405697605276166e-5,7.70905746628943e-4
2015-10-14 14:00:00,-0.0027387387387387573,5.405697605276166e-5
2015-10-14 14:05:00,-0.006016477560164747,-0.0027387387387387573
2015-10-14 14:10:00,-0.0019994546941743056,-0.006016477560164747
2015-10-14 14:15:01,0.003914943994171783,-0.0019994546941743056
2015-10-14 14:20:00,-0.0010050807375552025,0.003914943994171783
2015-10-14 14:25:00,-0.0020793777484788235,-0.0010050807375552025
2015-10-14 14:30:00,-4.5586855698948845e-4,-0.0020793777484788235
2015-10-14 14:35:00,9.103322712790945e-4,-4.5586855698948845e-4
2015-10-14 14:40:00,-0.002091859936334734,9.103322712790945e-4
2015-10-14 14:45:03,-6.379876048121872e-4,-0.002091859936334734
2015-10-14 14:50:01,-7.295941632468081e-4,-6.379876048121872e-4
2015-10-14 14:55:00,0.0030117732956102265,-7.295941632468081e-4
2015-10-14 15:00:00,0.0016378525932665387,0.0030117732956102265
2015-10-14 15:05:00,9.084302325586042e-5,0.0016378525932665387
2015-10-14 15:10:00,-5.450086293033179e-4,9.084302325586042e-5
2015-10-14 15:15:00,-0.0013632645642098126,-5.450086293033179e-4
2015-10-14 15:20:00,1.8201674554068286e-4,-0.0013632645642098126
2015-10-14 15:25:00,-5.468607825296232e-4,1.8201674554068286e-4
2015-10-14 15:30:00,-2.722143774711905e-4,-5.468607825296232e-4
2015-10-14 15:35:00,9.10663873964068e-4,-2.722143774711905e-4
2015-10-14 15:40:00,9.198435083250152e-4,9.10663873964068e-4
2015-10-14 15:45:00,-0.0032814870499431803,9.198435083250152e-4
2015-10-14 15:50:00,-4.578199199087788e-4,-0.0032814870499431803
2015-10-14 15:55:00,0.004837595654740502,-4.578199199087788e-4
2015-10-14 16:00:00,-0.057750787477719556,0.004837595654740502
2015-10-15 09:30:00,-0.013973209983617644,-0.057750787477719556
2015-10-15 09:35:00,-1.964425332290788e-4,-0.013973209983617644
2015-10-15 09:40:00,0.005670582278184061,-1.964425332290788e-4
2015-10-15 09:45:00,-0.01846811819595637,0.005670582278184061
2015-10-15 09:50:00,-0.007130124777183589,-0.01846811819595637
2015-10-15 09:55:00,0.006822262118491896,-0.007130124777183589
2015-10-15 10:00:00,0.015117292756379738,0.006822262118491896
2015-10-15 10:05:00,9.758953840147782e-4,0.015117292756379738
2015-10-15 10:10:00,-0.0023398654577361302,9.758953840147782e-4
2015-10-15 10:15:00,-0.009586631486367582,-0.0023398654577361302
2015-10-15 10:20:00,-0.00424473847793268,-0.009586631486367582
2015-10-15 10:25:00,-0.002465348379092922,-0.00424473847793268
2015-10-15 10:30:00,-0.004470050660574181,-0.002465348379092922
2015-10-15 10:35:00,-0.009385352225104804,-0.004470050660574181
2015-10-15 10:40:00,0.004387617169322216,-0.009385352225104804
2015-10-15 10:45:00,0.0028581457152885383,0.004387617169322216
2015-10-15 10:50:00,0.01930099999999996,0.0028581457152885383
2015-10-15 10:55:00,-0.004906303437355493,0.01930099999999996
2015-10-15 11:00:00,0.005225278517203853,-0.004906303437355493
2015-10-15 11:05:00,-0.006177912907022285,0.005225278517203853
2015-10-15 11:10:00,-0.0020980932615283594,-0.006177912907022285
2015-10-15 11:15:00,-6.675402378422099e-4,-0.0020980932615283594
2015-10-15 11:20:00,0.005344878772884806,-6.675402378422099e-4
2015-10-15 11:25:00,0.008021450909094433,0.005344878772884806
2015-10-15 11:30:00,-0.0035642790879351093,0.008021450909094433
2015-10-15 11:35:00,1.960015680125051e-4,-0.0035642790879351093
2015-10-15 11:40:00,-0.0010768175582990017,1.960015680125051e-4
2015-10-15 11:45:00,-0.0072594337818208355,-0.0010768175582990017
2015-10-15 11:50:00,0.0016796759213516621,-0.0072594337818208355
2015-10-15 11:55:00,-0.0030578023278753433,0.0016796759213516621
2015-10-15 12:00:00,-1.978826555851986e-4,-0.0030578023278753433
2015-10-15 12:05:00,0.0029688273132112536,-1.978826555851986e-4
2015-10-15 12:10:02,0.005228416378885171,0.0029688273132112536
2015-10-15 12:15:01,-0.004317829130181798,0.005228416378885171
2015-10-15 12:20:00,6.900630914827227e-4,-0.004317829130181798
2015-10-15 12:25:00,4.925623091320772e-4,6.900630914827227e-4
2015-10-15 12:30:01,-9.846396218988889e-5,4.925623091320772e-4
2015-10-15 12:35:00,4.923682914820006e-4,-9.846396218988889e-5
2015-10-15 12:40:00,-0.0026564960629920542,4.923682914820006e-4
2015-10-15 12:45:00,-0.003257669734856687,-0.0026564960629920542
2015-10-15 12:50:00,-0.0014851485148515413,-0.003257669734856687
2015-10-15 12:55:01,-0.0028993554784333235,-0.0014851485148515413
2015-10-15 13:00:00,-0.002362824888422163,-0.0028993554784333235
2015-10-15 13:05:00,-0.0014952153110047,-0.002362824888422163
2015-10-15 13:10:00,-1.0981331736044404e-4,-0.0014952153110047
2015-10-15 13:15:00,0.0013069219940294622,-1.0981331736044404e-4
2015-10-15 13:20:00,-0.0028906200923523,0.0013069219940294622
2015-10-15 13:25:00,0.006600999999999999,-0.0028906200923523
2015-10-15 13:30:00,-9.944357297479104e-4,0.006600999999999999
2015-10-15 13:35:01,0.004375497215592658,-9.944357297479104e-4
2015-10-15 13:40:00,-2.9702970297030827e-5,0.004375497215592658
2015-10-15 13:45:00,-0.0023713575650762568,-2.9702970297030827e-5
2015-10-15 13:50:00,9.180458030419686e-4,-0.0023713575650762568
2015-10-15 13:55:00,0.00422409519087756,9.180458030419686e-4
2015-10-15 14:00:00,-0.001851376436668115,0.00422409519087756
2015-10-15 14:05:00,0.0015976100149869051,-0.001851376436668115
2015-10-15 14:10:00,0.0024691358024691358,0.0015976100149869051
2015-10-15 14:15:00,-0.001477832512315327,0.0024691358024691358
2015-10-15 14:20:00,-0.0015786877158361775,-0.001477832512315327
2015-10-15 14:25:00,-0.0015811839114536672,-0.0015786877158361775
2015-10-15 14:30:00,0.0029694150252399997,-0.0015811839114536672
2015-10-15 14:35:01,-0.0011842494818908966,0.0029694150252399997
2015-10-15 14:40:02,-0.004347396502321883,-0.0011842494818908966
2015-10-15 14:45:00,0.0014885382554332212,-0.004347396502321883
2015-10-15 14:50:00,0.004922711058263905,0.0014885382554332212
2015-10-15 14:55:00,6.221848845556723e-4,0.004922711058263905
2015-10-15 15:00:00,0.0016811210890037653,6.221848845556723e-4
2015-10-15 15:05:00,-0.0033005248375560983,0.0016811210890037653
2015-10-15 15:10:00,-0.003997433746236995,-0.0033005248375560983
2015-10-15 15:15:00,4.954910316122997e-4,-0.003997433746236995
2015-10-15 15:20:00,8.934231378764863e-4,4.954910316122997e-4
2015-10-15 15:25:00,0.003362685081276403,8.934231378764863e-4
