<<<<<<< HEAD
Date,Lag_.GSPC,X.GSPC,X.HSI,X.N225,X.DJI,X.GDAXI,JNJ,MSFT,GE
1997-08-20,-0.015340344,0.520862962,-1.825963708,-1.146299109,0.402567284,0.543528823,-0.079240383,0.367181741,1.217362392
1997-08-21,-0.001633689,0.281828911,0.405827453,-1.2744975,0.194413399,0.850791643,1.36220783,-0.255671946,-1.564899792
1997-08-22,-0.00366655,0.364674517,1.440719197,0.532549185,0.438563829,-1.86892624,-0.132705175,0.114897887,-0.889773201
1997-08-25,-0.007789731,0.161817963,0.210272729,1.858942932,0.171929624,0.215972561,-1.576423674,-0.091604939,-0.950907195
1997-08-26,7.44E-04,0.607013219,1.680260436,-1.285193499,0.28120433,-1.371172619,0.298016699,0.102849521,-0.312978087
1997-08-27,-0.011038072,0.334898204,-2.297109991,0.321207857,0.329551762,0.265377369,1.133904136,0.096316032,-0.184145369
1997-08-28,-0.004658562,0.54041199,-2.250084133,0.465992863,0.473291408,-0.361505534,0.097683726,0.002858313,1.031351366
1997-08-29,0,0.278824982,-2.319262097,-0.244533438,0.015739779,0.854551721,0.232301101,0.589713423,0.592664529
1997-09-01,0.030773394,0,0.687113001,-3,0,0.460126766,0,0,0
1997-09-02,3.02E-04,-0.559121019,1.963450223,-0.796264727,-0.397530892,-0.552600306,-0.65454641,-0.137995885,1.134609016
1997-09-03,0.003238784,0.512364711,-2.022318865,0.037171203,0.623497713,-0.631833787,-0.039830309,0.168810112,1.352139221
1997-09-04,-0.001957082,-0.329853927,1.838902881,-0.462769965,-0.988850593,0.105550711,0.614504932,0.513104161,-1.290588199
1997-09-05,0.002311544,0.029013468,2.333526871,0.163828362,-0.438633672,-0.32878665,-0.927053901,-0.518459493,-0.313434984
1997-09-08,0.002595408,-0.42733312,0.782048112,-0.309758908,-0.505608904,0.928338413,-1.945671197,0.978290601,0.499695003
1997-09-09,-0.0157507,0.738544229,-2.017003775,0.359161323,0.655288812,-0.882057222,0.856381093,0.515298932,-0.225613391
1997-09-10,-0.007032057,0.844078599,-1.497469308,-0.059158283,0.681053375,0.452122196,-0.504163323,-1.206370093,1.289906837
1997-09-11,0.012327895,-0.049890537,1.073125778,-0.689643529,-0.083577898,-1.753465079,0.857451876,1.142998911,-0.496999521
1997-09-12,-0.004490975,0.505527892,0.440826251,-1.864497614,0.422990719,-1.295736398,0.653096925,0.302355978,0.835436247
1997-09-15,0.027738302,0.348262037,0.021877171,-1.864497614,0.399210506,1.070595494,0.652710103,-1.172279969,0.544122272
1997-09-16,-0.00279568,0.311829258,0,-3,0.101312578,0.482747558,-0.146538681,0.896439786,0.496207098
1997-09-17,0.004538971,0.436174344,0,-3,0.516258205,0.257890855,-0.232473217,-0.613047173,1.395621063
1997-09-18,0.00339344,0.366392123,-0.917218196,0.839917676,0.376182206,1.07964644,-0.664711975,-1.762108522,0.681900249
1997-09-19,0.0051628,0.032408952,-1.771116855,0.388888945,-0.290412388,-0.652547903,0.954807112,1.50383955,-0.165867414
1997-09-22,-0.003669998,0.124145814,-0.161680058,-1.864497614,0.349125093,1.196069171,1.157541175,-0.767204315,-0.033499266
1997-09-23,-0.007857005,0.201017899,0.877479637,-1.864497614,0.220147045,0.343730685,-0.566614827,1.372772621,-0.584035446
1997-09-24,-0.006980524,-0.351520859,1.941941988,-0.132438815,-0.359387694,0.997869895,-0.5184064,-1.262828391,-0.315229724
1997-09-25,0.007763707,0.299002477,1.426517959,-0.836838245,0.254883129,-0.091190164,-0.759737658,1.17315938,-1.465796877
1997-09-26,0.008553962,-0.052401834,0.280659765,-1.093663752,0.157177311,-0.108837833,-0.902443261,-0.442756788,2.162266392
1997-09-29,-0.006376886,0.421623695,0.978652231,-1.640845254,0.442542196,-1.487830011,0.119223274,0.399079444,0.767554425
1997-09-30,0.008545789,0.296105133,0,-3,0.343375658,1.547239128,0.37393505,-0.504776994,-0.359911432
1997-10-01,0.00527182,0.230369245,0,-3,0.24335813,1.117718309,-0.044094752,0.395766088,0.166858284
1997-10-02,0.00474686,0.350938519,0,-3,-0.0297965,-0.105217741,1.010155525,-0.699807774,1.188803605
1997-10-03,0.007906212,0.455358019,-0.924549053,-3,0.290905059,0,1.102070145,0.861326141,-0.085250495
1997-10-06,0.010665752,0.537448408,0.095300076,-3,0.515972625,0,0.161656438,0.023573236,0.836260869
1997-10-07,-0.009484136,-0.083184825,-0.834675272,-0.469108066,-0.174609141,-1.295343333,1.38240027,-0.090325682,1.564846049
1997-10-08,-0.003312009,0.145748766,-1.730358008,-0.132880558,0.098393579,0.100311871,0.230160959,1.882045161,-0.593421769
1997-10-09,-0.003757245,0.511386732,0,-3,0.437914931,-0.97567902,0.091037249,0.75595941,0.945841916
1997-10-10,0.001157571,0.732864855,0,-3,0.936735498,0.743401192,0.324055365,-0.895398606,-0.075197087
1997-10-13,0.002249357,-0.033741788,-1.886797801,0.451326263,0.190866916,1.328603095,0.80247331,0.035157567,-0.887887562
1997-10-14,-0.004710812,0.526946004,-2.435869941,0.459571146,0.58802796,0.140573065,0.080601253,0.300979021,0.339171491
1997-10-15,-0.010900821,-0.175793927,1.214983015,1.814064195,-0.178145836,-0.66285765,-1.165848457,-0.340837383,-0.505563956
1997-10-16,-0.011677472,-0.486068812,1.120142083,-0.740525909,-0.964973453,0.282701934,-0.192667238,-0.819048716,1.800440111
1997-10-17,0.01205425,0.290362148,-2.178857562,0.366294419,0.292713495,-0.600591366,0.433807722,0.237304217,1.158966926
1997-10-20,0.017293994,0.618252397,-2.360366089,-0.270228927,0.481023653,0.245770919,0.600782665,0.134736955,0.550028426
1997-10-21,-0.003905711,0.198119411,-2.328231887,0.51240916,0.201277463,0.440064656,0.085291912,1.010811285,-0.119742
1997-10-22,-0.018550108,0.564616172,-2.365630554,-0.178026324,0.583956579,0.355381002,0.730270403,0.105537203,0.203895518
1997-10-23,-0.009564987,-0.347388727,2.178868683,0.567784251,-0.494961715,-0.884705412,-0.517269224,0.189317925,-0.691645781
1997-10-24,-0.071127473,0.346912381,-2.228547581,-0.1332672,-0.03560751,0.90332951,0.673192891,0.743291337,-0.269303828
1997-10-27,0.049886916,-0.119108083,-2.243831215,0.650392825,-0.214258787,1.082314196,0.233377751,0.49199452,0.119118792
1997-10-28,-0.002922314,0.06715257,1.972293894,-0.198018419,0.00672343,-1.641727746,-0.428133604,-0.174753902,0.396463776
1997-10-29,-0.016984872,0.121831406,-1.16158266,-0.852573359,0.269316014,1.804984007,0.954209644,-0.461958562,-0.67422649
1997-10-30,0.012033365,-0.487178982,2.073782248,0.902695208,-0.475375634,-0.383770581,-0.12102725,-0.509015569,-1.00010944
1997-10-31,0.026296146,0.0340828,1.783935318,-1.864497614,-0.114674694,-0.377963128,0.161802633,-0.019539804,0.396854489
1997-11-03,0.001883251,0.441878089,-1.325177719,-1.864497614,0.555031575,0.402533726,0.483473793,0.567799797,0.738958354
1997-11-04,0.002123684,0.00966034,-0.883865815,-0.395948851,0.012105691,-1.468217181,1.377467602,-0.066903416,1.41570163
1997-11-05,-0.005029792,0.144175633,-2.135342281,0.39813488,0.006605586,1.192689788,0.054750028,-0.454209206,0.793195572
1997-11-06,-0.011278375,0.511758448,-1.111377627,-1.959535937,0.758877879,0.371718313,0.838242676,0.105152317,0.48516393
1997-11-07,-0.006902404,0.096084496,0.120044241,0.458041563,-0.209923002,-2.101455445,0.838299112,1.200859284,-0.40195025
1997-11-10,0.002872797,-0.609988278,0.473184249,1.773586377,-0.190661866,0.791436639,0.038678999,-1.095946246,-1.180289875
1997-11-11,-0.0194788,0.413502961,-1.889363818,-1.211671773,0.303609004,0.352190096,1.034977801,0.43915435,0.55760138
1997-11-12,0.011741421,-0.368630465,1.708815498,0.900172653,-0.472953446,0.260630399,-1.522639043,0.19227141,-0.697667006
1997-11-13,0.012672191,-0.106603618,0.554942891,-1.954155203,-0.113169866,-0.673427151,0.682831451,0.241761056,1.367820438
1997-11-14,0.019045185,-0.503616777,0.716616413,1.879929842,-0.556703955,-1.231632398,0.647164757,-0.483410149,-0.468347732
1997-11-17,-0.008458876,0.111615433,-2.137146946,0.600362445,-0.049916496,1.259130845,-0.023167036,-0.350907721,0.590029476
1997-11-18,0.006755899,0.268196264,0.244135815,-2.22013339,0.392081389,1.115984385,0.351709834,0.374056923,-0.526031219
1997-11-19,0.015119199,-0.172747209,-1.694431436,1.815214297,0.082666518,-0.018077034,-0.599565397,-0.070651371,0.657591632
1997-11-20,0.004276695,-0.454552146,2.340493128,0.378651296,-0.62413985,-0.54339951,-0.240201257,-0.605159885,-0.251691776
1997-11-21,-0.017196348,-0.23083717,-0.369495672,-1.864497614,0.326264235,-0.589398945,1.103229514,0.398243447,1.226492204
1997-11-24,0.004374232,0.443066326,-0.512038835,-1.864497614,0.779924771,-0.919886983,1.010802351,0.420929829,0.641700153
1997-11-25,8.62E-04,-0.677479041,1.386148741,-0.008408614,-0.588415976,-0.645687758,-1.301420884,1.406817129,0.428446402
1997-11-26,0,-0.38961091,-0.480309115,1.593246534,-0.549311286,0.734923667,-1.674750137,0.646718848,0.119092399
1997-11-27,0.003943298,0,-0.001571251,-3,0,1.0007847,0,0,0
1997-11-28,0.02007144,-0.449882485,1.525437109,1.643119024,-0.486729799,-0.610883648,-0.445595716,-0.956045019,-0.219419465
1997-12-01,-0.003175041,-0.026308207,1.326005553,-1.590279875,0.211561855,1.060075308,0.419341773,-0.260251377,-1.14014503
1997-12-02,0.005224705,0.493715456,0.867296365,-2.041185922,1.101124791,-0.132350688,0.233102624,-0.717571106,0.195868479
1997-12-03,-0.003764403,0.219829212,1.607462239,-1.457295385,-0.050953786,-0.57990224,-0.02865144,1.109747463,-0.820236063
1997-12-04,0.01092561,-0.442792622,0.346317124,0.593011112,0.127101615,1.868995103,-0.270272783,-1.485713543,-0.736646006
1997-12-05,-0.001444423,0.325224039,0.86244817,-2.319547123,0.442731634,0.028852685,0.473042475,-0.313788344,0.501036464
1997-12-08,-0.006730833,-0.348130161,-1.483073148,1.808225098,-0.547863349,-0.022075301,-0.259812225,1.008560393,-0.155831307
1997-12-09,-0.00615765,0.16597566,-2.076858138,-0.20933733,0.112550253,0.276939488,0.413565616,-0.203806778,1.520971228
1997-12-10,-0.015431017,0.470190901,-2.001627804,-0.525811716,0.33731502,-0.063741019,1.528841387,0.063157866,0.191675365
1997-12-11,-0.001624444,-0.225323385,2.296967473,0.243251623,-0.297505763,-0.906386278,9.90E-04,-0.762983326,-0.349010244
1997-12-12,0.01043426,0.405841667,-1.061517203,0.590743711,0.430590514,1.624662841,-1.187882015,-1.034283668,0.231844153
1997-12-15,0.004815056,0.279110842,-1.088732224,-0.130213495,0.298081443,-1.057682331,0.644420633,-0.802990998,1.858006128
1997-12-16,-0.002585878,-1.024377139,1.149768213,1.247174477,-0.874307307,0.896238979,-1.025790859,0.25460223,-0.623308593
1997-12-17,-0.010662093,0.131918547,0.732495469,-1.357986371,0.147349769,0.392892286,1.484778921,-1.48981295,-0.041635671
1997-12-18,-0.00895863,0.408966877,-0.684069269,-1.709821141,0.243371916,1.031055203,1.255050462,-0.817978892,0.273424843
1997-12-19,0.007282385,0.967196469,-0.53054692,-1.793185375,0.682911398,-0.913195544,1.022198955,0.10489301,0.459728006
1997-12-22,-0.015395249,0.174030509,0.962627298,-1.864497614,0.228146272,0.836203791,0.377926012,-1.19905706,0.484620792
1997-12-23,-0.006870302,0.310931598,0.957384298,-1.864497614,0.258620553,1.169517758,0.422912289,-0.393419104,-0.861449779
1997-12-24,0,0.573151019,0,-3,0.681441496,0,0.242392795,-0.58113384,0.844240274
1997-12-25,0.004023214,0,0,-3,0,0,0,0,0
1997-12-26,0.01787524,0.41353342,0,-3,0.277011002,0,-0.205488245,1.408093092,-0.262726563
1997-12-29,0.018179632,0.030892116,0.352658468,-3,-0.148028789,0,-0.582269762,1.524055228,0.528923335
1997-12-30,-4.22E-04,0.506000223,-0.514538259,-1.864497614,0.388403861,-0.842447383,0.316896374,1.108645489,0.901537308
1997-12-31,0,0.972424322,0,-3,0.904876199,0,0.328051357,0.078979237,-0.635879931
1998-01-01,0.004739208,0,0,-3,0,0,0,0,0
1998-01-02,0.002079831,0.550262622,-0.935941451,-3,0.638114182,0,-0.076225172,0.903269516,0.686981521
1998-01-05,-0.010794219,0.123724735,-1.635352778,-0.458438079,0.092979299,1.064775604,-0.165150696,-0.618690626,1.59615254
1998-01-06,-0.002672791,0.127719686,-2.233866189,1.055306753,0.205079809,0.024944899,-0.095131206,0.909995525,0.005950723
1998-01-07,-0.008281094,0.110057982,-2.069637629,0.27409571,0.281896742,-0.043428215,1.089868067,-0.626540472,0.983687814
1998-01-08,-0.030112573,-0.022520529,-2.043720564,0.407455177,-0.306897684,-0.180544993,1.253891762,0.97509167,-0.082754839
1998-01-09,0.012341492,0.039345627,-2.379739435,0.349934467,0.087893561,0.715403338,0.77755609,0.155667425,0.253938928
1998-01-12,0.013651952,-0.196460424,2.006442958,-0.425743442,-0.330100218,-1.581369001,0.094375466,0.07142715,0.361427511
1998-01-13,0.006094076,-0.215889142,2.233236773,0.40478907,-0.365231821,-0.784513257,-0.618479137,0.15107025,-0.804982737
1998-01-14,-0.007555058,0.676350745,-1.316552887,-1.864497614,0.693678032,0.494336897,0.569899272,0.330386255,0.4163993
1998-01-15,0.011274886,0.045504093,1.653593345,-1.864497614,-0.116086821,0.27433444,-0.126538977,0.647157199,-0.513465664
1998-01-16,0,-0.622482807,2.164491821,-0.489570157,-0.833326868,-0.178380059,0.638049392,0.063150759,-0.741932081
1998-01-19,0.017617979,0,0.055166778,-3,0,0.971274694,0,0,0
1998-01-20,-0.007992182,0.271467373,-2.203881587,0.377967452,0.119479453,-0.569626969,0.612396677,0.347196932,1.045000669
1998-01-21,-0.008035848,0.50238562,-2.165792198,-0.234399896,0.331463977,-0.005892525,-0.2705284,0.675381393,1.16738203
1998-01-22,-0.005675185,-0.687669974,0.317727599,1.891923584,-0.699632135,-0.250307504,-1.092871369,0.954909568,-0.43407977
1998-01-23,-6.69E-04,-0.415108571,0.823861113,1.968183449,-0.228245462,-0.229544321,-0.406243217,-0.100351739,-1.412551252
1998-01-26,0.012534116,-0.798135284,1.69701445,-1.175028743,-0.617836686,0.086916413,-0.372261307,1.252675147,-0.07334399
1998-01-27,0.008672121,0.180845001,0,-3,0.230874013,0.104408192,-0.52898144,1.10045631,0.838375979
1998-01-28,0.008181576,0.262330831,0,-3,0.499996917,0.683036354,-0.727876293,1.264151154,-0.241380214
1998-01-29,-0.005300695,0.485208323,0,-3,0.430573814,0.790443339,0.008326495,-0.285782409,0.673409557
1998-01-30,0.021186218,-0.29389865,0,-3,-0.660433208,0.283825344,0.448674819,1.088258401,0.915106282
1998-02-02,0.004712857,0.155872293,-1.953074733,-0.376640208,0.47381386,0.017939266,0.673882165,1.461225789,-0.453018432
1998-02-03,8.94E-04,0.593161051,-1.754156878,-0.574538895,0.750456065,0.15570779,1.063078612,0.748051805,-0.98175955
1998-02-04,-0.003342601,0.11277541,1.599921335,0.850545612,-0.438732351,-0.515520364,-1.278328399,0.717014646,-1.04767589
1998-02-05,0.008849308,-0.474861474,1.364305139,0.869296023,-0.032985331,-0.446723421,0.785520371,-1.809650834,-0.254900473
1998-02-06,-0.001700309,-0.605569049,2.354163631,-0.520981298,-0.604390473,-0.552304239,-0.198107937,0.289553829,-0.162364464
1998-02-09,0.008148852,0.603293508,0.708993053,0.996945206,0.742788897,0.111386146,-1.918038049,-0.376734999,-0.868633762
1998-02-10,9.81E-04,0.282765185,-1.1811672,-1.864497614,0.879913495,0.329584066,0.741796371,0.783988893,0.027616804
1998-02-11,0.00404081,0.488111432,-0.901333267,-1.864497614,0.593237866,0.299384475,-0.24622339,0.249885228,1.38143527
1998-02-12,-0.003962366,0.658223809,-1.825649398,-1.125634268,0.829478599,-0.248907373,0.962758747,0.308714716,0.441015168
1998-02-13,0,0.195067293,-1.695315903,0.72689509,0.898844609,1.394033004,-0.373831522,-0.494837059,-0.650855513
1998-02-16,0.00261398,0,0.89830535,-3,0,0.179167008,0,0,0
1998-02-17,0.009071276,-0.173201666,1.92260059,-0.875459858,-0.132060267,0.754419256,0.023685456,-1.378398549,-0.141584962
1998-02-18,-0.003688609,0.841284106,-1.600979891,-0.402023056,0.446265334,-0.899521411,1.568481219,-0.198085731,0.244579431
1998-02-19,0.005750281,-0.309046391,0.599772266,1.701152988,-1.189296261,-0.803002095,0.453247028,0.574724439,-1.027551973
1998-02-20,0.003792852,0.751835973,1.121071177,-1.629702881,0.558534465,-0.119913182,-1.353892138,0.07448978,0.597576805
1998-02-23,-0.007328264,-0.139933459,-0.313125877,-1.399573076,-0.324761197,-0.043194882,0.884435098,1.921342829,-0.585189437
1998-02-24,0.011902916,-0.930262206,1.403434677,0.613059212,-0.70313639,-0.395401979,1.104452111,0.267005682,-1.359151106
1998-02-25,0.005517419,-0.494643762,1.283374608,-0.81044604,-0.635693288,0.417998162,-0.17443772,1.577428004,-1.163579965
1998-02-26,6.39E-04,-0.167438395,1.673330111,1.376750916,-0.344361527,-0.96645922,-0.582124452,-0.050304021,-0.939393412
1998-02-27,-0.001564124,-0.268087808,-1.447000227,1.697346075,0.194550447,-0.351303042,0.74210962,-1.018740097,0.451125031
1998-03-02,0.004114906,0.072526636,0.981016521,-0.26048156,0.248262754,1.739685632,-0.488664554,-1.217371396,-1.074974034
1998-03-03,-0.004468118,0.343891072,-1.090987202,-0.779910028,0.33016108,-0.829142713,-0.65958227,1.693177798,0.992392261
1998-03-04,-0.011794244,0.92799578,-2.185557161,0.228917695,0.868640905,0.224208957,0.124180749,-0.579882696,0.391495771
1998-03-05,0.019744744,-0.495767254,1.035601555,1.446149539,-0.453661927,0.103232441,-0.687057875,-1.581510262,0.633013783
1998-03-06,-0.003206722,0.276261403,-0.735506903,-1.999320955,-0.118198116,0.162012065,0.4715992,1.314270438,0.628882867
1998-03-09,0.011282522,0.028888039,-0.324080912,0.272798478,0.217224508,1.11680176,0.504036469,-2.253736628,0.438068287
1998-03-10,0.003957366,0.231761428,1.002026099,-1.949437796,0.01533615,-0.338491943,0.197378098,1.324636546,-0.483208581
1998-03-11,0.001356229,0.555804228,-1.688782349,-0.852389021,0.537815454,0.379034147,1.360496223,-0.772902692,0.480924012
1998-03-12,-0.001225196,-0.491104447,0.632641844,1.937471041,-0.77604473,-1.043512976,-0.538252845,0.680252467,-0.401450354
1998-03-13,0.009926181,0.110574969,1.441430679,-1.015208957,-0.466195961,0.98257236,-0.998706478,0.894101729,-0.948568342
1998-03-16,0.00109267,0.528501402,0.043300605,0.253225514,1.039359434,0.076118834,-1.403640319,-1.582644979,1.045779508
1998-03-17,0.004681578,0.403406848,-0.649869362,-1.497430875,0.602951893,0.97582698,0.517080027,-1.300156365,0.948190853
1998-03-18,0.003879973,-0.046467907,1.943379923,-0.139222107,-0.194359745,-1.06441993,-0.711970887,0.972950245,-0.759889592
1998-03-19,0.008607156,-0.198731998,1.205213538,0.918883597,-0.357759805,0.77841159,-1.94588507,-0.377802697,-0.022329155
1998-03-20,-0.003289718,-0.136044106,-0.859421869,-0.89829883,0.233376305,1.122560911,0.831106922,-1.448098976,1.154819643
1998-03-23,0.009176854,0.131068334,0.661319775,-0.7235662,-0.343981446,-0.067568635,-1.079724577,2.075328528,-0.65287578
1998-03-24,-0.003370182,-0.113406505,0.437125492,-0.792251947,-0.026315878,-0.024920146,-1.615853769,0.26916943,1.866453321
1998-03-25,-0.001026004,-0.488579959,-0.548252009,0.731682353,-0.498842729,0.223676456,-0.812400141,2.109979624,-0.717263594
1998-03-26,-0.004881178,0.634923113,0.512795954,-1.207460777,0.371738711,-1.549924667,-0.173229795,-0.103681434,1.514838895
1998-03-27,-0.001681071,0.194042956,-0.892231662,-1.53568992,0.130669786,1.087681056,-0.641970931,0.187647136,1.469851579
1998-03-30,0.00742484,-0.76800993,-0.42750502,1.268011919,-0.757396646,-0.508119082,-0.275950558,-0.412822441,1.881791758
1998-03-31,0.005792155,0.224428753,-1.391446881,-1.46145632,-0.142761531,0.085844943,1.356902082,0.915519044,0.41296991
1998-04-01,0.010645643,0.506947006,-0.737506646,-2.169825478,0.63989582,0.619004565,0.057053302,0.773583301,0.310848131
1998-04-02,0.002398832,0.102048077,-1.323871868,-1.295308444,0.263980222,-0.032936584,1.827484989,0.081831284,0.376772324
1998-04-03,-0.001176381,-0.069451808,0,-3,-0.294950938,0.91421382,0.534648686,1.231499502,-0.615706825
1998-04-06,-0.010605502,0.439775265,0,-3,0.713242098,1.192216267,0.055196087,-0.877565806,0.224412405
1998-04-07,-0.007145494,-0.454939085,1.37922036,1.426683703,-0.344028397,-0.251443305,-0.549877923,-1.509630716,0.304015363
1998-04-08,0.008154399,-0.328371945,0.42203411,0.994063047,-0.339382533,-0.39553178,-1.412995221,1.733362901,-0.673178579
1998-04-09,0,0.452732294,0,-3,0.897396153,0.496301565,0.710201617,-0.520374448,-0.044719423
1998-04-10,-8.83E-04,0,0,-3,0,0,0,0,0
1998-04-13,0.005446181,0.438487801,0,-3,0.82371842,0,-0.708547604,-0.017742135,1.051749811
1998-04-14,0.003194485,0.825031967,0.054640731,-3,1.247817963,0,-0.885511928,0.228178433,0.224715447
1998-04-15,-0.010011264,0.298040777,-0.798306643,-1.338046117,0.439258563,0.026066306,-0.664460275,1.960206531,0.077240858
1998-04-16,0.013044241,0.163716136,-0.771871529,-0.026702946,0.248170304,-0.170849819,-1.496439046,2.011158098,0.042818802
1998-04-17,8.28E-04,0.026420477,0.073754165,-1.187469807,-0.250764261,-0.577782036,2.090782075,-0.720080435,0.545139822
1998-04-20,0.002684082,0.036279174,-1.068637858,0.501650387,-0.194270655,0.945499729,-1.063982566,1.68378482,-0.84032303
1998-04-21,0.003429011,0.794966225,0.410387919,-0.610415066,1.21577102,-1.083558279,-1.597074286,0.785516054,0.084406414
1998-04-22,-0.009741854,0.013995697,-0.5082255,-0.189355237,-0.243172039,-0.874654218,0.333138608,2.265901542,-0.797628852
1998-04-23,-0.010487222,-0.045596844,0.320173872,1.464712331,0.316199671,-0.025406014,0.11533356,-2.153146101,0.007729525
1998-04-24,-0.019467982,0.571895166,-1.144864872,-0.737785522,0.767401746,-0.725427091,1.310106011,-1.017033962,0.975708524
1998-04-27,-0.001317021,-0.344982816,2.307230199,-0.048282175,-0.043508974,-1.16282206,-0.189443471,-0.38388856,-0.134302143
1998-04-28,0.008725916,0.410322874,-0.573541026,-1.864497614,0.368399023,1.631099885,0.189786008,0.220096447,-0.381665597
1998-04-29,0.015528084,0.721665206,-0.793819966,-1.864497614,0.470446812,-0.521442726,0.189273675,0.562605241,1.235769371
1998-04-30,0.008285794,-0.098680322,0.011407352,-1.300212898,-0.305166772,0.895073262,1.053107234,-1.405185842,1.149657986
1998-05-01,9.54E-04,1.029099287,-0.231284999,-3,1.085910007,0,-0.650718772,0.161481178,0.371974517
1998-05-04,-0.005872411,0.660077563,-0.754138233,-3,0.857993055,0,1.006296041,-0.253276726,0.249509517
1998-05-05,-0.009529761,0.53081143,0.694284871,-1.864497614,0.63647167,-1.155504611,0.592553798,0.787092463,-0.221212007
1998-05-06,-0.008890751,-0.154790352,-0.693376442,0.222144899,-0.243346284,2.039929034,-0.894879161,-0.9704824,0.694800706
1998-05-07,0.011800725,0.021834748,1.279096786,0.68055476,0.039027563,-0.704248641,0.908040322,-1.855283238,-0.369022299
1998-05-08,-0.001354537,-0.501745277,-1.553997033,-0.059824763,-0.897741259,0.580149265,0.829602091,1.580661098,0.022895877
1998-05-11,0.008234298,0.318822301,-1.5504336,0.124586311,0.732852613,1.559574364,-0.669749868,-0.939048365,0.423396243
1998-05-12,0.002747587,0.465482455,-2.247181163,0.068738651,0.434348398,-0.457263049,0.604871997,0.968971415,0.162031296
1998-05-13,-0.001332591,-0.960932782,0.354258015,-1.624114737,-0.609788927,0.243431928,1.515246856,0.563672859,0.518226788
1998-05-14,-0.007762507,-0.117313819,-0.565705176,-0.42327066,-0.43009897,0.064175807,-0.34061138,2.412860159,-0.60003596
1998-05-15,-0.002628106,-0.156212718,-0.620963711,1.260536857,-0.204789863,1.111046572,-1.338646021,0.957218089,-1.008189206
1998-05-18,0.003340415,0.128216993,0.546601722,0.984320328,-0.02096204,-0.541211309,0.859019498,-2.15521344,0.199228249
1998-05-19,0.008561593,-0.323063786,0.751473306,0.147754983,-0.760280694,1.874272142,-1.480899611,-0.064593423,-0.144662917
1998-05-20,-0.003957604,-0.248851299,0.104650492,0.069,0.12212769,0.174364462,-0.380607931,-1.753302275,1.91261886
1998-05-21,-0.003748173,0.097241359,-0.770898832,-3,0.062749865,0,0.145211384,1.322425274,0.847455658
1998-05-22,0,0.613736244,1.064789305,-3,0.929202625,0,0.182261168,-0.395261276,-0.663827636
1998-05-25,-0.014924319,0,-0.008286725,-3,0,1.004117611,0,0,0
1998-05-26,-0.001637544,0.209385913,-1.999778104,0.262704812,0.110583636,1.529396254,0.549390342,-0.241377008,-0.420305845
1998-05-27,0.004904497,-0.048980514,-0.631116385,0.525768813,-0.128912907,-1.737899518,-0.314630024,1.646969212,0.688801322
1998-05-28,-0.006196299,0.136911459,0.415846459,-2.339584697,-0.083582072,0.611699034,0.744350937,-0.108311944,0.622670825
1998-05-29,1.47E-04,0.544438261,-1.759588988,-0.689623137,0.418884233,1.687495848,-0.004735441,-0.30979502,0.112924243
1998-06-01,0.002051087,0.668211453,0.491712103,-3,0.906480242,0,0.471286181,-0.614383121,0.048513466
1998-06-02,-0.009641832,0.124502565,1.213927909,-3,-0.134450084,0,-0.311137834,0.994316689,-0.041735988
1998-06-03,0.011113449,-0.012284639,-1.634288182,1.166446589,-0.031493455,1.558019193,-0.048472725,-0.358145419,-0.639781363
1998-06-04,0.017232387,0.114344501,-0.644614057,-1.261940622,-0.16059855,-1.225620017,1.086825398,0.842853559,1.248749788
1998-06-05,0.001668464,0.366540641,-0.994951567,-1.34144654,0.494856326,0.709745834,1.523076334,-0.97920657,0.221385542
1998-06-08,0.002408154,0.264571392,-1.756100713,1.379706167,0.416475376,1.014758854,-0.736236828,-0.40830284,-0.174871409
1998-06-09,-0.005496075,0.263689539,-2.192395761,-0.424177176,0.050477235,0.044650698,1.007240012,0.892628114,0.357887339
1998-06-10,-0.016041301,-0.049030482,-0.631695072,-1.530793477,-0.345187205,0.871094257,1.424940649,-0.679861423,0.940532753
1998-06-11,0.003884359,-0.326762375,1.247366766,-3,-0.481765844,0,1.0195934,0.311765472,-0.047949886
1998-06-12,-0.020066355,0.540237507,-1.158677727,-3,0.506202741,0,0.481519929,0.573535596,0.774406109
1998-06-15,0.009775515,-0.768181037,1.650354214,0.328882378,-1.076291257,0.173036183,-0.974992001,1.113512163,-0.446320642
1998-06-16,0.017788795,-0.507240073,1.883191181,-0.974156233,-0.759027259,-0.624977267,0.0806679,1.109444952,-0.207903202
1998-06-17,-6.69E-04,-0.578897813,2.065161844,0.928726567,-0.520253208,-0.3677371,-0.627389762,-0.858026652,-0.041583875
1998-06-18,-0.005183445,-0.199936945,1.275371017,-1.040707601,-0.384799494,-1.527824349,1.198694678,0.115395296,0.563807397
1998-06-19,0.00232314,-0.054347294,-1.797103315,0.280356677,-0.319832922,-0.176600821,0.589788796,1.767382519,-0.28964364
1998-06-22,0.014649139,0.544811705,0.497507783,-1.504716755,0.273898561,0.36932381,-0.954305949,1.563651007,-0.790170162
1998-06-23,0.011889852,-0.332873132,-0.715070581,-1.059726276,-0.4242367,-0.121307188,0.160417088,2.228082151,0.264714639
1998-06-24,-0.00318278,-0.445365266,1.588004123,-1.171263697,-0.518693864,-0.80768357,-0.062693589,1.408053444,0.009642418
1998-06-25,0.003465159,0.037656784,-0.206786898,0.613400051,0.348938348,1.472612016,-0.469530495,-2.006167913,0.209878108
