Date,Lag_GSPC,GSPC
11/10/92,0.008551949,7.17E-05
11/11/92,0.001586885,0.008551949
11/12/92,-0.001040514,0.001586885
11/13/92,-0.004142698,-0.001040514
11/16/92,-0.003351726,-0.004142698
11/17/92,0.008538691,-0.003351726
11/18/92,0.001797278,0.008538691
11/19/92,0.007176434,0.001797278
11/20/92,-0.003586075,0.007176434
11/23/92,0.005810127,-0.003586075
11/24/92,0.003741916,0.005810127
11/25/92,0,0.003741916
11/26/92,0.002260076,0
11/27/92,0.002766417,0.002260076
11/30/92,-0.001321449,0.002766417
12/1/92,-0.002065983,-0.001321449
12/2/92,4.65E-05,-0.002065983
12/3/92,0.005001033,4.65E-05
12/4/92,0.007522103,0.005001033
12/7/92,0.0038593,0.007522103
12/8/92,-0.003066423,0.0038593
12/9/92,-0.002318327,-0.003066423
12/10/92,-0.002093696,-0.002318327
12/11/92,-0.002052002,-0.002093696
12/14/92,-6.24E-04,-0.002052002
12/15/92,-0.002427394,-6.24E-04
12/16/92,0.009061003,-0.002427394
12/17/92,0.013435009,0.009061003
12/18/92,-0.001314329,0.013435009
12/21/92,-8.85E-04,-0.001314329
12/22/92,-0.002907041,-8.85E-04
12/23/92,0.001685511,-0.002907041
12/24/92,0,0.001685511
12/25/92,-0.001409817,0
12/28/92,-0.002664199,-0.001409817
12/29/92,0.001917887,-0.002664199
12/30/92,-0.007087225,0.001917887
12/31/92,0,-0.007087225
1/1/93,-7.57E-04,0
1/4/93,-0.002388739,-7.57E-04
1/5/93,4.14E-04,-0.002388739
1/6/93,-0.008722218,4.14E-04
1/7/93,-0.003900409,-0.008722218
1/8/93,0.004428444,-0.003900409
1/11/93,2.09E-04,0.004428444
1/12/93,0.004616718,2.09E-04
1/13/93,0.006720096,0.004616718
1/14/93,0.002775593,0.006720096
1/15/93,-7.09E-04,0.002775593
1/18/93,-0.003914456,-7.09E-04
1/19/93,-0.004044791,-0.003914456
1/20/93,0.004891882,-0.004044791
1/21/93,0.001423672,0.004891882
1/22/93,0.008942756,0.001423672
1/25/93,-1.36E-04,0.008942756
1/26/93,-0.004182355,-1.36E-04
1/27/93,0.001255436,-0.004182355
1/28/93,2.74E-04,0.001255436
1/29/93,0.008523611,2.74E-04
2/1/93,6.78E-05,0.008523611
2/2/93,0.010507342,6.78E-05
2/3/93,0.005277249,0.010507342
2/4/93,-0.001401381,0.005277249
2/5/93,-0.002405691,-0.001401381
2/8/93,-0.005626926,-0.002405691
2/9/93,0.002021027,-0.005626926
2/10/93,0.00320461,0.002021027
2/11/93,-0.00688026,0.00320461
2/12/93,0,-0.00688026
2/15/93,-0.024000142,0
2/16/93,-0.001405858,-0.024000142
2/17/93,-0.003231004,-0.001405858
2/18/93,0.00537163,-0.003231004
2/19/93,0.002349014,0.00537163
2/22/93,-0.001010941,0.002349014
2/23/93,0.013960458,-0.001010941
2/24/93,0.003334319,0.013960458
2/25/93,0.002351153,0.003334319
2/26/93,-0.003089889,0.002351153
3/1/93,0.013325454,-0.003089889
3/2/93,0.003036428,0.013325454
3/3/93,-0.004273726,0.003036428
3/4/93,-0.002749611,-0.004273726
3/5/93,0.019277771,-0.002749611
3/8/93,-6.82E-04,0.019277771
3/9/93,0.004247344,-6.82E-04
3/10/93,-0.005719515,0.004247344
3/11/93,-0.0085736,-0.005719515
3/12/93,0.003556913,-0.0085736
3/15/93,-1.33E-04,0.003556913
3/16/93,-0.006779354,-1.33E-04
3/17/93,0.007985584,-0.006779354
3/18/93,-0.003784155,0.007985584
3/19/93,-0.002887707,-0.003784155
3/22/93,-2.67E-04,-0.002887707
3/23/93,-0.001537577,-2.67E-04
3/24/93,0.006271337,-0.001537577
3/25/93,-0.006875457,0.006271337
3/26/93,0.006677364,-0.006875457
3/29/93,0.002662138,0.006677364
3/30/93,-6.64E-04,0.002662138
3/31/93,-0.003033243,-6.64E-04
4/1/93,-0.019786749,-0.003033243
4/2/93,0.002038999,-0.019786749
4/5/93,-0.002554896,0.002038999
4/6/93,0.003558815,-0.002554896
4/7/93,-0.002010288,0.003558815
4/8/93,0,-0.002010288
4/9/93,0.014779103,0
4/12/93,0.001895769,0.014779103
4/13/93,-0.001246599,0.001895769
4/14/93,-5.80E-04,-0.001246599
4/15/93,0.0012043,-5.80E-04
4/16/93,-0.003296679,0.0012043
4/19/93,-0.005274181,-0.003296679
4/20/93,-0.003302631,-0.005274181
4/21/93,-0.009399756,-0.003302631
4/22/93,-0.005529495,-0.009399756
4/23/93,-0.007985699,-0.005529495
4/26/93,0.010310469,-0.007985699
4/27/93,2.28E-05,0.010310469
4/28/93,0.00198627,2.28E-05
4/29/93,0.002961988,0.00198627
4/30/93,0.005156839,0.002961988
5/3/93,0.003593538,0.005156839
5/4/93,0.001058442,0.003593538
5/5/93,-0.002834471,0.001058442
5/6/93,-0.002143239,-0.002834471
5/7/93,0.001107798,-0.002143239
5/10/93,0.003523029,0.001107798
5/11/93,9.90E-04,0.003523029
5/12/93,-0.012522431,9.90E-04
5/13/93,7.51E-04,-0.012522431
5/14/93,0.001842745,7.51E-04
5/17/93,-1.14E-04,0.001842745
5/18/93,0.016465298,-1.14E-04
5/19/93,0.006747523,0.016465298
5/20/93,-0.010541734,0.006747523
5/21/93,0.004844796,-0.010541734
5/24/93,0.001897335,0.004844796
5/25/93,0.010226124,0.001897335
5/26/93,-0.00227152,0.010226124
5/27/93,-0.004907058,-0.00227152
5/28/93,0,-0.004907058
5/31/93,0.008085442,0
6/1/93,4.41E-05,0.008085442
6/2/93,-0.00299662,4.41E-05
6/3/93,-0.005370267,-0.00299662
6/4/93,-0.005265956,-0.005370267
6/7/93,-0.006656416,-0.005265956
6/8/93,0.00240608,-0.006656416
6/9/93,-8.97E-04,0.00240608
6/10/93,0.004221126,-8.97E-04
6/11/93,0.001006084,0.004221126
6/14/93,-0.003216372,0.001006084
6/15/93,0.002599332,-0.003216372
6/16/93,0.002480871,0.002599332
6/17/93,-0.01083519,0.002480871
6/18/93,0.005724865,-0.01083519
6/21/93,-6.50E-04,0.005724865
6/22/93,-0.006144442,-6.50E-04
6/23/93,0.007739328,-0.006144442
6/24/93,0.002194284,0.007739328
6/25/93,0.009495085,0.002194284
6/28/93,-0.002567232,0.009495085
6/29/93,-3.55E-04,-0.002567232
6/30/93,-0.00335163,-3.55E-04
7/1/93,-0.007082074,-0.00335163
7/2/93,0,-0.007082074
7/5/93,-0.009891448,0
7/6/93,0.003171497,-0.009891448
7/7/93,0.013120223,0.003171497
7/8/93,-0.001181415,0.013120223
7/9/93,0.001941546,-0.001181415
7/12/93,-0.001982304,0.001941546
7/13/93,0.004441052,-0.001982304
7/14/93,-0.00191074,0.004441052
7/15/93,-0.007724502,-0.00191074
7/16/93,6.28E-04,-0.007724502
7/19/93,0.00286976,6.28E-04
7/20/93,-2.91E-04,0.00286976
7/21/93,-0.005970712,-2.91E-04
7/22/93,0.005826631,-0.005970712
7/23/93,0.004450883,0.005826631
7/26/93,-0.00189273,0.004450883
7/27/93,-0.002342468,-0.00189273
7/28/93,0.00682034,-0.002342468
7/29/93,-0.004686356,0.00682034
7/30/93,0.004507596,-0.004686356
8/2/93,-0.001954915,0.004507596
8/3/93,-0.001624814,-0.001954915
8/4/93,-9.14E-04,-0.001624814
8/5/93,0.001227296,-9.14E-04
8/6/93,0.004546688,0.001227296
8/9/93,-0.002817689,0.004546688
8/10/93,0.002247144,-0.002817689
8/11/93,-0.003329929,0.002247144
8/12/93,0.00262835,-0.003329929
8/13/93,0.004976207,0.00262835
8/16/93,0.001657898,0.004976207
8/17/93,0.006422007,0.001657898
8/18/93,8.55E-04,0.006422007
8/19/93,-5.92E-04,8.55E-04
8/20/93,-0.002038743,-5.92E-04
8/23/93,0.009972932,-0.002038743
8/24/93,7.83E-04,0.009972932
8/25/93,0.001977711,7.83E-04
8/26/93,-0.001084505,0.001977711
8/27/93,0.002953022,-0.001084505
8/30/93,0.00359386,0.002953022
8/31/93,-8.84E-04,0.00359386
9/1/93,-0.003994399,-8.84E-04
9/2/93,8.67E-05,-0.003994399
9/3/93,0,8.67E-05
9/6/93,-0.006112644,0
9/7/93,-0.004078328,-0.006112644
9/8/93,0.001861395,-0.004078328
9/9/93,0.009224046,0.001861395
9/10/93,7.36E-04,0.009224046
9/13/93,-0.004674726,7.36E-04
9/14/93,0.003696482,-0.004674726
9/15/93,-0.004701068,0.003696482
9/16/93,-0.001305979,-0.004701068
9/17/93,-0.008238343,-0.001305979
9/20/93,-0.004614825,-0.008238343
9/21/93,0.007175185,-0.004614825
9/22/93,0.003375664,0.007175185
9/23/93,-2.40E-04,0.003375664
9/24/93,0.009112128,-2.40E-04
9/27/93,-5.85E-04,0.009112128
9/28/93,-0.003076753,-5.85E-04
9/29/93,-0.002564587,-0.003076753
9/30/93,0.00512062,-0.002564587
10/1/93,1.30E-04,0.00512062
10/4/93,-3.03E-04,1.30E-04
10/5/93,-9.97E-04,-3.03E-04
10/6/93,-0.003385851,-9.97E-04
10/7/93,0.00246092,-0.003385851
10/8/93,0.001238311,0.00246092
10/11/93,5.21E-04,0.001238311
10/12/93,8.02E-04,5.21E-04
10/13/93,0.011571209,8.02E-04
10/14/93,0.005719455,0.011571209
10/15/93,-0.002236396,0.005719455
10/18/93,-0.004781772,-0.002236396
10/19/93,-3.00E-04,-0.004781772
10/20/93,-0.001523423,-3.00E-04
10/21/93,-0.004491138,-0.001523423
10/22/93,0.002007518,-0.004491138
10/25/93,2.15E-04,0.002007518
10/26/93,6.68E-04,2.15E-04
10/27/93,0.006715366,6.68E-04
10/28/93,2.14E-04,0.006715366
10/29/93,0.002714702,2.14E-04
11/1/93,-0.001406958,0.002714702
11/2/93,-0.011570346,-0.001406958
11/3/93,-0.011943327,-0.011570346
11/4/93,0.004546585,-0.011943327
11/5/93,0.001392571,0.004546585
11/8/93,2.61E-04,0.001392571
11/9/93,0.007364313,2.61E-04
11/10/93,-0.002328961,0.007364313
11/11/93,0.005944146,-0.002328961
11/12/93,-0.003523958,0.005944146
11/15/93,0.006447418,-0.003523958
11/16/93,-0.004135047,0.006447418
11/17/93,-0.002560192,-0.004135047
11/18/93,-0.002200054,-0.002560192
11/19/93,-0.007501083,-0.002200054
11/22/93,0.004138248,-0.007501083
11/23/93,0.002884814,0.004138248
11/24/93,0,0.002884814
11/25/93,0.001514,0
11/26/93,-0.002505084,0.001514
11/29/93,-2.38E-04,-0.002505084
11/30/93,2.17E-04,-2.38E-04
12/1/93,0.002641256,2.17E-04
12/2/93,0.003843644,0.002641256
12/3/93,0.003312564,0.003843644
12/6/93,7.08E-04,0.003312564
12/7/93,-0.001006944,7.08E-04
12/8/93,-0.004525115,-0.001006944
12/9/93,-5.39E-04,-0.004525115
12/10/93,0.003815272,-5.39E-04
12/13/93,-0.005668915,0.003815272
12/14/93,-0.002634652,-0.005668915
12/15/93,0.003247878,-0.002634652
12/16/93,0.006561076,0.003247878
12/17/93,-0.00113641,0.006561076
12/20/93,-0.001180676,-0.00113641
12/21/93,0.004341326,-0.001180676
12/22/93,1.28E-04,0.004341326
12/23/93,0,1.28E-04
12/24/93,0.006761102,0
12/27/93,8.50E-04,0.006761102
12/28/93,-7.64E-04,8.50E-04
12/29/93,-0.004122513,-7.64E-04
12/30/93,-0.004673103,-0.004122513
12/31/93,-0.002165312,-0.004673103
1/3/94,0.00311536,-0.002165312
1/4/94,0.001413551,0.00311536
1/5/94,-9.20E-04,0.001413551
1/6/94,0.005951359,-9.20E-04
1/7/94,0.011427953,0.005951359
1/10/94,-0.002398603,0.011427953
1/11/94,8.44E-05,-0.002398603
1/12/94,-0.003585237,8.44E-05
1/13/94,0.005164355,-0.003585237
1/14/94,-0.00339015,0.005164355
1/17/94,0.002007209,-0.00339015
1/18/94,1.05E-04,0.002007209
1/19/94,0.00143374,1.05E-04
1/20/94,-5.47E-04,0.00143374
1/21/94,-0.005792888,-5.47E-04
1/24/94,-0.002224692,-0.005792888
1/25/94,0.004841584,-0.002224692
1/26/94,0.008136044,0.004841584
1/27/94,0.003458807,0.008136044
1/28/94,0.006078907,0.003458807
1/31/94,-0.004131953,0.006078907
2/1/94,0.004962272,-0.004131953
2/2/94,-0.002676367,0.004962272
2/3/94,-0.022674779,-0.002676367
2/4/94,0.00415064,-0.022674779
2/7/94,-0.001505049,0.00415064
2/8/94,0.003651419,-0.001505049
2/9/94,-0.008122335,0.003651419
2/10/94,0.002665643,-0.008122335
2/11/94,1.06E-04,0.002665643
2/14/94,0.00486991,1.06E-04
2/15/94,5.71E-04,0.00486991
2/16/94,-0.005182032,5.71E-04
2/17/94,-0.005634209,-0.005182032
2/18/94,0,-0.005634209
2/21/94,0.008060871,0
2/22/94,-0.001633201,0.008060871
2/23/94,-0.013660779,-0.001633201
2/24/94,0.003898671,-0.013660779
2/25/94,0.00229581,0.003898671
2/28/94,-0.00577988,0.00229581
3/1/94,7.97E-04,-0.00577988
3/2/94,-0.003872524,7.97E-04
3/3/94,0.003736377,-0.003872524
3/4/94,0.004669308,0.003736377
3/7/94,-0.00220599,0.004669308
3/8/94,0.002532826,-0.00220599
3/9/94,-0.006765735,0.002532826
3/10/94,0.005475335,-0.006765735
3/11/94,0.002036731,0.005475335
3/14/94,-8.13E-04,0.002036731
3/15/94,0.005160495,-8.13E-04
3/16/94,0.003152786,0.005160495
3/17/94,3.40E-04,0.003152786
3/18/94,-0.005349614,3.40E-04
3/21/94,5.55E-04,-0.005349614
3/22/94,-5.55E-04,5.55E-04
3/23/94,-0.008942679,-5.55E-04
3/24/94,-0.008118917,-0.008942679
3/25/94,-0.001259254,-0.008118917
3/28/94,-0.016347802,-0.001259254
3/29/94,-0.015315645,-0.016347802
3/30/94,4.94E-04,-0.015315645
3/31/94,0,4.94E-04
4/1/94,-0.015366615,0
4/4/94,0.021347844,-0.015366615
4/5/94,-5.35E-04,0.021347844
4/6/94,0.006316297,-5.35E-04
4/7/94,-0.008383603,0.006316297
4/8/94,0.006195457,-0.008383603
4/11/94,-0.005112561,0.006195457
4/12/94,-0.00292691,-0.005112561
4/13/94,2.69E-04,-0.00292691
4/14/94,-4.48E-04,2.69E-04
4/15/94,-0.008337447,-4.48E-04
4/18/94,1.81E-04,-0.008337447
4/19/94,-0.001310657,1.81E-04
4/20/94,0.015318174,-0.001310657
4/21/94,-0.002451376,0.015318174
4/22/94,0.011348627,-0.002451376
4/25/94,-0.001855484,0.011348627
4/26/94,0,-0.001855484
4/27/94,-0.006130057,0
4/28/94,0.004030278,-0.006130057
4/29/94,0.004679393,0.004030278
5/2/94,2.21E-05,0.004679393
5/3/94,-0.002891636,2.21E-05
5/4/94,-7.53E-04,-0.002891636
5/5/94,-0.00788692,-7.53E-04
5/6/94,-0.01228172,-0.00788692
5/9/94,0.008342383,-0.01228172
5/10/94,-0.010134347,0.008342383
5/11/94,0.005119052,-0.010134347
5/12/94,8.79E-04,0.005119052
5/13/94,7.88E-04,8.79E-04
5/16/94,0.010978886,7.88E-04
5/17/94,0.009613475,0.010978886
5/18/94,0.006149593,0.009613475
5/19/94,-0.003417451,0.006149593
5/20/94,-0.003780887,-0.003417451
5/23/94,0.003552484,-0.003780887
5/24/94,0.003364038,0.003552484
5/25/94,0.001577775,0.003364038
5/26/94,5.91E-04,0.001577775
5/27/94,0,5.91E-04
5/30/94,-0.001814854,0
5/31/94,0.002475367,-0.001814854
6/1/94,4.37E-05,0.002475367
6/2/94,0.005419012,4.37E-05
6/3/94,-0.002716624,0.005419012
6/6/94,-0.001460107,-0.002716624
6/7/94,-0.002509751,-0.001460107
6/8/94,0.001750289,-0.002509751
6/9/94,0.001769161,0.001750289
6/10/94,9.37E-04,0.001769161
6/13/94,0.007122607,9.37E-04
6/14/94,-0.003806497,0.007122607
6/15/94,0.002865782,-0.003806497
6/16/94,-0.007533568,0.002865782
6/17/94,-0.006478353,-0.007533568
6/20/94,-0.009089345,-0.006478353
6/21/94,0.003877343,-0.009089345
6/22/94,-0.007636432,0.003877343
6/23/94,-0.015190305,-0.007636432
6/24/94,0.010185208,-0.015190305
6/27/94,-0.002772107,0.010185208
6/28/94,0.003497204,-0.002772107
6/29/94,-0.007506235,0.003497204
6/30/94,0.004344257,-0.007506235
7/1/94,0,0.004344257
7/4/94,3.81E-04,0
7/5/94,-5.38E-04,3.81E-04
7/6/94,0.005043373,-5.38E-04
7/7/94,0.002609356,0.005043373
7/8/94,-0.003314403,0.002609356
7/11/94,-2.45E-04,-0.003314403
7/12/94,0.001741263,-2.45E-04
7/13/94,0.010429418,0.001741263
7/14/94,0.001654132,0.010429418
7/15/94,0.002333973,0.001654132
7/18/94,-0.002987602,0.002333973
7/19/94,-0.004979463,-0.002987602
7/20/94,0.002236446,-0.004979463
7/21/94,0.001104704,0.002236446
7/22/94,0.002515979,0.001104704
7/25/94,-0.001959307,0.002515979
7/26/94,-0.001742496,-0.001959307
7/27/94,0.003689999,-0.001742496
7/28/94,0.008849991,0.003689999
7/29/94,0.00600096,0.008849991
8/1/94,-9.76E-04,0.00600096
8/2/94,0.00193246,-9.76E-04
8/3/94,-0.006609639,0.00193246
8/4/94,-0.002857762,-0.006609639
8/5/94,0.001750244,-0.002857762
8/8/94,6.55E-05,0.001750244
8/9/94,0.00519736,6.55E-05
8/10/94,-0.003084908,0.00519736
8/11/94,0.006668403,-0.003084908
8/12/94,-0.001536977,0.006668403
8/15/94,0.008195475,-0.001536977
8/16/94,3.44E-04,0.008195475
8/17/94,-0.004299503,3.44E-04
8/18/94,0.001101064,-0.004299503
8/19/94,-0.002933027,0.001101064
8/22/94,0.004736985,-0.002933027
8/23/94,0.00973066,0.004736985
8/24/94,-0.002025482,0.00973066
8/25/94,0.012220136,-0.002025482
8/26/94,0.001667387,0.012220136
