Date,AIG,BAC,BCS,C,CS,GS,JPM,LFC,MET,MS,RBS,SAN,TD,V,WFC
2011-09-07,-0.031508,1.571077,0.442992,0.032949,0.352601,-0.614595,-0.285157,-0.312391,1.204555,1.25767,0.686352,-1.649005,-1.566726,-0.977447,-0.142875
2011-09-08,-0.05002,-0.848225,-1.015502,-0.59748,-0.068311,-0.44837,-0.864421,0.595828,-1.352028,-0.211766,0.132216,2.302108,0.567291,1.371714,0.436948
2011-09-09,0.009418,0.285669,-2.256743,-0.312957,-1.047005,0.56047,-0.241484,1.566142,1.383217,0.076948,-0.462429,-0.732314,0.071728,1.062784,0.045975
2011-09-12,0.024597,0.57445,0.408076,0.446601,0.142232,0.327833,0.61482,-1.032676,0.86016,-1.205011,-0.346391,-1.908465,-1.260847,0.766721,1.612498
2011-09-13,0.013659,-1.50246,1.528655,-0.707566,0.133894,-0.095581,-0.79742,-0.723799,-0.333135,1.519357,1.743802,-0.592028,0.649165,-0.683102,-0.139784
2011-09-14,0.022458,-0.401261,1.772207,-0.04325,0.43115,-0.587327,-0.24304,0.285993,0.509667,-1.127312,1.766664,-1.374608,-1.498255,0.488092,0.021279
2011-09-15,0.015974,0.201249,-0.044967,0.393968,1.800923,-0.123683,-0.218584,-0.475762,0.338919,1.706351,0.594639,-1.97089,-0.303369,-1.184204,-0.714591
2011-09-16,-0.03066,-0.754669,1.141101,0.820854,1.432328,-0.230312,-0.617607,-0.239947,0.934825,-0.457968,1.069321,-2.239482,-0.582031,0.243645,-0.520057
2011-09-19,-0.002433,0.294602,-1.192791,-0.145943,-1.310667,0.62676,0.498714,-0.146948,-0.232581,-1.547985,-1.216632,1.449677,1.027424,1.266271,0.630097
2011-09-20,-0.067073,-0.587293,-0.219488,-1.584073,-0.124469,-1.116877,-0.229146,1.295587,-0.658361,0.123714,-0.198996,-0.039697,-0.115659,2.289822,1.164937
2011-09-21,-0.058388,-1.372576,0.125395,-0.462446,1.658341,-0.222451,-0.734132,1.164622,-0.988647,-1.792627,0.836518,0.229132,0.485507,1.003913,0.069452
2011-09-22,0.026839,-0.194208,-1.712817,-0.873798,-0.017436,0.456704,0.728056,1.487547,-1.525453,-0.493743,0.621708,-0.672188,-0.104769,0.798604,1.501793
2011-09-23,0.057233,0.70415,1.756971,0.771024,0.290161,-0.742248,-0.835475,-1.065904,-1.635577,1.175467,1.159523,-0.096916,-0.863149,-0.367002,-0.251026
2011-09-26,-0.00341,-0.157241,1.899159,0.722959,0.67248,-0.318966,0.721547,-1.327869,0.559303,0.545151,0.486538,-1.25425,-0.627297,-1.781879,-0.139635
2011-09-27,-0.028657,-1.726793,1.047763,-0.193366,2.275231,-0.516943,-0.878196,0.493687,0.511142,0.594625,-0.239227,0.333606,-0.110642,-1.221505,-0.369384
2011-09-28,0.007926,-1.552408,1.120747,-0.737781,0.295581,-0.135698,-0.336197,0.785244,-0.397844,-1.947635,-0.710596,0.618036,1.280511,0.848898,0.869141
2011-09-29,-0.041066,-0.176882,0.496253,0.170638,2.042602,0.123088,-0.209314,-0.835747,0.248823,1.561164,0.666595,-0.96747,-0.824221,-1.681668,-0.613863
2011-09-30,-0.067882,0.33573,-1.184521,-0.091089,-0.623855,-0.294299,0.179082,1.405585,0.04723,-2.195064,-0.972257,1.197645,0.964132,0.843995,0.387687
2011-10-03,0.004399,-1.651458,0.419021,-1.712227,-0.785029,0.497903,0.431052,0.114519,0.363939,-0.80161,-0.19497,-0.398846,1.03533,1.821128,0.861248
2011-10-04,0.039416,0.176513,-0.488902,0.570321,-0.115361,0.415293,0.84247,-0.525297,-0.055616,2.514499,0.100326,-1.589944,-1.267441,-0.834555,0.257695
2011-10-05,0.030899,-1.203286,1.017881,-0.56228,-0.242058,-1.473675,-0.221788,0.317639,2.201523,0.587916,0.078276,0.486112,0.801828,-1.161562,-0.626527
2011-10-06,-0.047684,1.854634,1.284954,0.219376,-0.161504,-0.44683,0.076991,-1.572367,0.127473,0.003395,1.214594,0.459212,-1.402614,-1.067454,-0.589862
2011-10-07,0.058178,-0.983578,-0.253697,-0.681925,-0.248507,-0.68567,-0.616574,1.016734,-1.029273,-1.043739,-0.191154,2.09609,1.261162,1.161179,0.198952
2011-10-10,0.008112,0.452436,1.052413,1.034395,0.989246,-0.971483,-0.191277,-0.114806,-0.011153,0.94106,0.7282,-2.094444,-1.188009,-1.099178,0.472601
2011-10-11,0.062137,0.385659,-0.272747,2.467733,-0.42888,-0.097801,-0.42888,0.939428,-0.092345,-0.057162,0.659957,-1.885456,-0.960141,0.373553,-0.602917
2011-10-12,-0.030724,-0.082696,2.365939,0.958562,1.207667,-0.610078,-0.417218,0.059031,0.264281,-0.327016,-0.190139,-0.877013,-0.606538,-1.765793,0.02101
2011-10-13,0.014763,-1.0285,-0.989927,-0.976667,0.210647,-0.027114,-0.76579,1.608597,0.52922,-0.604528,-1.272024,0.869961,0.701969,1.808834,-0.064679
2011-10-14,-0.048353,-1.246633,0.565469,1.535039,-0.984638,-0.312351,-0.041664,-0.722902,1.730674,-0.376731,-0.497486,-1.549339,0.524328,0.395396,0.980839
2011-10-17,0.053957,-0.012143,-0.006975,0.402126,-0.004124,1.217654,-0.04805,-0.287194,-0.702442,1.227188,-0.582915,1.423385,0.148058,-0.155549,-2.619019
2011-10-18,-0.037969,1.636353,0.227343,0.755873,-1.79121,0.345606,0.450778,-1.659015,0.242906,1.336652,-0.151012,-0.497317,-0.98062,-0.367453,0.451115
2011-10-19,0.015965,-0.758796,-0.657066,0.59573,-1.201662,0.741157,0.426775,-1.693781,-0.500321,1.761888,0.657125,1.035235,0.753848,-1.07702,-0.083111
2011-10-20,0.048014,0.288726,-0.261523,0.830678,0.592029,-0.153911,0.995337,-2.809042,0.807686,-0.261869,-0.467543,-1.033394,0.235914,0.425381,0.811532
2011-10-21,0.047064,-1.578009,1.433153,-1.064024,0.513608,-0.780868,-0.980545,-0.300878,1.059847,-0.056358,0.810686,1.82015,-0.459657,-0.167393,-0.249712
2011-10-24,-0.038186,1.075113,0.205932,1.267572,0.710122,-0.499848,0.652152,1.318367,0.710267,-1.287871,0.092239,-0.392676,-1.352,-1.236423,-1.262944
2011-10-25,0.047146,-0.586254,-1.246632,0.950879,1.013152,-0.154522,0.106097,-0.226462,-1.973744,-0.404545,1.859514,0.884423,0.640627,-0.472767,-0.389767
2011-10-26,0.047393,-0.049897,0.529643,-0.780576,0.172288,2.289029,-0.020811,2.040247,-0.606058,-0.830794,-0.663138,-0.41302,-0.519528,-0.374582,-0.772803
2011-10-27,-0.006787,0.044042,1.759204,0.0737,1.083721,0.024416,-0.230564,-0.174168,-0.414286,1.66573,0.669035,-1.03311,-1.04266,-1.486828,-0.938231
2011-10-28,-0.062642,1.144804,-1.597569,0.435147,-0.911685,0.266604,0.100814,-0.394227,1.696816,0.246709,-1.99337,-0.408615,0.219679,0.734073,0.46082
2011-10-31,-0.051438,-0.796815,-0.005426,-0.94319,-0.486707,-0.265415,-0.204758,1.461193,0.040581,-1.310269,-1.370796,1.899697,0.999685,0.880327,0.101892
2011-11-01,0.032878,0.007542,-1.690545,-0.771052,-0.851199,0.469428,0.234691,1.449673,0.029618,-0.960724,-1.044179,-0.305059,0.719452,1.623258,1.089097
2011-11-02,0.018189,0.912108,-0.207098,-0.438319,-1.979318,-0.320513,-0.151895,2.38784,0.765443,0.056486,0.318885,0.442364,-0.836778,-0.749015,-0.200191
2011-11-03,-0.029233,0.62442,0.763974,0.937316,0.41673,-0.469996,0.121928,2.456401,-0.618518,-0.731651,-0.988421,-1.497798,-0.723004,-0.16927,-0.122111
2011-11-04,-0.007946,-2.618829,0.284545,0.038562,-0.954344,-0.545783,0.173987,1.814577,0.56134,0.080064,0.855742,0.221434,-0.383433,0.524468,-0.052331
2011-11-07,0.014334,-0.601297,-0.757355,0.307477,-0.437322,0.177186,0.378735,2.537638,-0.55275,0.657513,-2.040265,-0.102426,0.484857,0.066619,-0.118608
2011-11-08,-0.063175,-0.563924,0.611305,0.687603,-0.132916,0.69025,0.243982,-2.626394,-0.609314,0.311016,0.190963,0.106645,-0.573033,-0.206256,1.870072
2011-11-09,0.027063,0.368846,-1.445257,-0.467109,-1.113775,-0.47589,-0.101967,0.850336,0.126105,-0.742313,-1.387249,1.220301,1.087788,1.757437,0.322746
2011-11-10,0.030238,-1.897353,1.443101,-0.905228,0.700222,-0.469452,0.108539,-0.587892,0.253258,0.123188,2.225215,-0.031101,-0.468716,-0.41498,-0.0788
2011-11-11,-0.012998,0.247222,1.059588,-0.090467,0.232591,-0.261843,-0.587965,-2.243084,-0.148489,0.351948,2.322935,0.288612,-0.778349,-0.194506,-0.198195
2011-11-14,-0.017842,-0.266713,-1.215366,-0.654833,-0.723376,-0.123064,-0.042335,2.662671,0.02035,-0.332913,-1.34308,0.805377,0.80901,0.417726,-0.013453
2011-11-15,-0.028979,1.080675,0.617624,-0.944433,-2.440987,0.409235,0.407281,0.211945,-0.435733,0.096182,-1.080832,0.047095,-0.16192,1.555061,0.638807
2011-11-16,-0.02539,-0.160541,0.043031,-0.357658,0.596119,-0.368076,-0.165368,-1.366826,1.414471,-2.305207,-0.337179,0.070878,1.215473,0.678036,1.042848
2011-11-17,0,1.210541,-0.65017,-0.55815,0.738585,-0.790313,-0.455214,-0.951231,-1.426004,-1.043486,-0.204857,0.674382,0.840113,0.686589,1.929215
2011-11-18,-0.039762,-0.469281,1.607349,0.824019,-0.358572,-0.588995,0.232269,-0.249592,-0.42225,0.359443,1.989871,-2.023387,-0.076206,-0.742823,-0.081846
2011-11-21,0,-1.239573,-0.888007,-1.159575,1.057468,1.134522,0.232021,0.115159,0.214189,-0.844436,-1.519158,-0.008082,0.79877,1.736662,0.370041
2011-11-22,-0.043313,-0.009484,-0.870125,0.000223,0.168295,0.029909,0.183947,1.521338,0.196326,0.591617,-1.267185,-2.53621,0.907143,0.660283,0.423921
2011-11-23,-0.001493,-0.389157,-0.103338,-0.125588,0.773004,1.323581,0.126427,-0.259287,-1.040949,0.045811,-2.675052,0.10015,0.460048,1.312159,0.452191
2011-11-25,0.039861,-0.210658,1.423888,-0.24461,-0.59001,-0.027791,-0.317794,-0.430719,-0.397879,0.336599,2.802755,-0.840271,-1.000117,-0.62109,0.117696
2011-11-28,0.012458,-1.299298,1.99814,0.841498,1.3983,-0.944298,-0.896175,0.104294,0.072723,-0.087816,0.883864,-0.679403,-1.012909,0.356714,-0.735635
2011-11-29,0.103171,-1.598362,1.305829,1.231896,-0.115674,-0.568971,-0.762372,-0.09535,0.111506,-1.819735,0.113347,-0.173035,1.618555,0.262912,0.489454
2011-11-30,-0.013299,-0.231075,1.286763,0.467423,-0.008045,0.056348,0.275866,-0.951783,0.490468,1.452729,1.440965,-1.33955,-1.251584,-1.505077,-0.183449
2011-12-01,0.007826,1.791303,-1.682002,-0.407011,-0.48177,-0.220722,-0.319846,1.464002,0.022291,-0.477421,-1.268175,-0.57047,0.706247,1.254307,0.189267
2011-12-02,0.016825,-0.302185,1.210207,0.643889,0.345762,0.093729,1.345514,-1.423428,-0.288408,1.671671,0.435132,-1.219475,-0.767024,-1.319327,-0.426058
2011-12-05,0.020789,0.019994,-0.909623,1.415563,-0.075657,0.012699,0.447401,-1.138693,0.448523,1.792253,1.174062,-0.882818,-0.650813,-1.634212,-0.018681
2011-12-06,0.016625,-0.335716,-1.000102,-0.463021,0.106053,1.68397,-1.219387,1.215274,-0.22694,-0.024985,0.081925,2.07175,-0.271597,-1.063022,-0.554201
2011-12-07,-0.055192,-0.097613,-0.223751,-0.78841,-0.885338,0.756857,0.077432,0.279911,-0.786423,1.035552,-1.258297,2.710465,-0.404164,-0.148592,-0.267628
2011-12-08,0.043271,-0.021187,-0.817771,-0.850146,-0.289053,0.039505,-0.083776,0.004748,-0.476158,-1.488383,-1.273226,1.694423,1.089619,1.64833,0.823077
2011-12-09,-0.034011,-0.392054,2.080936,0.314119,0.521509,-0.807566,-0.05003,-1.555897,-0.206213,0.038418,1.851735,0.135026,-0.909875,-0.849567,-0.170541
2011-12-12,-0.019751,-0.492741,-0.543482,-0.781895,-0.370111,0.091895,0.063859,-0.938064,0.571233,-1.092759,-1.511216,1.740591,1.276115,1.432284,0.554291
2011-12-13,-0.00219,-0.197727,-2.330025,0.728264,-1.215345,-0.706612,-0.163663,1.240824,0.223818,0.582978,-0.867974,1.121946,0.580758,0.830455,0.172302
2011-12-14,0.019315,-0.288865,-0.26898,-1.327826,0.194738,-0.42452,1.405798,-0.038784,0.977886,0.395143,-0.68196,-2.129585,-0.153634,1.24028,1.100308
2011-12-15,0.006029,0.571573,-0.396142,-0.541172,2.604846,-1.488504,0.79559,-0.013031,-0.580513,-0.3514,0.489019,0.710284,-0.218091,-0.584182,-0.998276
2011-12-16,-0.042808,-1.052513,-0.551094,0.135077,-1.459643,-1.665607,0.109219,0.209128,-0.518491,-0.347379,1.76195,1.00675,0.417715,1.069633,0.885255
2011-12-19,0.062165,-0.617578,-0.360059,-0.866008,0.595665,0.093487,-0.422759,-0.288513,-0.537813,-1.265072,-1.159106,0.985544,1.760952,1.946779,0.134481
2011-12-20,0.013895,-0.064716,2.138632,0.470217,0.073514,-0.046349,0.702697,-0.558212,0.072497,0.449244,0.353913,-2.023255,-1.495567,-0.637463,0.564848
2011-12-21,0.003738,0.850865,-0.220677,0.145824,-0.4498,0.803176,-0.140429,-2.164048,0.409079,0.345777,1.590159,-0.419177,-0.672145,-1.306137,1.227532
2011-12-22,0.001241,0.984324,0.147682,1.703761,-0.752388,-0.059547,0.401974,-0.918842,-0.374867,2.00597,-0.027834,-0.573568,-0.231918,-1.556784,-0.747964
2011-12-23,-0.015289,1.688079,-0.020424,-1.294719,0.487678,-1.275248,-0.276471,0.567705,-0.406052,-1.361408,-0.925739,0.331519,-0.053525,1.252897,1.285706
2011-12-27,-0.036089,-0.977975,-0.569877,-0.866037,-0.201,-0.839889,-0.400673,0.436052,1.684764,-1.884823,0.168416,1.454297,0.603418,0.736425,0.656902
2011-12-28,0.011754,-1.375319,-1.40744,-0.74567,-0.346564,0.091811,0.803345,0.690335,0.771315,-0.463554,-1.548679,0.927664,1.609158,0.787782,0.205816
2011-12-29,-0.001721,2.076372,-0.601353,0.680451,0.384769,-1.52654,0.598739,-1.012082,-0.090616,0.480281,-0.540728,-0.201477,-1.590421,0.682932,0.659674
2011-12-30,0.0375,1.427936,0.60572,-1.443935,-0.069269,-0.590246,-0.485119,0.174665,-0.693657,-0.659323,1.367197,1.102744,1.274659,-1.353114,-0.65826
2012-01-03,-0.006232,0.113129,0.648736,1.824535,0.278918,0.6911,0.564466,0.339205,-0.680378,1.112294,-0.16636,-1.815748,-1.079881,-1.352598,-0.477418
2012-01-04,-0.000418,0.43699,2.103878,-0.209729,-0.356933,-0.284647,0.837461,-2.047245,0.751226,-0.477996,-0.510542,0.112841,0.239343,-1.281569,0.686922
2012-01-05,-0.015475,2.540429,-0.792675,0.240149,-1.804949,-0.187612,0.514265,-0.621652,0.617761,0.528037,-0.989472,-0.208784,-0.299627,0.098505,0.365626
2012-01-06,0.019541,-0.836391,0.357386,1.360203,-2.066903,-0.004171,0.324844,-1.2815,0.947836,-1.109905,-0.033519,1.101563,0.250875,0.044742,0.944941
2012-01-09,0.044583,0.698143,-2.278999,0.997083,-0.858569,0.625818,-0.516743,1.262176,0.427596,1.019796,-0.86507,-0.241862,0.182078,-0.990892,0.539446
2012-01-10,0.011967,1.314034,1.439177,0.02977,-0.333455,0.368733,-0.487891,0.299286,0.385871,0.575578,1.3232,-0.777684,-1.181112,-1.596197,-1.359311
2012-01-11,0.002365,1.380362,-1.212838,1.765866,-0.728664,0.019343,0.168794,-0.616041,1.360942,-0.113264,0.911836,-0.241661,-0.919593,-1.329168,-0.445914
2012-01-12,-0.018875,-1.485534,1.17611,-0.112401,0.456758,0.133919,-0.444581,-0.74911,-0.523203,-0.511945,2.600647,-0.312018,-0.069162,0.626621,-0.786101
2012-01-13,-0.015631,-0.904538,1.531442,-0.943765,-0.866646,-0.666449,-0.833707,0.541637,-0.498022,-1.179407,2.044956,0.698323,0.264599,0.241062,0.570515
2012-01-17,0.02728,-0.477685,-0.468835,-2.564071,0.798912,-0.252863,-0.759915,1.124357,-0.380002,-0.583985,0.814375,1.165468,0.390111,0.77253,0.421604
2012-01-18,0.012683,0.712119,-0.060757,-0.304528,0.479111,1.629275,0.578653,0.655033,-0.363003,1.620198,-0.480698,-0.522806,-1.763088,-1.132457,-1.047051
2012-01-19,0.003914,-0.144715,1.70405,-0.584905,1.217722,0.148156,-0.573596,-0.519785,-0.732925,0.858531,1.759995,-0.24513,-0.475583,-1.382885,-1.028931
2012-01-20,-0.008187,0.299703,1.401431,-0.078891,0.313586,-0.131313,-0.001162,0.739975,0.226747,-0.408028,1.593186,-1.741063,-0.198919,-2.107437,0.092185
2012-01-23,-0.004717,1.744241,-0.871802,0.003276,1.042075,-1.14723,0.092811,0.347015,0.400642,-1.595381,0.214371,-0.191428,1.041696,-1.591212,0.510927
2012-01-24,-0.000395,0.902929,-1.318522,0.569954,0.130552,0.969489,0.424786,0.045358,0.778475,0.091638,-1.974332,-0.814466,-0.81724,1.651733,-0.640352
2012-01-25,-0.006717,0.910007,1.3316,0.290218,0.806626,-0.45855,-0.06833,1.3811,-2.500082,0.035449,-0.027795,-0.355169,0.026784,-0.353376,-1.018482
2012-01-26,0.004376,-0.256623,0.626733,0.930651,0.345567,0.283985,-0.035499,0.535159,-2.168567,0.35144,1.417945,0.020495,-0.312617,0.301376,-2.040044
2012-01-27,-0.00198,-0.871059,0.159031,0.531053,-0.551279,1.607937,-1.359743,-0.343194,1.607616,1.043695,0.169288,-0.800308,-1.33843,-0.610331,0.755724
2012-01-30,-0.003571,-0.708794,-1.943626,-0.063756,-0.738976,0.105596,0.984926,-0.820989,1.717235,0.027476,-1.000037,-0.061161,1.396218,0.561343,0.544544
2012-01-31,0.059339,0.008189,0.054491,0.782091,-0.533501,0.746813,-0.057054,1.587161,-1.908825,1.635567,-0.723218,0.465695,-0.998123,-0.079804,-0.979482
2012-02-01,-0.010902,0.499739,1.804382,0.266661,0.995384,-0.435606,-1.062826,-0.774124,-0.138903,0.978542,0.870586,-1.977715,-0.82878,-0.382822,0.185483
2012-02-02,0.032687,0.360441,0.38656,0.387701,-0.250892,-0.448308,-0.499089,0.853412,0.041556,0.010302,0.963405,-2.590603,-0.601665,1.780713,-0.393534
2012-02-03,-0.013618,1.573421,1.23226,1.317419,0.093983,0.532722,-0.588931,-1.041009,0.391382,0.792929,-0.689072,-1.513588,-0.574015,-1.265405,-0.262094
2012-02-06,-0.003731,1.810595,-1.782154,-0.299211,-1.220795,0.230952,0.011776,-1.22995,0.454926,1.211996,0.630106,0.178602,0.30321,0.61082,-0.910875
2012-02-07,0.012734,-0.978657,2.046468,-0.192016,0.053079,-0.684717,-0.20862,-2.241201,0.52599,-0.701899,0.263036,0.892812,0.426079,0.133104,0.666541
2012-02-08,0.011464,1.944432,-0.807362,1.896043,-0.104415,-0.851255,-0.042948,1.152962,-0.992744,-0.244841,-0.162694,-1.085108,-0.806054,0.075654,0.028328
2012-02-09,-0.025229,0.738439,-1.310008,-0.630073,-1.432923,0.229793,-0.320145,-0.830771,-0.331308,0.075729,0.108078,0.529399,0.278647,2.623759,0.271385
2012-02-10,0.006001,0.122476,1.756917,-0.352417,-1.206806,0.023965,0.510011,-1.336626,0.33671,-1.008934,-1.467408,0.367453,0.334049,1.629192,0.291418
2012-02-13,-0.008203,1.199661,-0.084716,-0.992707,0.640362,-0.53334,0.833,1.341083,1.117234,-1.431422,0.401139,-0.214932,-0.677355,-1.833738,0.23573
2012-02-14,-0.004135,-1.062676,0.096603,-0.57623,-0.623797,-0.006295,0.258597,0.780038,0.279919,-0.619451,-2.164481,0.465667,0.583108,2.133989,0.455007
2012-02-15,0.029823,-1.828289,1.531228,-0.772596,-0.006129,0.286072,-0.962591,1.790022,1.248255,-0.276974,0.264258,-0.667034,-0.199023,0.136272,-0.543472
2012-02-16,-0.001833,1.555312,1.702155,0.942758,0.727743,-0.287174,-0.133238,-0.294907,0.189036,-0.410749,0.155837,-0.410891,-0.862344,-2.072484,-0.801053
2012-02-17,0.003672,-1.59204,-0.035233,-0.496738,0.779431,-0.222276,-0.064517,-0.073746,-0.606246,-1.076834,0.975631,2.464422,-0.620779,-0.190594,0.75952
2012-02-21,0.012441,0.994066,-2.007605,1.232553,1.896069,0.436779,-0.283132,-0.40093,-0.626292,0.326323,-0.254211,-0.078127,0.521429,-1.037638,-0.719284
2012-02-22,0.011565,-0.268409,-0.778422,-0.839131,0.160119,-0.253594,0.265664,2.167031,-0.363149,-0.702229,-1.12051,-0.950079,0.634041,1.88387,0.164798
2012-02-23,0.015005,-0.186168,0.547461,-0.03713,-0.23686,0.094492,-0.021122,0.005781,-0.232561,0.110945,3.153216,-0.941066,-0.801292,-0.762309,-0.693386
2012-02-24,0.0088,-1.098423,2.008977,-0.646409,1.22829,0.167215,-0.257467,-0.336938,-0.700441,-1.648338,0.436321,0.838648,0.195667,0.762611,-0.949714
2012-02-27,0.010468,0.980144,-0.936984,0.830904,-0.883971,-0.100085,0.984604,-1.908172,0.220441,0.588013,-1.337469,0.392795,0.354606,-0.658604,1.473778
2012-02-28,0.008978,0.04974,-1.076327,1.081522,-1.192616,0.146317,-0.883937,1.382102,-0.587636,-1.796679,0.420002,1.069297,-0.077705,1.262298,0.203621
2012-02-29,0.007871,-0.861527,0.888257,0.27591,-1.641816,-0.823284,0.781925,0.653048,1.331842,-0.1172,-0.200623,-1.01231,1.514021,-1.267599,0.479357
2012-03-01,0.011884,-0.025492,0.807858,0.355474,-0.710661,2.278973,0.666896,-1.181992,-0.575598,1.101512,-1.331769,0.184668,0.05599,-0.848638,-0.77722
2012-03-02,0.019799,0.542635,1.215059,0.290147,1.72135,-0.759993,1.165542,0.987568,-1.170001,-1.599147,-0.678661,-0.197127,-0.280732,-0.645889,-0.59075
2012-03-05,-0.044093,-0.358851,0.653412,0.107943,0.263203,0.185921,0.529915,-2.764521,1.234955,-1.059834,-0.116357,-0.565843,0.697093,0.932487,0.260476
2012-03-06,0.013769,0.480398,-1.609866,-0.13026,-0.928895,0.070692,0.742969,-1.835563,0.482137,-0.429748,-0.835709,1.020788,0.885557,1.397901,0.689599
2012-03-07,-0.03871,1.673663,0.229522,1.243906,0.342375,0.370387,-0.273162,-1.243032,-0.530018,1.039774,-0.278877,0.887801,-1.712875,-1.002114,-0.747351
2012-03-08,-0.002119,-1.233832,-0.3471,0.428942,2.352628,-1.082493,-0.556946,0.165796,-1.206857,-0.137067,-0.574434,-0.037353,0.721945,0.1764,1.33037
2012-03-09,-0.00354,-0.043667,-1.22227,0.59851,-1.762842,0.160535,1.383584,-0.871835,0.849322,1.01043,-1.437922,0.56984,0.494741,-0.543129,0.814703
2012-03-12,0.008881,0.273043,-1.011805,1.322334,0.146525,0.782342,-0.194014,-0.506668,-0.955517,0.085659,-2.487055,0.285112,1.224324,0.480196,0.555524
2012-03-13,-0.005282,0.932019,0.032655,0.952552,0.411912,1.029077,1.315045,-0.345659,0.171324,-0.182292,-0.302412,-1.402389,-1.448216,-1.856634,0.693019
2012-03-14,-0.006018,1.76231,0.825923,-1.044091,1.276102,-1.0241,0.388052,-0.786441,-1.949223,-0.425477,0.766583,0.051183,-0.169655,0.059351,0.269484
2012-03-15,-0.001781,1.540628,-1.214263,0.563829,0.322402,0.063496,0.279703,-0.630338,0.79171,1.777732,-1.531929,0.060207,-0.758372,-1.23987,-0.024934
2012-03-16,-0.008206,1.928009,0.419858,-0.026953,0.084859,-0.530827,-0.604677,-0.634544,-0.519861,-0.447845,2.5163,-0.498049,-0.389107,-0.597779,-0.699383
2012-03-19,0.018705,-1.960221,-0.700927,0.435049,-0.196868,0.320809,0.232564,-1.735219,0.293575,1.263555,1.630915,-0.508994,-0.119352,0.755074,0.290038
2012-03-20,0.006003,1.730027,-1.032808,1.452007,-0.319626,0.847899,0.541844,-1.416554,0.004135,1.052825,-0.914767,-0.711715,-0.366672,-1.045236,0.178642
2012-03-21,-0.017901,0.568482,-0.720312,-0.396788,-1.464787,0.423553,-0.209545,0.540003,0.093918,-1.526125,-0.559242,2.27984,0.849231,0.678591,-0.55682
2012-03-22,0.010365,-0.562555,-1.021314,-0.6871,-0.105303,0.543106,0.49917,0.806898,-1.994724,-0.653528,-0.535627,0.787588,1.148553,1.824068,-0.049232
2012-03-23,0.027945,0.752876,2.267347,-0.950319,0.655051,-0.502229,-0.51279,-0.62741,-0.336099,1.768525,-0.327788,-0.078724,-0.666713,-0.394361,-1.047365
2012-03-26,0.020991,-0.999874,0.869933,-1.017936,-1.025039,-0.304087,0.445378,0.178915,-0.017837,2.368558,-1.145282,0.843753,-0.244523,-0.73057,0.778609
2012-03-27,0.001011,-2.120582,-0.41867,-0.552665,-0.380626,-0.17914,0.564057,1.163377,-0.255327,-0.937159,2.03879,-0.23675,0.31425,0.957642,0.042802
2012-03-28,0.008081,1.501547,-1.342614,0.862349,0.530304,0.273891,0.915642,-1.209062,0.064867,-1.593203,-0.358047,-1.010968,0.058724,-0.051293,1.357863
2012-03-29,0.029726,-0.777814,-2.073144,0.061504,-0.829545,-0.561763,0.265166,0.922992,0.145294,-1.010385,-0.008702,1.522024,0.985373,1.355638,0.003361
2012-03-30,0.011028,0.445046,0.00804,-0.167315,0.311357,0.589596,0.956697,0.074588,0.732763,-1.384139,-1.715103,1.048719,0.362898,-2.043104,0.779959
2012-04-02,-0.009625,0.224746,-0.721692,-0.242082,-0.598466,-1.008027,-1.178294,2.12444,1.23186,-0.258955,-1.155796,1.374005,0.414102,-0.318779,0.112939
2012-04-03,0.05345,-0.303852,-1.188976,0.148629,-0.840908,-0.14768,0.497144,0.428306,0.531973,-0.496494,-2.035094,-0.243815,0.530482,2.025079,1.095207
2012-04-04,0.011378,-0.562856,-2.078883,-1.103132,-0.744685,0.169407,0.185046,1.087634,0.132286,-0.971636,0.066403,0.490822,1.556724,1.153157,0.619712
2012-04-05,-0.027364,0.58512,-0.465066,-0.160576,-0.657587,-0.820771,0.238166,1.495004,-0.350084,-0.800113,-2.071512,1.201202,0.197496,1.575054,0.033667
2012-04-09,-0.023445,-2.217187,0.346641,-1.126168,1.064787,0.738202,0.512987,-0.380909,-0.659373,-0.970447,0.837618,-0.392878,1.388197,0.228538,0.629991
2012-04-10,0.020166,-1.350094,-2.142221,-0.428975,-0.569442,0.547174,0.533186,0.300833,0.245635,-0.81327,-0.326033,1.359487,1.215418,0.373454,1.054849
2012-04-11,0.042673,1.543603,1.494843,0.239292,0.059323,-0.616027,0.440593,-0.131143,-0.487018,-0.650311,1.559771,-0.893515,-1.566749,-1.164315,0.171655
2012-04-12,-0.02257,0.333348,2.171642,0.062243,0.429242,0.567995,-0.753631,0.213059,-0.098007,0.707961,0.421357,-2.024513,-0.873179,0.065208,-1.222723
2012-04-13,0.01016,-1.007734,-0.894467,-0.174251,-0.78111,-0.580157,-0.231543,1.032197,0.544829,-0.923999,-0.884608,1.420019,0.413252,2.223424,-0.155851
2012-04-16,-0.002743,0.751143,-0.594336,1.180794,0.663852,1.635778,-0.101608,-0.668185,-0.703601,0.756141,-1.327568,-0.340906,0.247041,-1.971096,0.472551
2012-04-17,-0.003973,-0.318095,1.45707,0.922168,1.015251,-1.938656,-0.437555,-0.377204,0.248298,0.062569,1.516324,-1.398712,0.12197,-0.642865,-0.230564
2012-04-18,-0.009819,0.943434,-1.118801,0.943434,-0.778743,-0.245454,-0.318279,-0.171995,-0.282593,-0.023077,-2.428004,0.943434,1.169444,0.72033,0.64687
