Date,SPY_lead,SPY,JNJ,^IXIC
5/27/1997,-0.000184474,0.004046984,0,0.013926969
5/28/1997,-0.005892595,-0.000184474,-0.008385839,0.000688158
5/29/1997,0.006443254,-0.005892595,-0.008456482,-0.005076055
5/30/1997,-0.004413168,0.006443254,0.018927853,-0.001940595
6/2/1997,-0.003322209,-0.004413168,-0.010471371,0.00318711
6/3/1997,-0.001110693,-0.003322209,0.006296112,-0.014252673
6/4/1997,0.003695471,-0.001110693,-0.006296112,-0.003790808
6/5/1997,0.019361726,0.003695471,-0.002107398,0.007495381
6/6/1997,0.005052199,0.019361726,0.014660175,0.01058364
6/9/1997,0.003054846,0.005052199,0.024641506,0.005112102
6/10/1997,0.002329489,0.003054846,0.004048794,-0.007356886
6/11/1997,0.019149772,0.002329489,0.031811642,0.004385092
6/12/1997,0.008394631,0.019149772,0.025122245,0.002461697
6/13/1997,0.00034842,0.008394631,0.013270737,0.008263023
6/16/1997,-0.00139312,0.00034842,-0.001885329,0.006248696
6/17/1997,-0.003493254,-0.00139312,-0.019048074,0.007763379
6/18/1997,0.01026852,-0.003493254,-0.011605934,-0.007428156
6/19/1997,-0.003412614,0.01026852,0.023078026,0.010216865
6/20/1997,-0.024544714,-0.003412614,0.001899408,-2.76681E-05
6/23/1997,0.025068575,-0.024544714,-0.028875818,-0.008870706
6/24/1997,-0.006998334,0.025068575,0.036437722,0.012547221
6/25/1997,-0.004927879,-0.006998334,-0.018053031,-0.004270975
6/26/1997,0.003873035,-0.004927879,-0.020339952,-0.006841015
6/27/1997,-0.006699551,0.003873035,0.007797605,0.001231519
6/30/1997,0.011608605,-0.006699551,0,0.002721962
7/1/1997,0.016306443,0.011608605,-0.019608653,-0.002652447
7/2/1997,0.013670461,0.016306443,0.004938723,0.01199795
7/3/1997,-0.010235093,0.013670461,0.011752949,0.008210171
7/7/1997,0.010404911,-0.010235093,0.008725341,0.002130452
7/8/1997,-0.011090978,0.010404911,0.01151628,0.009716425
7/9/1997,0.004451038,-0.011090978,-0.028061891,0.001029723
7/10/1997,0.00340998,0.004451038,-0.020823672,0.002888306
7/11/1997,0.003060142,0.00340998,0.010962002,0.007810125
7/14/1997,0.005078218,0.003060142,-0.001984613,0.014049469
7/15/1997,0.013085926,0.005078218,-0.019047616,0.011891882
7/16/1997,-0.005013096,0.013085926,0.004040247,0.024671906
7/17/1997,-0.021503215,-0.005013096,0.00602998,-0.007480653
7/18/1997,0.000172204,-0.021503215,-0.035699786,-0.013385543
7/21/1997,0.026176489,0.000172204,0.008272994,-0.007625959
7/22/1997,-0.000833646,0.026176489,0.03640418,0.017825764
7/23/1997,0.00466101,-0.000833646,-0.004977284,0.002420584
7/24/1997,-0.000664644,0.00466101,-0.012048429,0.000943631
7/25/1997,-0.000665086,-0.000664644,-0.005063073,0.000286711
7/28/1997,0.003319976,-0.000665086,-0.016377755,-0.003861936
7/29/1997,0.011861798,0.003319976,0.008222671,0.005606097
7/30/1997,-0.00098226,0.011861798,0.009169364,0.009954678
7/31/1997,-0.003942203,-0.00098226,0.008081261,0.003620534
8/1/1997,0.0026297,-0.003942203,-0.017250625,0.000326144
8/4/1997,0.000656119,0.0026297,-0.002049046,0.006950503
8/5/1997,0.008168191,0.000656119,0.008171375,0.009966105
8/6/1997,-0.007511807,0.008168191,0.013138214,0.005479715
8/7/1997,-0.020537922,-0.007511807,-0.025420853,-0.003846775
8/8/1997,0.007336452,-0.020537922,-0.022917835,-0.015924893
8/11/1997,-0.016075382,0.007336452,-0.017003527,-0.007396623
8/12/1997,-0.003043897,-0.016075382,-0.012945264,-0.006639333
8/13/1997,0.00371885,-0.003043897,-0.008724148,0.004532191
8/14/1997,-0.031183654,0.00371885,0.033390215,0.002075599
8/15/1997,0.022031738,-0.031183654,-0.047334585,-0.015663772
8/18/1997,0.011510198,0.022031738,0.035053197,0.004783577
8/19/1997,0.015033298,0.011510198,0.018134165,0.019677404
8/20/1997,-0.017730079,0.015033298,0.007371928,0.017334864
8/21/1997,-0.000336454,-0.017730079,-0.007371928,-0.013189048
8/22/1997,-0.003721365,-0.000336454,-0.007427007,-0.005408565
8/25/1997,-0.014850868,-0.003721365,-0.016103759,0.001799857
8/26/1997,0.006001503,-0.014850868,-0.009787907,-0.006433041
8/27/1997,-0.015330812,0.006001503,0.014107704,0.002660938
8/28/1997,0.003984368,-0.015330812,-0.017392179,-0.008952354
8/29/1997,0.031987051,0.003984368,-0.005497303,0.003787118
9/2/1997,-0.005372438,0.031987051,0.029333754,0.019199395
9/3/1997,0.006375865,-0.005372438,-0.007522626,9.27124E-05
9/4/1997,-0.002847662,0.006375865,0.012862316,0.003940968
9/5/1997,0.004352069,-0.002847662,-0.009631346,0.006833553
9/8/1997,0.000501289,0.004352069,-0.010811063,0.005839459
9/9/1997,-0.020918685,0.000501289,0.003255402,0.006584767
9/10/1997,-0.005127357,-0.020918685,-0.026346134,-0.01029906
9/11/1997,0.015978703,-0.005127357,0.007756986,0.000372043
9/12/1997,-0.001687194,0.015978703,0.015333745,0.005758255
9/15/1997,0.024692507,-0.001687194,0.005420281,-0.008775218
9/16/1997,0,0.024692507,0.016086161,0.020391037
9/17/1997,0.004274794,0,-0.016086161,-0.001277338
9/18/1997,0.001690719,0.004274794,-0.00108163,0.002128015
9/19/1997,0.005575007,0.001690719,0.015037825,0.006172433
9/22/1997,-0.004588604,0.005575007,0.027341153,0.005394956
9/23/1997,-0.008247349,-0.004588604,-0.016736512,0.004671091
9/24/1997,-0.006979699,-0.008247349,-0.010604641,-0.005879265
9/25/1997,0.008303828,-0.006979699,-0.018289921,-0.005061959
9/26/1997,0.009548365,0.008303828,0.001085431,0.001993363
9/29/1997,-0.010540576,0.009548365,0.006486462,0.007544697
9/30/1997,0.013157935,-0.010540576,-0.005403045,-0.005495989
10/1/1997,0.005539456,0.013157935,0.003245284,0.002731116
10/2/1997,0.005025023,0.005539456,0.011809432,0.007138857
10/3/1997,0.006606573,0.005025023,0.017979959,0.007875324
10/6/1997,0.009273694,0.006606573,0.003139886,0.003513922
10/7/1997,-0.007026598,0.009273694,0.027822439,0.008880768
10/8/1997,-0.003532698,-0.007026598,-0.008162936,0.002586922
10/9/1997,-0.002898297,-0.003532698,-0.00823065,0.00233968
10/10/1997,0.000966855,-0.002898297,-0.007257759,-0.003914026
10/13/1997,0.000322594,0.000966855,0.009321515,0.001775256
10/14/1997,-0.002258351,0.000322594,-0.003097421,-0.005369911
10/15/1997,-0.015947268,-0.002258351,-0.017736896,-0.005451175
10/16/1997,-0.010223741,-0.015947268,-0.008456433,-0.013853422
10/17/1997,0.014152758,-0.010223741,-0.009600198,-0.019492648
10/20/1997,0.019256904,0.014152758,0.01172102,0.011096958
10/21/1997,-0.006592643,0.019256904,0.013677317,0.01594511
10/22/1997,-0.019880197,-0.006592643,0.002087937,-0.002607764
10/23/1997,-0.009923508,-0.019880197,-0.024275883,-0.021798057
10/24/1997,-0.075234044,-0.009923508,-0.003210391,-0.012239114
10/27/1997,0.05610164,-0.075234044,-0.058483074,-0.074269227
10/28/1997,-0.002714184,0.05610164,0.018018606,0.044825855
10/29/1997,-0.022333013,-0.002714184,0.019890014,-0.000168459
10/30/1997,0.023352479,-0.022333013,-0.011001473,-0.02038415
10/31/1997,0.020827122,0.023352479,0.015368317,0.01466512
11/3/1997,0,0.020827122,0.027928631,0.022565859
11/4/1997,0.003318597,0,0.018888366,0.00071757
11/5/1997,-0.003817633,0.003318597,0.001039034,0.003781537
11/6/1997,-0.010868796,-0.003817633,0,-0.008519521
11/7/1997,-0.006070489,-0.010868796,-0.006250083,-0.013044798
11/10/1997,0.000337564,-0.006070489,-0.002092036,-0.007315795
11/11/1997,-0.020843982,0.000337564,0.014553327,-0.00369066
11/12/1997,0.01439801,-0.020843982,-0.036788536,-0.027603901
11/13/1997,0.013523048,0.01439801,0.026415182,0.011312772
11/14/1997,0.018299789,0.013523048,0.043539026,0.015438972
11/17/1997,-0.006283943,0.018299789,0.016890854,0.019139803
11/18/1997,0.004964408,-0.006283943,-0.00692019,-0.008505157
11/19/1997,0.015072726,0.004964408,0.00198174,0.000487266
11/20/1997,0.006805857,0.015072726,0.017664814,0.015701571
11/21/1997,-0.018253446,0.006805857,0.010643521,-0.003578386
11/24/1997,0.002628716,-0.018253446,-0.012590978,-0.021049871
11/25/1997,0.002947774,0.002628716,-0.001950705,0.001290951
11/26/1997,0.000981243,0.002947774,-0.020721681,0.003430123
11/28/1997,0.025488685,0.000981243,0.003980435,0.003787143
12/1/1997,-0.006070538,0.025488685,0.027425621,0.018674267
12/2/1997,0.00287951,-0.006070538,-0.004842392,-0.015044645
12/3/1997,-0.000958128,0.00287951,0.001939652,0.00543848
12/4/1997,0.012714801,-0.000958128,-0.001939652,-0.001059275
12/5/1997,-0.002847477,0.012714801,0.01254199,0.012613633
12/8/1997,-0.006035937,-0.002847477,0,0.0107384
12/9/1997,-0.00864195,-0.006035937,-0.002880641,-0.018942582
12/10/1997,-0.017182866,-0.00864195,0.015267762,-0.014883006
12/11/1997,0.001960074,-0.017182866,-0.012387121,-0.024133112
12/12/1997,0.010066451,0.001960074,-0.018383973,-0.014190372
12/15/1997,0.006120545,0.010066451,0.015503332,-1.2949E-05
12/16/1997,-0.005151137,0.006120545,0.004796779,0.010642354
12/17/1997,-0.00973082,-0.005151137,0.016136923,-0.003631832
12/18/1997,-0.007503504,-0.00973082,0.006569903,-0.015749931
12/19/1997,0.006409998,-0.007503504,-0.008454905,0.001017116
12/22/1997,-0.018015633,0.006409998,0.010323859,0.004789376
12/23/1997,-0.003007584,-0.018015633,-0.013158331,-0.014563205
12/24/1997,0.00400742,-0.003007584,-0.015252813,-0.006898324
12/26/1997,0.019468998,0.00400742,-0.002885935,0.007871399
12/29/1997,0.015564727,0.019468998,0.0067213,0.017102024
12/30/1997,-0.000643598,0.015564727,0.014251921,0.017779844
12/31/1997,0.005138351,-0.000643598,-0.005676515,0.003393498
1/2/1998,0.002239327,0.005138351,-0.01241077,0.007094242
1/5/1998,-0.016108812,0.002239327,-0.000961415,0.007929105
1/6/1998,0.002595353,-0.016108812,-0.015503332,-0.008808397
1/7/1998,-0.008785347,0.002595353,0.009717681,-0.01173852
1/8/1998,-0.035254243,-0.008785347,0.011538609,-0.003952163
1/9/1998,0.018115441,-0.035254243,-0.011538609,-0.034213323
1/12/1998,0.013866035,0.018115441,0.020106098,0.002896232
1/13/1998,0.004579225,0.013866035,0.006613255,0.022334614
1/14/1998,-0.008357433,0.004579225,0.001881358,0.004614316
1/15/1998,0.014215081,-0.008357433,-0.01229336,-0.001098223
1/16/1998,0.016093239,0.014215081,0.030916264,0.010173883
1/20/1998,-0.009624537,0.016093239,0.022800594,0.017291796
1/21/1998,-0.008905513,-0.009624537,-0.017281359,-0.001397061
1/22/1998,-0.00146416,-0.008905513,-0.012927003,-0.007211462
1/23/1998,-0.000651805,-0.00146416,-0.00559163,-0.000367941
1/26/1998,0.010053092,-0.000651805,0.00466198,-0.009224352
1/27/1998,0.008994554,0.010053092,0.00371376,0.011107161
1/28/1998,0.005422599,0.008994554,-0.00837574,0.020014915
1/29/1998,0.000636388,0.005422599,0,0.005367946
1/30/1998,0.016393241,0.000636388,0.000933992,-8.02785E-05
2/2/1998,0.007476066,0.016393241,0.027626107,0.02049428
2/3/1998,-0.001241273,0.007476066,0.009941406,0.008104304
2/4/1998,-0.000622358,-0.001241273,-0.010850078,0.008426045
2/5/1998,0.01113181,-0.000622358,0.001816658,-0.002108764
2/6/1998,-0.003388514,0.01113181,0.012624201,0.010352307
2/9/1998,0.009520097,-0.003388514,-0.012624201,-0.002316206
2/10/1998,-0.00091805,0.009520097,0.012624201,0.010948866
2/11/1998,0.004273649,-0.00091805,-0.008097198,-0.000286746
2/12/1998,-0.005803709,0.004273649,0.008590067,0.003383061
2/13/1998,0.004890226,-0.005803709,-0.007213635,-0.002289167
2/17/1998,0.009104503,0.004890226,0.006314956,-0.004095083
2/18/1998,-0.00530127,0.009104503,0.0142858,0.007194737
2/19/1998,0.007413543,-0.00530127,0.000886346,0.006552961
2/20/1998,0.003911888,0.007413543,-0.007111815,0.000648307
2/23/1998,-0.007838393,0.003911888,0.027278184,0.013581101
2/24/1998,0.012332393,-0.007838393,0.015504986,-0.007477566
2/25/1998,0.005664072,0.012332393,0.015267171,0.015845418
2/26/1998,0,0.005664072,0.001682192,0.005999586
2/27/1998,-0.002083547,0,0.01335569,-0.003720795
3/2/1998,0.005644508,-0.002083547,-0.008326155,-0.006783705
3/3/1998,-0.006537532,0.005644508,-0.003350168,-0.000796446
3/4/1998,-0.009286357,-0.006537532,-0.016067901,0.001455816
3/5/1998,0.019962165,-0.009286357,-0.014599299,-0.027527739
3/6/1998,-0.003546337,0.019962165,0.02224228,0.023992509
3/9/1998,0.009428941,-0.003546337,0.004220923,-0.016288262
3/10/1998,0.00468074,0.009428941,0.010892848,0.013444183
3/11/1998,0.004078402,0.00468074,0.012422221,0.004758417
3/12/1998,-0.003786669,0.004078402,0.000822738,0.004095585
3/13/1998,0.010739023,-0.003786669,-0.011579149,0.004298975
3/16/1998,0.002883002,0.010739023,-0.003334014,0.009281394
3/17/1998,0.003734615,0.002883002,0.002501222,-0.004978317
3/18/1998,0.002578108,0.003734615,-0.003336241,0.005034224
3/19/1998,0.008573536,0.002578108,-0.004185628,0.006521262
3/20/1998,-0.002277631,0.008573536,0.016639424,-0.006029288
3/23/1998,0.008515824,-0.002277631,-0.020843421,0.001870623
3/24/1998,-0.003682244,0.008515824,-0.004220923,0.011057093
3/25/1998,-0.000567288,-0.003682244,-0.009349442,0.006637492
3/26/1998,-0.004266292,-0.000567288,-0.006855509,0.002206392
3/27/1998,-0.000570739,-0.004266292,-0.016471481,-0.002694322
3/30/1998,0.003417188,-0.000570739,0.002618774,-0.002701601
3/31/1998,0.00806811,0.003417188,0.024118187,0.009293081
4/1/1998,0.010797098,0.00806811,-0.000851153,0.006504978
4/2/1998,0.005008353,0.010797098,0.038434013,0.002864347
4/3/1998,-0.008080971,0.005008353,0.009788075,0.00131598
4/6/1998,-0.006737372,-0.008080971,-0.010608323,-0.0142544
4/7/1998,-0.005650274,-0.006737372,-0.012381668,-0.0167762
4/8/1998,0.007900873,-0.005650274,-0.020982214,0.004603832
4/9/1998,-0.002814686,0.007900873,0.01012618,0.007294804
4/13/1998,0.008419931,-0.002814686,-0.009278809,0.002584208
4/14/1998,0.00279103,0.008419931,-0.016232551,0.00985841
4/15/1998,-0.011774673,0.00279103,-0.013877136,0.010916675
4/16/1998,0.013166747,-0.011774673,-0.022076094,-0.002697849
4/17/1998,-0.00027757,0.013166747,0.035953231,0.004488783
4/20/1998,0.004721014,-0.00027757,-0.016500356,0.010943882
4/21/1998,0.00276709,0.004721014,-0.008795592,0.008826191
4/22/1998,-0.009717871,0.00276709,0.008795592,0.007190957
4/23/1998,-0.010659409,-0.009717871,-0.007029985,-0.019068738
4/24/1998,-0.019075475,-0.010659409,-0.00353393,-0.006628768
4/27/1998,-0.001437918,-0.019075475,-0.017858104,-0.026375257
4/28/1998,0.00688465,-0.001437918,-0.005419438,0.006275875
4/29/1998,0.018410943,0.00688465,0.002713575,0.010789018
4/30/1998,0.011163942,0.018410943,0.032877727,0.009016079
5/1/1998,-0.002500369,0.011163942,-0.018527722,0.002688462
5/4/1998,-0.006980756,-0.002500369,0.007982284,0.00288892
5/5/1998,-0.011837641,-0.006980756,-0.005314149,-0.007452389
5/6/1998,-0.00797079,-0.011837641,-0.015213249,-0.004422837
5/7/1998,0.016159596,-0.00797079,0.003600636,-0.011669195
5/8/1998,-0.003380211,0.016159596,0.022213224,0.015802411
5/11/1998,0.010665099,-0.003380211,-0.01415942,-0.00878137
5/12/1998,0.002508736,0.010665099,0.010638564,0.006520702
5/13/1998,-0.00502475,0.002508736,0.021806139,0.003231066
5/14/1998,-0.005613202,-0.00502475,-0.003457526,-0.000439534
5/15/1998,-0.003947898,-0.005613202,-0.021959079,-0.010015878
5/18/1998,0.006758246,-0.003947898,0.00884166,-0.00823736
5/19/1998,0.0094975,0.006758246,-0.004411532,0.00774989
5/20/1998,-0.00641453,0.0094975,0.007049095,-0.007678914
5/21/1998,-0.003924949,-0.00641453,-0.003518314,-0.00589149
5/22/1998,-0.016140996,-0.003924949,-0.006186755,-0.008819712
5/26/1998,0.001426906,-0.016140996,-0.008904833,-0.015020856
5/27/1998,0.004550474,0.001426906,-0.006280577,0.001691402
5/28/1998,-0.00998195,0.004550474,0.00806819,0.00756216
5/29/1998,0.004575291,-0.00998195,-0.013483453,-0.008814969
6/1/1998,0.000856185,0.004575291,-0.001811439,-0.018181367
6/2/1998,-0.016092311,0.000856185,-0.007279307,0.008533399
6/3/1998,0.018369941,-0.016092311,-0.01009641,-0.011118507
6/4/1998,0.019155647,0.018369941,0.023701703,0.015739417
6/5/1998,-0.001116598,0.019155647,0.030171316,0.007301224
6/8/1998,0.003066994,-0.001116598,-0.010545396,0.00271655
6/9/1998,-0.0064248,0.003066994,0.018381581,0.007239759
6/10/1998,-0.018956644,-0.0064248,0.010353835,-0.015394782
6/11/1998,0.009382265,-0.018956644,0.000858343,-0.013341101
6/12/1998,-0.026669012,0.009382265,0.001713561,-0.002689684
6/15/1998,0.015285382,-0.026669012,-0.022511912,-0.016932934
6/16/1998,0.020677524,0.015285382,0.022511912,0.021546752
6/17/1998,-0.004496368,0.020677524,0.016978733,0.013191803
6/18/1998,-0.005022193,-0.004496368,0.008381727,-0.002085078
6/19/1998,0.004814648,-0.005022193,0.00996685,0.004834062
6/22/1998,0.011798252,0.004814648,-0.011637466,0.01367691
6/23/1998,0.013314689,0.011798252,0.021506417,0.021231406
6/24/1998,-0.001654678,0.013314689,0.017842795,0.017833424
6/25/1998,0.004132253,-0.001654678,-0.010505295,-0.007757308
6/26/1998,0.003566546,0.004132253,0,0.003364803
6/29/1998,-0.006870924,0.003566546,0.000812217,0.011460993
6/30/1998,0.011516794,-0.006870924,-0.039740241,0.00193355
7/1/1998,0.001905946,0.011516794,-0.010186877,0.010353957
7/2/1998,0.010018498,0.001905946,0.005954743,-0.010744583
7/6/1998,-0.00188824,0.010018498,-0.017972291,0.008134707
7/7/1998,0.007261544,-0.00188824,0.029776829,-0.000712486
7/8/1998,-0.00672167,0.007261544,-0.020322484,0.014195649
7/9/1998,0.005380534,-0.00672167,-0.008591432,0.002286293
7/10/1998,0.000268337,0.005380534,-0.007795196,0.00165862
7/13/1998,0.011203628,0.000268337,-0.000870201,0.011508167
7/14/1998,-0.00185897,0.011203628,0.033379903,0.001464184
7/15/1998,0.006885245,-0.00185897,0.021648963,0.013187339
7/16/1998,0.001319206,0.006885245,0.019576256,0.003013704
7/17/1998,0,0.001319206,0.002419981,0.00409045
7/20/1998,-0.017549108,0,-0.0056562,0.002729296
7/21/1998,0,-0.017549108,-0.011410127,-0.017584503
7/22/1998,-0.020049004,0,0.017872659,-0.004755783
7/23/1998,-0.000821814,-0.020049004,-0.034401892,-0.017685631
7/24/1998,0.007095997,-0.000821814,0.02061943,-0.002188181
7/27/1998,-0.017005439,0.007095997,0.005698174,0.001174883
7/28/1998,-0.003879942,-0.017005439,0.002431875,-0.019181786
7/29/1998,0.014884324,-0.003879942,0.016065063,-0.007961905
7/30/1998,-0.021571228,0.014884324,0.01188081,0.020042378
7/31/1998,-0.004202195,-0.021571228,-0.027136698,-0.024890691
8/3/1998,-0.03951258,-0.004202195,-0.021259718,-0.011435654
8/4/1998,0.013632766,-0.03951258,-0.028501931,-0.036003141
8/5/1998,0.00431252,0.013632766,0.019369321,0.001432597
8/6/1998,0.001719663,0.00431252,0.007478323,0.022838677
8/7/1998,-0.005743875,0.001719663,0.005777629,0.009390001
8/10/1998,-0.015090219,-0.005743875,-0.020790708,-0.004102068
8/11/1998,0.016817215,-0.015090219,-0.005054208,-0.025613274
8/12/1998,-0.012149383,0.016817215,0.014255487,0.018147536
8/13/1998,-0.011710295,-0.012149383,0.009117472,-0.012673569
8/14/1998,0.020979906,-0.011710295,-0.006644716,-0.006875076
8/17/1998,0.018286247,0.020979906,0.018985818,0.015437293
8/18/1998,-0.002551832,0.018286247,-0.003276195,0.020190362
8/19/1998,-0.005978352,-0.002551832,-0.003286796,-0.006722953
8/20/1998,-0.008027586,-0.005978352,-0.005778111,-0.005572586
8/21/1998,0.006312734,-0.008027586,0.008244064,-0.019195846
8/24/1998,0.002286206,0.006312734,0.005730891,-0.003784411
8/25/1998,-0.005724642,0.002286206,-0.007374309,0.00409592
8/26/1998,-0.048216218,-0.005724642,0.011447445,-0.016847012
8/27/1998,-0.003620839,-0.048216218,-0.038960569,-0.047320464
8/28/1998,-0.07401469,-0.003620839,0.003375982,-0.028100896
8/31/1998,0.041446428,-0.07401469,-0.072489665,-0.089536151
9/1/1998,-0.007209698,0.041446428,0.047754426,0.049347409
9/2/1998,-0.007894474,-0.007209698,0.004308863,0.011212458
9/3/1998,-0.00827766,-0.007894474,0.029650447,-0.013265227
9/4/1998,0.052316001,-0.00827766,0.016556489,-0.003403011
9/8/1998,-0.024571153,0.052316001,0.036279992,0.05847892
9/9/1998,-0.020101418,-0.024571153,-0.029733403,-0.022104647
9/10/1998,0.031847784,-0.020101418,-0.013136403,-0.024438325
9/11/1998,0.017063634,0.031847784,0.009868528,0.034903192
9/14/1998,0.006024339,0.017063634,0.033792162,0.014543665
9/15/1998,0.008968293,0.006024339,-0.011937958,0.007428735
9/16/1998,-0.028988035,0.008968293,-0.015328892,0.007007142
9/17/1998,0.004444268,-0.028988035,-0.008162847,-0.026175319
9/18/1998,-0.000612029,0.004444268,0.006535309,0.01058615
9/21/1998,0.008235861,-0.000612029,0.032842619,0.009963621
9/22/1998,0.039314632,0.008235861,-0.013486837,0.010283579
9/23/1998,-0.024839335,0.039314632,0.015061471,0.036133894
9/24/1998,-0.001198495,-0.024839335,-0.008692585,-0.022945292
9/25/1998,0.008953168,-0.001198495,-0.011975514,0.013424261
9/28/1998,-0.002379771,0.008953168,0.027724502,-0.002509466
9/29/1998,-0.030846022,-0.002379771,-0.008631037,-0.002976979
9/30/1998,-0.02929481,-0.030846022,-0.013486837,-0.023461621
10/1/1998,0.019107465,-0.02929481,-0.024253558,-0.04931781
10/2/1998,-0.02037347,0.019107465,0.009772173,0.00164225
10/5/1998,-0.000949897,-0.02037347,0.029542855,-0.049691846
10/6/1998,-0.015009118,-0.000949897,0.001572678,-0.016931823
10/7/1998,-0.005485879,-0.015009118,-0.028687914,-0.03247639
10/8/1998,0.019860131,-0.005485879,-0.019591855,-0.030185543
10/9/1998,0.014483787,0.019860131,0.00246993,0.050408902
10/12/1998,-0.003443706,0.014483787,0.005740456,0.035276807
10/13/1998,0.009365697,-0.003443706,0.017025075,-0.023977353
10/14/1998,0.052364589,0.009365697,0.026963922,0.020666756
10/15/1998,0.000295604,0.052364589,0.033849929,0.044449248
10/16/1998,0.003531692,0.000295604,0.006032896,0.006151049
10/19/1998,0.00585837,0.003531692,-0.003766384,0.016992916
10/20/1998,-0.003511119,0.00585837,-0.019048393,-0.005803101
10/21/1998,0.014835741,-0.003511119,-0.005399369,0.021461719
10/22/1998,-0.012786483,0.014835741,0.028214147,0.016516096
10/23/1998,0.007285611,-0.012786483,0.007490742,-0.005170057
10/26/1998,-0.00582375,0.007285611,-0.021116913,0.018205505
10/27/1998,-0.001754217,-0.00582375,-0.005349501,-0.004270008
10/28/1998,0.023992489,-0.001754217,-0.009238474,0.011415513
10/29/1998,0.005412533,0.023992489,0.019150771,0.011354959
10/30/1998,0.016901996,0.005412533,-0.010679103,0.008048649
11/2/1998,-0.007289153,0.016901996,0.000766806,0.016527554
11/3/1998,0.010635404,-0.007289153,0.007633115,-0.006953941
11/4/1998,0.013548766,0.010635404,-0.003809546,0.019457918
11/5/1998,0.003017411,0.013548766,-0.002292145,0.00739214
11/6/1998,-0.007144543,0.003017411,0.003055596,0.010537117
11/9/1998,-0.002762353,-0.007144543,0.003046095,0.002415526
11/10/1998,-0.006659282,-0.002762353,0.013595644,0.002452564
11/11/1998,-0.001114266,-0.006659282,-0.001501722,-0.00188319
11/12/1998,0.00970732,-0.001114266,0.014914813,-0.005951765
11/13/1998,0.007425621,0.00970732,0.005182874,-0.001659923
11/16/1998,0,0.007425621,0.007358485,0.007380778
11/17/1998,0.00600856,0,-0.004408224,0.009004909
11/18/1998,0.008677341,0.00600856,0.012440474,0.010021335
11/19/1998,0.007531204,0.008677341,0.007968064,0.011652955
11/20/1998,0.023305526,0.007531204,0.027048294,0.004433558
11/23/1998,-0.006302353,0.023305526,-0.011299388,0.025200896
11/24/1998,0,-0.006302353,-0.031749221,-0.005853002
11/25/1998,0.007348804,0,-0.029009184,0.009784698
11/27/1998,-0.028648689,0.007348804,-0.006815057,0.015608869
11/30/1998,0.012834208,-0.028648689,-0.012232892,-0.033740084
12/1/1998,-0.002927122,0.012834208,-0.003081504,0.027426958
12/2/1998,-0.016658073,-0.002927122,-0.006192036,-0.004271137
12/3/1998,0.025941055,-0.016658073,-0.011714225,-0.020701887
12/4/1998,0.004740357,0.025941055,0.027122743,0.024678549
12/7/1998,-0.004477186,0.004740357,-0.001530142,0.018537541
12/8/1998,0.001846646,-0.004477186,-0.025592601,-0.00289053
12/9/1998,-0.014728951,0.001846646,0.003919771,0.007671651
12/10/1998,0.002003541,-0.014728951,-0.007855326,-0.016949123
12/11/1998,-0.029238833,0.002003541,0.007072648,0.006600373
12/14/1998,0.025496171,-0.029238833,-0.011815489,-0.031226973
12/15/1998,-0.001340331,0.025496171,0.023493551,0.022958517
12/16/1998,0.015830496,-0.001340331,-0.007770307,-0.001611151
12/17/1998,0.004240236,0.015830496,-0.001561594,0.017033709
12/18/1998,0.013879099,0.004240236,-0.006269006,0.020465452
12/21/1998,0.004412325,0.013879099,-0.033576634,0.024569441
12/22/1998,0.020756572,0.004412325,0.001625063,-0.008006621
12/23/1998,-0.004320707,0.020756572,0.0232658,0.024018771
12/24/1998,-0.002549914,-0.004320707,0.007111851,-0.00438235
12/28/1998,0.015708171,-0.002549914,0.014849817,0.007947847
12/29/1998,-0.00807696,0.015708171,0.038802879,0.000673979
12/30/1998,0,-0.00807696,0.002981113,-0.006815857
12/31/1998,-0.002283586,0,-0.001489767,0.011808447
1/4/1999,0.011365581,-0.002283586,-0.014258995,0.006980722
1/5/1999,0.023822268,0.011365581,0.003772102,0.019384715
1/6/1999,-0.00491616,0.023822268,0.01197666,0.030443342
1/7/1999,0.007365588,-0.00491616,-0.009720004,0.002250931
1/8/1999,-0.009585976,0.007365588,0.00075124,0.007844949
1/11/1999,-0.018193526,-0.009585976,-0.037480621,0.016993505
1/12/1999,-0.00706716,-0.018193526,-0.004687658,-0.027136829
1/13/1999,-0.01763256,-0.00706716,-0.035874417,-0.001699144
1/14/1999,0.025705181,-0.01763256,0.013704235,-0.017411503
1/15/1999,0.006511113,0.025705181,0.024516342,0.030869294
1/19/1999,0.007956389,0.006511113,0.005454453,0.025218034
1/20/1999,-0.026856137,0.007956389,0.006968557,0.00303507
1/21/1999,-0.00229169,-0.026856137,-0.012423009,-0.029736182
1/22/1999,0.01014752,-0.00229169,-0.018927658,-0.002493847
1/25/1999,0.018009216,0.01014752,0.003179888,0.012926666
1/26/1999,-0.011719806,0.018009216,0.04651965,0.026694731
1/27/1999,0.016665822,-0.011719806,0.013544656,-0.010854253
1/28/1999,0.007617034,0.016665822,0.013362563,0.028746163
1/29/1999,-0.005892299,0.007617034,0.004415198,0.011458479
2/1/1999,-0.006174703,-0.005892299,-0.017030903,0.001674726
2/2/1999,0.010106588,-0.006174703,-0.009002485,-0.018768047
2/3/1999,-0.01507428,0.010106588,0.017184163,0.01210062
2/4/1999,-0.011520564,-0.01507428,-0.005943957,-0.033995395
